D,120,2022-08-16,20:17:00,台北標準時間,-57.1,-41.1,-49.1,89.0,85.1,,0.7,14.7
D,120,2022-08-16,20:18:00,台北標準時間,-57.1,-41.1,-49.1,89.0,84.7,,0.7,14.8
D,120,2022-08-16,20:19:00,台北標準時間,-57.3,-41.2,-49.2,89.0,84.4,,0.7,14.8
D,120,2022-08-16,20:20:00,台北標準時間,-57.2,-41.1,-49.2,89.0,84.4,,0.7,14.7
D,120,2022-08-16,20:21:00,台北標準時間,-57.2,-41.2,-49.2,89.0,84.6,,0.7,14.8
D,120,2022-08-16,20:22:00,台北標準時間,-57.3,-41.2,-49.2,89.0,84.5,,0.7,14.7
D,120,2022-08-16,20:23:00,台北標準時間,-57.2,-41.1,-49.2,89.0,84.8,,0.7,14.7
D,120,2022-08-16,20:24:00,台北標準時間,-57.1,-41.1,-49.1,89.0,85.3,,0.7,14.7
D,120,2022-08-16,20:25:00,台北標準時間,-57.1,-41.1,-49.1,89.0,85.1,,0.7,14.8
D,120,2022-08-16,20:26:00,台北標準時間,-57.2,-41.1,-49.1,89.0,84.9,,0.7,14.7
D,120,2022-08-16,20:27:00,台北標準時間,-57.2,-41.1,-49.1,89.0,85.2,,0.7,14.7
D,120,2022-08-16,20:28:00,台北標準時間,-57.3,-41.2,-49.2,89.0,84.6,,0.7,14.8
D,120,2022-08-16,20:29:00,台北標準時間,-57.2,-41.1,-49.2,89.0,84.9,,0.7,14.8
D,120,2022-08-16,20:30:00,台北標準時間,-57.3,-41.2,-49.3,89.0,84.3,,0.7,14.7
D,120,2022-08-16,20:31:00,台北標準時間,-57.3,-41.2,-49.2,89.0,84.4,,0.7,14.8
D,120,2022-08-16,20:32:00,台北標準時間,-57.2,-41.1,-49.2,89.0,84.6,,0.7,14.7
D,120,2022-08-16,20:33:00,台北標準時間,-57.1,-41.1,-49.1,89.0,84.9,,0.7,14.7
D,120,2022-08-16,20:34:00,台北標準時間,-57.1,-41.0,-49.1,89.0,85.0,,0.7,14.9
D,120,2022-08-16,20:35:00,台北標準時間,-57.2,-41.1,-49.1,89.0,85.0,,0.7,14.9
D,120,2022-08-16,20:36:00,台北標準時間,-57.2,-41.1,-49.2,89.0,85.1,,0.7,14.8
D,120,2022-08-16,20:37:00,台北標準時間,-57.2,-41.1,-49.2,89.0,84.8,,0.7,14.7
D,120,2022-08-16,20:38:00,台北標準時間,-57.2,-41.1,-49.2,89.0,84.5,,0.7,14.8
D,120,2022-08-16,20:39:00,台北標準時間,-57.3,-41.2,-49.2,89.0,84.6,,0.7,14.7
D,120,2022-08-16,20:40:00,台北標準時間,-57.2,-41.1,-49.2,89.0,84.5,,0.7,14.8
D,120,2022-08-16,20:41:00,台北標準時間,-57.2,-41.1,-49.2,89.0,84.7,,0.7,14.8
D,120,2022-08-16,20:42:00,台北標準時間,-57.3,-41.2,-49.2,89.0,84.6,,0.7,14.7
D,120,2022-08-16,20:43:00,台北標準時間,-57.3,-41.2,-49.2,89.0,84.5,,0.7,14.6
D,120,2022-08-16,20:44:00,台北標準時間,-57.3,-41.2,-49.3,89.0,84.6,,0.7,14.7
D,120,2022-08-16,20:45:00,台北標準時間,-57.3,-41.2,-49.2,89.0,84.6,,0.7,14.8
D,120,2022-08-16,20:46:00,台北標準時間,-57.3,-41.2,-49.3,89.0,84.4,,0.7,14.7
D,120,2022-08-16,20:47:00,台北標準時間,-57.4,-41.2,-49.3,89.0,84.0,,0.7,14.8
D,120,2022-08-16,20:48:00,台北標準時間,-57.3,-41.2,-49.2,89.0,84.4,,0.7,14.8
D,120,2022-08-16,20:49:00,台北標準時間,-57.3,-41.1,-49.2,89.0,84.5,,0.7,14.7
D,120,2022-08-16,20:50:00,台北標準時間,-57.3,-41.2,-49.2,89.0,84.6,,0.7,14.7
D,120,2022-08-16,20:51:00,台北標準時間,-57.2,-41.1,-49.2,89.0,84.7,,0.7,14.7
D,120,2022-08-16,20:52:00,台北標準時間,-57.2,-41.1,-49.2,89.0,85.1,,0.7,14.8
D,120,2022-08-16,20:53:00,台北標準時間,-57.2,-41.1,-49.1,89.0,84.7,,0.7,14.7
D,120,2022-08-16,20:54:00,台北標準時間,-57.3,-41.2,-49.2,89.0,84.8,,0.7,14.7
D,120,2022-08-16,20:55:00,台北標準時間,-57.3,-41.2,-49.2,89.0,84.6,,0.7,14.7
D,120,2022-08-16,20:56:00,台北標準時間,-57.4,-41.3,-49.3,89.0,84.1,,0.7,14.8
D,120,2022-08-16,20:57:00,台北標準時間,-57.3,-41.2,-49.2,89.0,84.6,,0.7,14.7
D,120,2022-08-16,20:58:00,台北標準時間,-57.4,-41.3,-49.3,89.0,84.0,,0.7,14.7
D,120,2022-08-16,20:59:00,台北標準時間,-57.4,-41.3,-49.3,89.0,83.7,,0.7,14.7
D,120,2022-08-16,21:00:00,台北標準時間,-57.4,-41.2,-49.3,89.0,83.4,,0.7,14.7
D,120,2022-08-16,21:01:00,台北標準時間,-57.4,-41.3,-49.3,89.0,84.1,,0.7,14.7
D,120,2022-08-16,21:02:00,台北標準時間,-57.4,-41.2,-49.3,89.0,84.2,,0.7,14.7
D,120,2022-08-16,21:03:00,台北標準時間,-57.3,-41.2,-49.2,89.0,84.5,,0.7,14.7
D,120,2022-08-16,21:04:00,台北標準時間,-57.4,-41.2,-49.3,89.0,83.9,,0.7,14.7
D,120,2022-08-16,21:05:00,台北標準時間,-57.4,-41.2,-49.3,89.0,83.8,,0.7,14.6
D,120,2022-08-16,21:06:00,台北標準時間,-57.5,-41.3,-49.4,89.0,83.7,,0.7,14.8
D,120,2022-08-16,21:07:00,台北標準時間,-57.5,-41.3,-49.4,89.0,83.7,,0.7,14.7
D,120,2022-08-16,21:08:00,台北標準時間,-57.6,-41.4,-49.5,89.0,82.6,,0.7,14.8
D,120,2022-08-16,21:09:00,台北標準時間,-57.5,-41.3,-49.4,89.0,83.5,,0.7,14.7
D,120,2022-08-16,21:10:00,台北標準時間,-57.4,-41.3,-49.3,89.0,83.9,,0.7,14.7
D,120,2022-08-16,21:11:00,台北標準時間,-57.3,-41.2,-49.3,89.0,83.9,,0.7,14.7
D,120,2022-08-16,21:12:00,台北標準時間,-57.4,-41.3,-49.4,89.0,83.8,,0.7,14.8
D,120,2022-08-16,21:13:00,台北標準時間,-57.4,-41.3,-49.4,89.0,83.7,,0.7,14.7
D,120,2022-08-16,21:14:00,台北標準時間,-57.5,-41.4,-49.4,89.0,83.4,,0.7,14.7
D,120,2022-08-16,21:15:00,台北標準時間,-57.5,-41.3,-49.4,89.0,83.5,,0.7,14.7
D,120,2022-08-16,21:16:00,台北標準時間,-57.5,-41.4,-49.4,89.0,83.2,,0.7,14.7
D,120,2022-08-16,21:17:00,台北標準時間,-57.5,-41.3,-49.4,89.0,83.5,,0.7,14.8
D,120,2022-08-16,21:18:00,台北標準時間,-57.4,-41.3,-49.4,89.0,83.8,,0.7,14.8
D,120,2022-08-16,21:19:00,台北標準時間,-57.4,-41.3,-49.4,89.0,83.8,,0.7,14.8
D,120,2022-08-16,21:20:00,台北標準時間,-57.4,-41.3,-49.3,89.0,83.9,,0.7,14.7
D,120,2022-08-16,21:21:00,台北標準時間,-57.2,-41.1,-49.2,89.0,84.2,,0.7,14.8
D,120,2022-08-16,21:22:00,台北標準時間,-57.2,-41.1,-49.2,89.0,84.1,,0.7,14.7
D,120,2022-08-16,21:23:00,台北標準時間,-57.2,-41.2,-49.2,89.0,84.6,,0.7,14.7
D,120,2022-08-16,21:24:00,台北標準時間,-57.3,-41.3,-49.3,89.0,83.9,,0.7,15.0
D,120,2022-08-16,21:25:00,台北標準時間,-57.3,-41.2,-49.3,89.0,84.2,,0.6,14.7
D,120,2022-08-16,21:26:00,台北標準時間,-57.4,-41.3,-49.4,89.0,84.2,,0.7,14.8
D,120,2022-08-16,21:27:00,台北標準時間,-57.3,-41.3,-49.3,89.0,84.0,,0.6,14.8
D,120,2022-08-16,21:28:00,台北標準時間,-57.4,-41.3,-49.3,89.0,83.7,,0.7,14.7
D,120,2022-08-16,21:29:00,台北標準時間,-57.2,-41.2,-49.2,89.0,84.1,,0.6,14.7
D,120,2022-08-16,21:30:00,台北標準時間,-57.1,-41.1,-49.1,89.0,84.5,,0.6,14.7
D,120,2022-08-16,21:31:00,台北標準時間,-57.1,-41.1,-49.1,89.0,84.8,,0.6,14.8
D,120,2022-08-16,21:32:00,台北標準時間,-57.1,-41.1,-49.1,89.0,84.6,,0.6,14.8
D,120,2022-08-16,21:33:00,台北標準時間,-57.2,-41.2,-49.2,89.0,84.5,,0.6,14.8
D,120,2022-08-16,21:34:00,台北標準時間,-57.2,-41.2,-49.2,89.0,84.5,,0.6,14.8
D,120,2022-08-16,21:35:00,台北標準時間,-57.3,-41.2,-49.2,89.0,84.4,,0.6,14.7
D,120,2022-08-16,21:36:00,台北標準時間,-57.2,-41.2,-49.2,89.0,84.2,,0.6,14.8
D,120,2022-08-16,21:37:00,台北標準時間,-57.1,-41.1,-49.1,89.0,84.6,,0.6,14.8
D,120,2022-08-16,21:38:00,台北標準時間,-57.1,-41.1,-49.1,89.0,85.1,,0.6,14.7
D,120,2022-08-16,21:39:00,台北標準時間,-57.1,-41.1,-49.1,89.0,84.9,,0.6,14.8
D,120,2022-08-16,21:40:00,台北標準時間,-57.0,-41.0,-49.0,89.0,85.3,,0.6,14.7
D,120,2022-08-16,21:41:00,台北標準時間,-57.0,-41.1,-49.0,89.0,85.3,,0.6,14.9
D,120,2022-08-16,21:42:00,台北標準時間,-56.8,-40.9,-48.9,89.0,85.9,,0.6,15.0
D,120,2022-08-16,21:43:00,台北標準時間,-56.6,-40.9,-48.7,89.0,86.7,,0.6,14.9
D,120,2022-08-16,21:44:00,台北標準時間,-56.6,-40.9,-48.7,89.0,86.6,,0.6,15.1
D,120,2022-08-16,21:45:00,台北標準時間,-56.9,-41.0,-49.0,89.0,85.3,,0.6,14.8
D,120,2022-08-16,21:46:00,台北標準時間,-57.0,-41.1,-49.0,89.0,85.2,,0.6,14.8
D,120,2022-08-16,21:47:00,台北標準時間,-57.0,-41.1,-49.1,89.0,85.3,,0.6,14.9
D,120,2022-08-16,21:48:00,台北標準時間,-57.0,-41.1,-49.1,89.0,85.1,,0.6,14.8
D,120,2022-08-16,21:49:00,台北標準時間,-57.0,-41.1,-49.0,89.0,84.9,,0.6,14.7
D,120,2022-08-16,21:50:00,台北標準時間,-57.0,-41.1,-49.1,89.0,85.0,,0.6,15.0
D,120,2022-08-16,21:51:00,台北標準時間,-56.9,-41.0,-49.0,89.0,85.3,,0.6,14.8
D,120,2022-08-16,21:52:00,台北標準時間,-56.8,-41.0,-48.9,89.0,85.4,,0.6,14.7
D,120,2022-08-16,21:53:00,台北標準時間,-56.8,-41.0,-48.9,89.0,85.5,,0.6,14.8
D,120,2022-08-16,21:54:00,台北標準時間,-56.9,-41.0,-49.0,89.0,85.5,,0.6,14.7
D,120,2022-08-16,21:55:00,台北標準時間,-57.1,-41.2,-49.1,89.0,84.6,,0.6,14.8
D,120,2022-08-16,21:56:00,台北標準時間,-57.3,-41.3,-49.3,89.0,83.9,,0.6,14.8
D,120,2022-08-16,21:57:00,台北標準時間,-57.1,-41.2,-49.2,89.0,84.0,,0.6,14.7
D,120,2022-08-16,21:58:00,台北標準時間,-57.1,-41.1,-49.1,89.0,84.4,,0.6,15.1
D,120,2022-08-16,21:59:00,台北標準時間,-57.1,-41.2,-49.2,89.0,84.4,,0.6,14.7
D,120,2022-08-16,22:00:00,台北標準時間,-57.2,-41.2,-49.2,89.0,84.5,,0.6,14.9
D,120,2022-08-16,22:01:00,台北標準時間,-57.3,-41.2,-49.2,89.0,84.6,,0.6,14.6
D,120,2022-08-16,22:02:00,台北標準時間,-57.5,-41.3,-49.4,89.0,84.5,,0.6,14.8
D,120,2022-08-16,22:03:00,台北標準時間,-57.7,-41.4,-49.6,89.0,83.3,,0.6,14.8
D,120,2022-08-16,22:04:00,台北標準時間,-57.7,-41.4,-49.5,89.0,83.2,,0.6,14.8
D,120,2022-08-16,22:05:00,台北標準時間,-57.8,-41.5,-49.6,89.0,82.8,,0.6,14.7
D,120,2022-08-16,22:06:00,台北標準時間,-57.9,-41.6,-49.8,89.0,82.4,,0.6,14.7
D,120,2022-08-16,22:07:00,台北標準時間,-57.9,-41.6,-49.7,89.0,82.1,,0.6,14.7
D,120,2022-08-16,22:08:00,台北標準時間,-58.0,-41.5,-49.8,89.0,81.6,,0.6,14.7
D,120,2022-08-16,22:09:00,台北標準時間,-58.0,-41.6,-49.8,89.0,81.3,,0.6,14.7
D,120,2022-08-16,22:10:00,台北標準時間,-58.0,-41.6,-49.8,89.0,81.2,,0.6,14.7
D,120,2022-08-16,22:11:00,台北標準時間,-58.1,-41.6,-49.9,89.0,81.2,,0.6,14.7
D,120,2022-08-16,22:12:00,台北標準時間,-58.1,-41.7,-49.9,89.0,80.7,,0.6,14.8
D,120,2022-08-16,22:13:00,台北標準時間,-58.2,-41.7,-49.9,89.0,80.3,,0.6,14.7
D,120,2022-08-16,22:14:00,台北標準時間,-58.2,-41.7,-49.9,89.0,80.1,,0.6,14.6
D,120,2022-08-16,22:15:00,台北標準時間,-58.3,-41.7,-50.0,89.0,79.6,,0.6,14.6
D,120,2022-08-16,22:16:00,台北標準時間,-58.3,-41.7,-50.0,89.0,79.1,,0.6,14.7
D,120,2022-08-16,22:17:00,台北標準時間,-58.3,-41.7,-50.0,89.0,79.2,,0.6,14.8
D,120,2022-08-16,22:18:00,台北標準時間,-58.3,-41.7,-50.0,89.0,79.0,,0.6,14.8
D,120,2022-08-16,22:19:00,台北標準時間,-58.4,-41.7,-50.0,89.0,79.1,,0.6,14.7
D,120,2022-08-16,22:20:00,台北標準時間,-58.4,-41.7,-50.0,89.0,79.0,,0.6,14.7
D,120,2022-08-16,22:21:00,台北標準時間,-58.3,-41.7,-50.0,89.0,79.1,,0.6,14.7
D,120,2022-08-16,22:22:00,台北標準時間,-58.3,-41.7,-50.0,89.0,79.1,,0.6,14.6
D,120,2022-08-16,22:23:00,台北標準時間,-58.4,-41.7,-50.0,89.0,79.2,,0.6,14.8
D,120,2022-08-16,22:24:00,台北標準時間,-58.3,-41.7,-50.0,89.0,79.3,,0.6,14.7
D,120,2022-08-16,22:25:00,台北標準時間,-58.4,-41.7,-50.0,89.0,79.2,,0.6,14.7
D,120,2022-08-16,22:26:00,台北標準時間,-58.4,-41.7,-50.1,89.0,79.0,,0.6,14.7
D,120,2022-08-16,22:27:00,台北標準時間,-58.5,-41.7,-50.1,89.0,78.1,,0.6,14.8
D,120,2022-08-16,22:28:00,台北標準時間,-58.5,-41.7,-50.1,89.0,77.8,,0.6,14.5
D,120,2022-08-16,22:29:00,台北標準時間,-58.6,-41.7,-50.2,89.0,77.7,,0.6,14.7
D,120,2022-08-16,22:30:00,台北標準時間,-58.5,-41.7,-50.1,89.0,77.8,,0.6,14.5
D,120,2022-08-16,22:31:00,台北標準時間,-58.4,-41.7,-50.1,89.0,77.7,,0.6,14.7
D,120,2022-08-16,22:32:00,台北標準時間,-58.4,-41.7,-50.0,89.0,78.2,,0.6,14.7
D,120,2022-08-16,22:33:00,台北標準時間,-58.4,-41.7,-50.0,89.0,78.5,,0.6,14.7
D,120,2022-08-16,22:34:00,台北標準時間,-58.4,-41.7,-50.1,89.0,78.4,,0.6,14.7
D,120,2022-08-16,22:35:00,台北標準時間,-58.3,-41.6,-50.0,89.0,79.0,,0.6,14.7
D,120,2022-08-16,22:36:00,台北標準時間,-58.3,-41.7,-50.0,89.0,78.9,,0.6,14.7
D,120,2022-08-16,22:37:00,台北標準時間,-58.3,-41.7,-50.0,89.0,78.7,,0.6,14.6
D,120,2022-08-16,22:38:00,台北標準時間,-58.4,-41.7,-50.1,89.0,78.3,,0.6,14.7
D,120,2022-08-16,22:39:00,台北標準時間,-58.3,-41.6,-50.0,89.0,78.7,,0.6,14.7
D,120,2022-08-16,22:40:00,台北標準時間,-58.4,-41.7,-50.0,89.0,79.0,,0.6,14.7
D,120,2022-08-16,22:41:00,台北標準時間,-58.3,-41.7,-50.0,89.0,79.2,,0.6,14.7
D,120,2022-08-16,22:42:00,台北標準時間,-58.3,-41.7,-50.0,89.0,78.9,,0.6,14.7
D,120,2022-08-16,22:43:00,台北標準時間,-58.3,-41.6,-50.0,89.0,79.2,,0.6,14.8
D,120,2022-08-16,22:44:00,台北標準時間,-58.3,-41.7,-50.0,89.0,79.6,,0.6,14.7
D,120,2022-08-16,22:45:00,台北標準時間,-58.2,-41.6,-49.9,89.0,79.6,,0.6,14.7
D,120,2022-08-16,22:46:00,台北標準時間,-58.3,-41.6,-49.9,89.0,79.2,,0.6,14.7
D,120,2022-08-16,22:47:00,台北標準時間,-58.3,-41.6,-50.0,89.0,79.4,,0.6,14.7
D,120,2022-08-16,22:48:00,台北標準時間,-58.3,-41.6,-49.9,89.0,79.2,,0.6,14.7
D,120,2022-08-16,22:49:00,台北標準時間,-58.3,-41.6,-50.0,89.0,79.3,,0.6,14.7
D,120,2022-08-16,22:50:00,台北標準時間,-58.3,-41.7,-50.0,89.0,79.5,,0.6,14.7
D,120,2022-08-16,22:51:00,台北標準時間,-58.2,-41.6,-49.9,89.0,79.5,,0.6,14.6
D,120,2022-08-16,22:52:00,台北標準時間,-58.3,-41.7,-50.0,89.0,79.3,,0.6,14.7
D,120,2022-08-16,22:53:00,台北標準時間,-58.3,-41.7,-50.0,89.0,79.3,,0.6,14.7
D,120,2022-08-16,22:54:00,台北標準時間,-58.2,-41.6,-49.9,89.0,79.2,,0.6,14.7
D,120,2022-08-16,22:55:00,台北標準時間,-58.4,-41.7,-50.0,89.0,79.0,,0.6,14.7
D,120,2022-08-16,22:56:00,台北標準時間,-58.2,-41.6,-49.9,89.0,79.3,,0.6,14.7
D,120,2022-08-16,22:57:00,台北標準時間,-58.2,-41.6,-49.9,89.0,79.0,,0.6,14.7
D,120,2022-08-16,22:58:00,台北標準時間,-58.2,-41.6,-49.9,89.0,79.3,,0.6,14.6
D,120,2022-08-16,22:59:00,台北標準時間,-58.2,-41.6,-49.9,89.0,79.8,,0.6,14.7
D,120,2022-08-16,23:00:00,台北標準時間,-58.1,-41.6,-49.8,89.0,80.1,,0.6,14.7
D,120,2022-08-16,23:01:00,台北標準時間,-58.2,-41.6,-49.9,89.0,79.9,,0.6,14.6
D,120,2022-08-16,23:02:00,台北標準時間,-58.2,-41.6,-49.9,89.0,80.1,,0.6,14.7
D,120,2022-08-16,23:03:00,台北標準時間,-58.3,-41.6,-50.0,89.0,80.2,,0.6,14.8
D,120,2022-08-16,23:04:00,台北標準時間,-58.3,-41.6,-49.9,89.0,80.4,,0.6,14.8
D,120,2022-08-16,23:05:00,台北標準時間,-58.3,-41.7,-50.0,89.0,79.7,,0.6,14.6
D,120,2022-08-16,23:06:00,台北標準時間,-58.3,-41.6,-50.0,89.0,79.5,,0.6,14.7
D,120,2022-08-16,23:07:00,台北標準時間,-58.4,-41.7,-50.0,89.0,79.6,,0.6,14.7
D,120,2022-08-16,23:08:00,台北標準時間,-58.3,-41.7,-50.0,89.0,80.0,,0.6,14.7
D,120,2022-08-16,23:09:00,台北標準時間,-58.3,-41.7,-50.0,89.0,79.8,,0.6,14.8
D,120,2022-08-16,23:10:00,台北標準時間,-58.4,-41.7,-50.0,89.0,79.7,,0.6,14.7
D,120,2022-08-16,23:11:00,台北標準時間,-58.4,-41.7,-50.0,89.0,79.7,,0.6,14.7
D,120,2022-08-16,23:12:00,台北標準時間,-58.4,-41.7,-50.1,89.0,79.4,,0.6,14.6
D,120,2022-08-16,23:13:00,台北標準時間,-58.4,-41.7,-50.0,89.0,79.4,,0.6,14.7
D,120,2022-08-16,23:14:00,台北標準時間,-58.5,-41.7,-50.1,89.0,79.1,,0.6,14.7
D,120,2022-08-16,23:15:00,台北標準時間,-58.5,-41.7,-50.1,89.0,78.1,,0.6,14.7
D,120,2022-08-16,23:16:00,台北標準時間,-58.5,-41.7,-50.1,89.0,78.3,,0.6,14.6
D,120,2022-08-16,23:17:00,台北標準時間,-58.4,-41.7,-50.1,89.0,78.1,,0.6,14.8
D,120,2022-08-16,23:18:00,台北標準時間,-58.5,-41.7,-50.1,89.0,78.2,,0.6,14.7
D,120,2022-08-16,23:19:00,台北標準時間,-58.4,-41.7,-50.0,89.0,78.6,,0.6,14.8
D,120,2022-08-16,23:20:00,台北標準時間,-58.4,-41.7,-50.1,89.0,78.7,,0.6,14.7
D,120,2022-08-16,23:21:00,台北標準時間,-58.5,-41.7,-50.1,89.0,78.5,,0.6,14.6
D,120,2022-08-16,23:22:00,台北標準時間,-58.4,-41.7,-50.0,89.0,78.8,,0.6,14.7
D,120,2022-08-16,23:23:00,台北標準時間,-58.4,-41.7,-50.0,89.0,79.1,,0.6,14.6
D,120,2022-08-16,23:24:00,台北標準時間,-58.6,-41.8,-50.2,89.0,77.5,,0.6,14.5
D,120,2022-08-16,23:25:00,台北標準時間,-58.5,-41.7,-50.1,89.0,78.3,,0.6,14.5
D,120,2022-08-16,23:26:00,台北標準時間,-58.4,-41.7,-50.0,89.0,78.9,,0.6,14.6
D,120,2022-08-16,23:27:00,台北標準時間,-58.3,-41.6,-50.0,89.0,79.7,,0.6,14.7
D,120,2022-08-16,23:28:00,台北標準時間,-58.3,-41.7,-50.0,89.0,79.9,,0.6,14.7
D,120,2022-08-16,23:29:00,台北標準時間,-58.3,-41.6,-50.0,89.0,79.3,,0.6,14.5
D,120,2022-08-16,23:30:00,台北標準時間,-58.2,-41.6,-49.9,89.0,80.0,,0.6,14.7
D,120,2022-08-16,23:31:00,台北標準時間,-58.3,-41.7,-50.0,89.0,79.6,,0.6,14.7
D,120,2022-08-16,23:32:00,台北標準時間,-58.3,-41.7,-50.0,89.0,79.2,,0.6,14.7
D,120,2022-08-16,23:33:00,台北標準時間,-58.3,-41.6,-50.0,89.0,79.1,,0.6,14.7
D,120,2022-08-16,23:34:00,台北標準時間,-58.3,-41.7,-50.0,89.0,79.5,,0.6,14.7
D,120,2022-08-16,23:35:00,台北標準時間,-58.2,-41.6,-49.9,89.0,79.7,,0.6,14.7
D,120,2022-08-16,23:36:00,台北標準時間,-58.3,-41.7,-50.0,89.0,79.2,,0.6,14.7
D,120,2022-08-16,23:37:00,台北標準時間,-58.3,-41.7,-50.0,89.0,79.4,,0.6,14.8
D,120,2022-08-16,23:38:00,台北標準時間,-58.3,-41.6,-50.0,89.0,79.2,,0.6,14.7
D,120,2022-08-16,23:39:00,台北標準時間,-58.3,-41.7,-50.0,89.0,79.3,,0.6,14.7
D,120,2022-08-16,23:40:00,台北標準時間,-58.4,-41.7,-50.1,89.0,78.6,,0.6,14.7
D,120,2022-08-16,23:41:00,台北標準時間,-58.5,-41.8,-50.2,89.0,77.9,,0.6,14.7
D,120,2022-08-16,23:42:00,台北標準時間,-58.5,-41.8,-50.1,89.0,78.4,,0.6,14.7
D,120,2022-08-16,23:43:00,台北標準時間,-58.5,-41.7,-50.1,89.0,78.4,,0.6,14.6
D,120,2022-08-16,23:44:00,台北標準時間,-58.5,-41.7,-50.1,89.0,78.1,,0.6,14.7
D,120,2022-08-16,23:45:00,台北標準時間,-58.4,-41.7,-50.1,89.0,78.8,,0.6,14.7
D,120,2022-08-16,23:46:00,台北標準時間,-58.4,-41.6,-50.0,89.0,79.1,,0.6,14.7
D,120,2022-08-16,23:47:00,台北標準時間,-58.4,-41.7,-50.1,89.0,79.2,,0.6,14.8
D,120,2022-08-16,23:48:00,台北標準時間,-58.4,-41.7,-50.0,89.0,78.9,,0.6,14.6
D,120,2022-08-16,23:49:00,台北標準時間,-58.4,-41.6,-50.0,89.0,79.1,,0.6,14.7
D,120,2022-08-16,23:50:00,台北標準時間,-58.4,-41.7,-50.1,89.0,79.1,,0.6,14.6
D,120,2022-08-16,23:51:00,台北標準時間,-58.5,-41.7,-50.1,89.0,78.7,,0.6,14.6
D,120,2022-08-16,23:52:00,台北標準時間,-58.5,-41.7,-50.1,89.0,78.4,,0.6,14.7
D,120,2022-08-16,23:53:00,台北標準時間,-58.4,-41.7,-50.1,89.0,78.7,,0.6,14.6
D,120,2022-08-16,23:54:00,台北標準時間,-58.4,-41.7,-50.1,89.0,79.0,,0.6,14.7
D,120,2022-08-16,23:55:00,台北標準時間,-58.4,-41.7,-50.0,89.0,79.0,,0.6,14.6
D,120,2022-08-16,23:56:00,台北標準時間,-58.5,-41.7,-50.1,89.0,78.5,,0.6,14.6
D,120,2022-08-16,23:57:00,台北標準時間,-58.4,-41.7,-50.0,89.0,79.1,,0.6,14.8
D,120,2022-08-16,23:58:00,台北標準時間,-58.3,-41.6,-50.0,89.0,79.4,,0.6,14.7
D,120,2022-08-16,23:59:00,台北標準時間,-58.4,-41.7,-50.0,89.0,79.1,,0.6,14.7
