D,121,2022-06-02,04:19:00,台北標準時間,-50.5,,-50.5,100.0,84.0,,13.2,2.7
D,121,2022-06-02,04:20:00,台北標準時間,-50.5,,-50.5,100.0,84.1,,13.1,2.9
D,121,2022-06-02,04:21:00,台北標準時間,-50.5,,-50.5,100.0,83.8,,13.2,3.2
D,121,2022-06-02,04:22:00,台北標準時間,-50.5,,-50.5,100.0,83.9,,13.2,2.7
D,121,2022-06-02,04:23:00,台北標準時間,-50.5,,-50.5,100.0,84.2,,13.1,2.8
D,121,2022-06-02,04:24:00,台北標準時間,-50.5,,-50.5,100.0,83.8,,13.1,2.7
D,121,2022-06-02,04:25:00,台北標準時間,-50.4,,-50.4,100.0,83.6,,13.1,2.6
D,121,2022-06-02,04:26:00,台北標準時間,-50.4,,-50.4,100.0,83.9,,13.1,3.1
D,121,2022-06-02,04:27:00,台北標準時間,-50.4,,-50.4,100.0,83.8,,13.2,2.8
D,121,2022-06-02,04:28:00,台北標準時間,-50.4,,-50.4,100.0,83.8,,13.1,3.2
D,121,2022-06-02,04:29:00,台北標準時間,-50.4,,-50.4,100.0,83.9,,13.1,2.9
D,121,2022-06-02,04:30:00,台北標準時間,-50.4,,-50.4,100.0,83.9,,12.9,2.6
D,121,2022-06-02,04:31:00,台北標準時間,-50.4,,-50.4,100.0,83.9,,13.2,2.8
D,121,2022-06-02,04:32:00,台北標準時間,-50.3,,-50.3,100.0,83.8,,13.1,2.9
D,121,2022-06-02,04:33:00,台北標準時間,-50.4,,-50.4,100.0,83.7,,13.1,3.0
D,121,2022-06-02,04:34:00,台北標準時間,-50.3,,-50.3,100.0,83.5,,13.2,2.8
D,121,2022-06-02,04:35:00,台北標準時間,-50.3,,-50.3,100.0,83.6,,13.1,2.9
D,121,2022-06-02,04:36:00,台北標準時間,-50.3,,-50.3,100.0,84.0,,13.2,3.0
D,121,2022-06-02,04:37:00,台北標準時間,-50.3,,-50.3,100.0,83.9,,13.2,2.7
D,121,2022-06-02,04:38:00,台北標準時間,-50.2,,-50.2,100.0,83.8,,13.1,2.8
D,121,2022-06-02,04:39:00,台北標準時間,-50.3,,-50.3,100.0,83.8,,13.1,2.8
D,121,2022-06-02,04:40:00,台北標準時間,-50.3,,-50.3,100.0,83.7,,13.1,2.7
D,121,2022-06-02,04:41:00,台北標準時間,-50.3,,-50.3,100.0,83.6,,13.1,3.0
D,121,2022-06-02,04:42:00,台北標準時間,-50.2,,-50.2,100.0,83.4,,13.0,2.8
D,121,2022-06-02,04:43:00,台北標準時間,-50.2,,-50.2,100.0,83.3,,13.2,3.2
D,121,2022-06-02,04:44:00,台北標準時間,-50.2,,-50.2,100.0,83.5,,13.2,3.1
D,121,2022-06-02,04:45:00,台北標準時間,-50.2,,-50.2,100.0,83.3,,13.1,3.0
D,121,2022-06-02,04:46:00,台北標準時間,-50.2,,-50.2,100.0,83.6,,13.2,3.2
D,121,2022-06-02,04:47:00,台北標準時間,-49.3,,-49.3,100.0,85.3,,13.2,3.1
D,121,2022-06-02,04:48:00,台北標準時間,-49.3,,-49.3,100.0,85.4,,13.2,3.0
D,121,2022-06-02,04:49:00,台北標準時間,-49.4,,-49.4,100.0,85.2,,13.2,3.0
D,121,2022-06-02,04:50:00,台北標準時間,-49.3,,-49.3,100.0,85.4,,13.2,3.1
D,121,2022-06-02,04:51:00,台北標準時間,-49.4,,-49.4,100.0,85.5,,13.2,3.0
D,121,2022-06-02,04:52:00,台北標準時間,-49.4,,-49.4,100.0,85.7,,13.2,3.1
D,121,2022-06-02,04:53:00,台北標準時間,-49.4,,-49.4,100.0,86.2,,13.2,3.2
D,121,2022-06-02,04:54:00,台北標準時間,-49.4,,-49.4,100.0,85.7,,13.2,3.1
D,121,2022-06-02,04:55:00,台北標準時間,-49.4,,-49.4,100.0,85.8,,13.1,3.1
D,121,2022-06-02,04:56:00,台北標準時間,-49.4,,-49.4,100.0,85.4,,13.1,2.9
D,121,2022-06-02,04:57:00,台北標準時間,-49.4,,-49.4,100.0,85.5,,13.2,3.2
D,121,2022-06-02,04:58:00,台北標準時間,-49.4,,-49.4,100.0,85.2,,13.2,3.2
D,121,2022-06-02,04:59:00,台北標準時間,-49.4,,-49.4,100.0,85.2,,13.2,3.0
D,121,2022-06-02,05:00:00,台北標準時間,-49.4,,-49.4,100.0,85.4,,13.2,3.2
D,121,2022-06-02,05:01:00,台北標準時間,-49.4,,-49.4,100.0,85.8,,13.2,3.2
D,121,2022-06-02,05:02:00,台北標準時間,-49.5,,-49.5,100.0,85.7,,13.2,2.9
D,121,2022-06-02,05:03:00,台北標準時間,-49.4,,-49.4,100.0,85.5,,13.1,3.2
D,121,2022-06-02,05:04:00,台北標準時間,-49.5,,-49.5,100.0,85.4,,13.2,3.2
D,121,2022-06-02,05:05:00,台北標準時間,-49.5,,-49.5,100.0,85.1,,13.0,2.9
D,121,2022-06-02,05:06:00,台北標準時間,-49.5,,-49.5,100.0,85.2,,13.2,3.4
D,121,2022-06-02,05:07:00,台北標準時間,-49.5,,-49.5,100.0,85.3,,13.2,3.1
D,121,2022-06-02,05:08:00,台北標準時間,-49.5,,-49.5,100.0,84.8,,13.2,3.0
D,121,2022-06-02,05:09:00,台北標準時間,-49.5,,-49.5,100.0,85.0,,13.2,3.0
D,121,2022-06-02,05:10:00,台北標準時間,-49.5,,-49.5,100.0,84.7,,13.2,3.1
D,121,2022-06-02,05:11:00,台北標準時間,-49.5,,-49.5,100.0,84.3,,13.2,2.7
D,121,2022-06-02,05:12:00,台北標準時間,-49.5,,-49.5,100.0,85.1,,13.2,3.1
D,121,2022-06-02,05:13:00,台北標準時間,-49.5,,-49.5,100.0,85.2,,13.2,2.8
D,121,2022-06-02,05:14:00,台北標準時間,-49.5,,-49.5,100.0,85.2,,13.2,3.0
D,121,2022-06-02,05:15:00,台北標準時間,-49.5,,-49.5,100.0,85.0,,13.2,3.3
D,121,2022-06-02,05:16:00,台北標準時間,-49.5,,-49.5,100.0,85.1,,13.2,2.9
D,121,2022-06-02,05:17:00,台北標準時間,-49.5,,-49.5,100.0,85.2,,13.2,2.9
D,121,2022-06-02,05:18:00,台北標準時間,-49.3,,-49.3,100.0,85.3,,13.2,3.3
D,121,2022-06-02,05:19:00,台北標準時間,-49.3,,-49.3,100.0,85.6,,13.2,3.2
D,121,2022-06-02,05:20:00,台北標準時間,-49.3,,-49.3,100.0,85.4,,13.2,2.9
D,121,2022-06-02,05:21:00,台北標準時間,-49.4,,-49.4,100.0,85.4,,13.2,2.9
D,121,2022-06-02,05:22:00,台北標準時間,-49.4,,-49.4,100.0,85.3,,13.2,3.2
D,121,2022-06-02,05:23:00,台北標準時間,-49.3,,-49.3,100.0,84.9,,13.2,2.6
D,121,2022-06-02,05:24:00,台北標準時間,-49.4,,-49.4,100.0,85.1,,13.2,3.0
D,121,2022-06-02,05:25:00,台北標準時間,-49.3,,-49.3,100.0,85.5,,13.2,3.0
D,121,2022-06-02,05:26:00,台北標準時間,-49.3,,-49.3,100.0,85.1,,13.1,3.1
D,121,2022-06-02,05:27:00,台北標準時間,-49.3,,-49.3,100.0,85.1,,13.2,3.1
D,121,2022-06-02,05:28:00,台北標準時間,-49.3,,-49.3,100.0,85.2,,13.2,3.2
D,121,2022-06-02,05:29:00,台北標準時間,-49.3,,-49.3,100.0,85.1,,13.2,2.9
D,121,2022-06-02,05:30:00,台北標準時間,-49.3,,-49.3,100.0,85.5,,13.2,3.2
D,121,2022-06-02,05:31:00,台北標準時間,-49.4,,-49.4,100.0,85.5,,13.2,3.1
D,121,2022-06-02,05:32:00,台北標準時間,-49.4,,-49.4,100.0,85.2,,13.1,3.2
D,121,2022-06-02,05:33:00,台北標準時間,-49.4,,-49.4,100.0,84.9,,13.1,2.9
D,121,2022-06-02,05:34:00,台北標準時間,-49.4,,-49.4,100.0,84.9,,13.2,3.1
D,121,2022-06-02,05:35:00,台北標準時間,-49.4,,-49.4,100.0,84.7,,13.0,2.7
D,121,2022-06-02,05:36:00,台北標準時間,-49.3,,-49.3,100.0,84.5,,13.2,2.7
D,121,2022-06-02,05:37:00,台北標準時間,-49.4,,-49.4,100.0,85.1,,13.2,3.1
D,121,2022-06-02,05:38:00,台北標準時間,-49.3,,-49.3,100.0,84.9,,13.2,3.1
D,121,2022-06-02,05:39:00,台北標準時間,-49.3,,-49.3,100.0,84.6,,13.2,3.2
D,121,2022-06-02,05:40:00,台北標準時間,-49.4,,-49.4,100.0,84.8,,13.2,2.8
D,121,2022-06-02,05:41:00,台北標準時間,-49.4,,-49.4,100.0,85.3,,13.2,2.8
D,121,2022-06-02,05:42:00,台北標準時間,-49.4,,-49.4,100.0,85.0,,13.1,2.9
D,121,2022-06-02,05:43:00,台北標準時間,-49.4,,-49.4,100.0,84.9,,13.2,3.3
D,121,2022-06-02,05:44:00,台北標準時間,-49.4,,-49.4,100.0,84.8,,13.2,2.8
D,121,2022-06-02,05:45:00,台北標準時間,-49.3,,-49.3,100.0,84.9,,13.2,3.0
D,121,2022-06-02,05:46:00,台北標準時間,-49.3,,-49.3,100.0,84.8,,13.1,3.3
D,121,2022-06-02,05:47:00,台北標準時間,-49.3,,-49.3,100.0,85.3,,13.2,3.2
D,121,2022-06-02,05:48:00,台北標準時間,-49.3,,-49.3,100.0,84.9,,13.2,2.8
D,121,2022-06-02,05:49:00,台北標準時間,-49.3,,-49.3,100.0,85.2,,13.2,3.0
D,121,2022-06-02,05:50:00,台北標準時間,-49.3,,-49.3,100.0,84.6,,13.2,3.0
D,121,2022-06-02,05:51:00,台北標準時間,-49.3,,-49.3,100.0,85.4,,13.2,3.0
D,121,2022-06-02,05:52:00,台北標準時間,-49.3,,-49.3,100.0,85.2,,13.2,3.1
D,121,2022-06-02,05:53:00,台北標準時間,-49.3,,-49.3,100.0,85.2,,13.2,3.2
D,121,2022-06-02,05:54:00,台北標準時間,-49.3,,-49.3,100.0,85.2,,13.2,3.1
D,121,2022-06-02,05:55:00,台北標準時間,-49.3,,-49.3,100.0,84.9,,13.1,3.2
D,121,2022-06-02,05:56:00,台北標準時間,-49.3,,-49.3,100.0,84.9,,13.0,3.3
D,121,2022-06-02,05:57:00,台北標準時間,-49.2,,-49.2,100.0,85.1,,13.2,2.9
D,121,2022-06-02,05:58:00,台北標準時間,-49.2,,-49.2,100.0,84.9,,13.2,3.1
D,121,2022-06-02,05:59:00,台北標準時間,-49.2,,-49.2,100.0,85.3,,13.2,2.9
D,121,2022-06-02,06:00:00,台北標準時間,-49.2,,-49.2,100.0,85.2,,13.2,3.3
D,121,2022-06-02,06:01:00,台北標準時間,-49.2,,-49.2,100.0,85.4,,13.2,2.9
D,121,2022-06-02,06:02:00,台北標準時間,-49.2,,-49.2,100.0,85.2,,13.2,3.2
D,121,2022-06-02,06:03:00,台北標準時間,-49.2,,-49.2,100.0,85.1,,13.1,3.0
D,121,2022-06-02,06:04:00,台北標準時間,-49.2,,-49.2,100.0,84.4,,13.2,3.0
D,121,2022-06-02,06:05:00,台北標準時間,-49.2,,-49.2,100.0,85.0,,13.2,3.2
D,121,2022-06-02,06:06:00,台北標準時間,-49.2,,-49.2,100.0,84.9,,13.1,2.7
D,121,2022-06-02,06:07:00,台北標準時間,-49.2,,-49.2,100.0,85.1,,13.1,3.2
D,121,2022-06-02,06:08:00,台北標準時間,-49.2,,-49.2,100.0,84.9,,13.1,3.2
D,121,2022-06-02,06:09:00,台北標準時間,-49.1,,-49.1,100.0,85.0,,13.2,3.0
D,121,2022-06-02,06:10:00,台北標準時間,-49.1,,-49.1,100.0,85.3,,13.2,2.8
D,121,2022-06-02,06:11:00,台北標準時間,-49.1,,-49.1,100.0,85.2,,13.1,3.0
D,121,2022-06-02,06:12:00,台北標準時間,-49.2,,-49.2,100.0,85.2,,13.2,3.1
D,121,2022-06-02,06:13:00,台北標準時間,-49.1,,-49.1,100.0,84.9,,13.2,3.1
D,121,2022-06-02,06:14:00,台北標準時間,-49.2,,-49.2,100.0,85.1,,13.2,2.9
D,121,2022-06-02,06:15:00,台北標準時間,-49.1,,-49.1,100.0,84.9,,13.2,3.3
D,121,2022-06-02,06:16:00,台北標準時間,-49.2,,-49.2,100.0,85.3,,13.2,3.2
D,121,2022-06-02,06:17:00,台北標準時間,-49.2,,-49.2,100.0,84.9,,13.1,3.2
D,121,2022-06-02,06:18:00,台北標準時間,-49.1,,-49.1,100.0,84.9,,13.2,3.2
D,121,2022-06-02,06:19:00,台北標準時間,-49.1,,-49.1,100.0,85.3,,13.2,3.1
D,121,2022-06-02,06:20:00,台北標準時間,-49.1,,-49.1,100.0,85.4,,13.1,3.0
D,121,2022-06-02,06:21:00,台北標準時間,-49.1,,-49.1,100.0,85.7,,13.2,2.8
D,121,2022-06-02,06:22:00,台北標準時間,-49.0,,-49.0,100.0,85.2,,13.1,2.8
D,121,2022-06-02,06:23:00,台北標準時間,-49.1,,-49.1,100.0,85.6,,13.1,3.2
D,121,2022-06-02,06:24:00,台北標準時間,-49.1,,-49.1,100.0,85.3,,13.2,3.1
D,121,2022-06-02,06:25:00,台北標準時間,-49.1,,-49.1,100.0,85.4,,13.1,2.9
D,121,2022-06-02,06:26:00,台北標準時間,-49.0,,-49.0,100.0,85.2,,13.2,3.0
D,121,2022-06-02,06:27:00,台北標準時間,-49.1,,-49.1,100.0,85.4,,13.1,3.1
D,121,2022-06-02,06:28:00,台北標準時間,-49.0,,-49.0,100.0,85.0,,13.2,2.9
D,121,2022-06-02,06:29:00,台北標準時間,-49.1,,-49.1,100.0,85.4,,13.2,2.8
D,121,2022-06-02,06:30:00,台北標準時間,-49.0,,-49.0,100.0,85.4,,13.2,3.4
D,121,2022-06-02,06:31:00,台北標準時間,-49.1,,-49.1,100.0,85.0,,13.2,2.8
D,121,2022-06-02,06:32:00,台北標準時間,-49.0,,-49.0,100.0,85.0,,13.1,3.0
D,121,2022-06-02,06:33:00,台北標準時間,-49.1,,-49.1,100.0,84.9,,13.2,3.0
D,121,2022-06-02,06:34:00,台北標準時間,-49.1,,-49.1,100.0,85.3,,13.0,2.9
D,121,2022-06-02,06:35:00,台北標準時間,-49.0,,-49.0,100.0,84.9,,13.1,2.8
D,121,2022-06-02,06:36:00,台北標準時間,-49.0,,-49.0,100.0,84.9,,13.1,2.7
D,121,2022-06-02,06:37:00,台北標準時間,-49.0,,-49.0,100.0,85.0,,13.2,2.6
D,121,2022-06-02,06:38:00,台北標準時間,-49.0,,-49.0,100.0,85.5,,13.1,3.1
D,121,2022-06-02,06:39:00,台北標準時間,-49.1,,-49.1,100.0,85.5,,13.2,3.1
D,121,2022-06-02,06:40:00,台北標準時間,-49.1,,-49.1,100.0,85.4,,13.2,2.8
D,121,2022-06-02,06:41:00,台北標準時間,-49.1,,-49.1,100.0,85.0,,13.1,3.2
D,121,2022-06-02,06:42:00,台北標準時間,-49.0,,-49.0,100.0,85.2,,13.2,3.1
D,121,2022-06-02,06:43:00,台北標準時間,-49.1,,-49.1,100.0,85.2,,13.2,3.1
D,121,2022-06-02,06:44:00,台北標準時間,-49.0,,-49.0,100.0,85.4,,13.2,2.9
D,121,2022-06-02,06:45:00,台北標準時間,-49.0,,-49.0,100.0,84.9,,13.1,3.1
D,121,2022-06-02,06:46:00,台北標準時間,-49.0,,-49.0,100.0,85.1,,13.2,3.0
D,121,2022-06-02,06:47:00,台北標準時間,-49.0,,-49.0,100.0,85.3,,13.1,2.9
D,121,2022-06-02,06:48:00,台北標準時間,-49.0,,-49.0,100.0,84.5,,13.1,2.7
D,121,2022-06-02,06:49:00,台北標準時間,-49.0,,-49.0,100.0,85.0,,13.2,2.9
D,121,2022-06-02,06:50:00,台北標準時間,-49.0,,-49.0,100.0,84.9,,13.2,3.0
D,121,2022-06-02,06:51:00,台北標準時間,-49.0,,-49.0,100.0,84.9,,13.2,2.8
D,121,2022-06-02,06:52:00,台北標準時間,-49.0,,-49.0,100.0,84.9,,13.2,3.3
D,121,2022-06-02,06:53:00,台北標準時間,-49.1,,-49.1,100.0,85.2,,13.2,3.1
D,121,2022-06-02,06:54:00,台北標準時間,-49.0,,-49.0,100.0,84.6,,13.2,2.9
D,121,2022-06-02,06:55:00,台北標準時間,-49.0,,-49.0,100.0,84.6,,13.2,2.8
D,121,2022-06-02,06:56:00,台北標準時間,-49.0,,-49.0,100.0,84.7,,13.0,2.8
D,121,2022-06-02,06:57:00,台北標準時間,-49.0,,-49.0,100.0,84.5,,13.2,2.8
D,121,2022-06-02,06:58:00,台北標準時間,-49.0,,-49.0,100.0,85.4,,13.2,3.1
D,121,2022-06-02,06:59:00,台北標準時間,-49.0,,-49.0,100.0,85.3,,13.0,3.1
D,121,2022-06-02,07:00:00,台北標準時間,-49.0,,-49.0,100.0,85.3,,13.2,3.2
D,121,2022-06-02,07:01:00,台北標準時間,-49.0,,-49.0,100.0,85.5,,13.2,3.3
D,121,2022-06-02,07:02:00,台北標準時間,-49.0,,-49.0,100.0,85.2,,13.2,3.1
D,121,2022-06-02,07:03:00,台北標準時間,-49.0,,-49.0,100.0,85.2,,13.2,2.7
D,121,2022-06-02,07:04:00,台北標準時間,-49.0,,-49.0,100.0,85.2,,13.2,3.1
D,121,2022-06-02,07:05:00,台北標準時間,-49.0,,-49.0,100.0,85.0,,13.2,3.1
D,121,2022-06-02,07:06:00,台北標準時間,-49.0,,-49.0,100.0,85.3,,13.2,2.9
D,121,2022-06-02,07:07:00,台北標準時間,-49.0,,-49.0,100.0,85.3,,13.2,3.2
D,121,2022-06-02,07:08:00,台北標準時間,-49.1,,-49.1,100.0,84.9,,13.1,2.8
D,121,2022-06-02,07:09:00,台北標準時間,-49.0,,-49.0,100.0,85.3,,13.2,2.9
D,121,2022-06-02,07:10:00,台北標準時間,-49.1,,-49.1,100.0,85.4,,13.2,3.3
D,121,2022-06-02,07:11:00,台北標準時間,-49.1,,-49.1,100.0,85.3,,13.2,3.2
D,121,2022-06-02,07:12:00,台北標準時間,-49.1,,-49.1,100.0,85.5,,13.2,2.8
D,121,2022-06-02,07:13:00,台北標準時間,-49.1,,-49.1,100.0,85.3,,13.2,2.9
D,121,2022-06-02,07:14:00,台北標準時間,-49.1,,-49.1,100.0,85.3,,13.2,3.2
D,121,2022-06-02,07:15:00,台北標準時間,-49.1,,-49.1,100.0,84.8,,13.1,2.9
D,121,2022-06-02,07:16:00,台北標準時間,-49.1,,-49.1,100.0,85.1,,13.2,2.9
D,121,2022-06-02,07:17:00,台北標準時間,-49.1,,-49.1,100.0,85.0,,13.2,2.9
D,121,2022-06-02,07:18:00,台北標準時間,-49.1,,-49.1,100.0,85.0,,13.2,3.1
D,121,2022-06-02,07:19:00,台北標準時間,-49.1,,-49.1,100.0,85.1,,13.2,2.9
D,121,2022-06-02,07:20:00,台北標準時間,-49.1,,-49.1,100.0,85.2,,13.2,3.3
D,121,2022-06-02,07:21:00,台北標準時間,-49.1,,-49.1,100.0,85.1,,13.1,2.7
D,121,2022-06-02,07:22:00,台北標準時間,-49.0,,-49.0,100.0,85.1,,13.2,3.1
D,121,2022-06-02,07:23:00,台北標準時間,-49.1,,-49.1,100.0,84.9,,13.2,3.0
D,121,2022-06-02,07:24:00,台北標準時間,-49.0,,-49.0,100.0,84.9,,13.2,2.9
D,121,2022-06-02,07:25:00,台北標準時間,-49.1,,-49.1,100.0,85.6,,13.2,2.9
D,121,2022-06-02,07:26:00,台北標準時間,-49.0,,-49.0,100.0,85.4,,13.2,2.6
D,121,2022-06-02,07:27:00,台北標準時間,-49.0,,-49.0,100.0,85.5,,13.2,2.9
D,121,2022-06-02,07:28:00,台北標準時間,-49.1,,-49.1,100.0,85.4,,13.2,3.2
D,121,2022-06-02,07:29:00,台北標準時間,-49.1,,-49.1,100.0,85.4,,13.2,2.7
D,121,2022-06-02,07:30:00,台北標準時間,-49.1,,-49.1,100.0,85.0,,13.1,2.7
D,121,2022-06-02,07:31:00,台北標準時間,-49.0,,-49.0,100.0,85.1,,13.2,3.2
D,121,2022-06-02,07:32:00,台北標準時間,-49.0,,-49.0,100.0,85.2,,13.2,2.9
D,121,2022-06-02,07:33:00,台北標準時間,-49.0,,-49.0,100.0,84.6,,13.2,2.8
D,121,2022-06-02,07:34:00,台北標準時間,-49.0,,-49.0,100.0,85.4,,13.2,3.2
D,121,2022-06-02,07:35:00,台北標準時間,-49.0,,-49.0,100.0,85.1,,13.1,3.1
D,121,2022-06-02,07:36:00,台北標準時間,-49.0,,-49.0,100.0,85.3,,13.2,2.7
D,121,2022-06-02,07:37:00,台北標準時間,-49.0,,-49.0,100.0,85.3,,13.1,2.8
D,121,2022-06-02,07:38:00,台北標準時間,-49.0,,-49.0,100.0,85.2,,13.2,2.9
D,121,2022-06-02,07:39:00,台北標準時間,-49.0,,-49.0,100.0,85.3,,13.2,2.9
D,121,2022-06-02,07:40:00,台北標準時間,-49.1,,-49.1,100.0,85.2,,13.2,2.8
D,121,2022-06-02,07:41:00,台北標準時間,-49.0,,-49.0,100.0,85.1,,13.2,2.6
D,121,2022-06-02,07:42:00,台北標準時間,-49.1,,-49.1,100.0,85.1,,13.2,2.7
D,121,2022-06-02,07:43:00,台北標準時間,-49.1,,-49.1,100.0,85.1,,13.2,3.1
D,121,2022-06-02,07:44:00,台北標準時間,-49.0,,-49.0,100.0,84.7,,13.2,2.7
D,121,2022-06-02,07:45:00,台北標準時間,-49.1,,-49.1,100.0,85.1,,13.2,2.9
D,121,2022-06-02,07:46:00,台北標準時間,-49.0,,-49.0,100.0,84.6,,13.2,2.7
D,121,2022-06-02,07:47:00,台北標準時間,-49.0,,-49.0,100.0,85.3,,13.2,3.1
D,121,2022-06-02,07:48:00,台北標準時間,-49.0,,-49.0,100.0,85.0,,13.2,2.9
D,121,2022-06-02,07:49:00,台北標準時間,-49.1,,-49.1,100.0,85.2,,13.2,2.8
D,121,2022-06-02,07:50:00,台北標準時間,-49.1,,-49.1,100.0,84.7,,13.2,2.9
D,121,2022-06-02,07:51:00,台北標準時間,-49.0,,-49.0,100.0,84.4,,13.2,3.1
D,121,2022-06-02,07:52:00,台北標準時間,-49.0,,-49.0,100.0,84.6,,13.2,3.2
D,121,2022-06-02,07:53:00,台北標準時間,-49.0,,-49.0,100.0,84.2,,13.2,3.1
D,121,2022-06-02,07:54:00,台北標準時間,-49.1,,-49.1,100.0,84.3,,13.2,2.7
D,121,2022-06-02,07:55:00,台北標準時間,-49.0,,-49.0,100.0,84.3,,13.2,3.0
D,121,2022-06-02,07:56:00,台北標準時間,-49.1,,-49.1,100.0,84.7,,13.2,2.8
D,121,2022-06-02,07:57:00,台北標準時間,-49.0,,-49.0,100.0,84.3,,13.2,3.0
D,121,2022-06-02,07:58:00,台北標準時間,-49.0,,-49.0,100.0,84.6,,13.2,3.1
D,121,2022-06-02,07:59:00,台北標準時間,-49.0,,-49.0,100.0,84.4,,13.2,2.8
D,121,2022-06-02,08:00:00,台北標準時間,-49.0,,-49.0,100.0,84.4,,13.2,2.8
D,121,2022-06-02,08:01:00,台北標準時間,-48.8,,-48.8,100.0,84.8,,13.2,3.3
D,121,2022-06-02,08:02:00,台北標準時間,-48.8,,-48.8,100.0,84.9,,13.2,3.0
D,121,2022-06-02,08:03:00,台北標準時間,-48.9,,-48.9,100.0,84.8,,13.2,3.1
D,121,2022-06-02,08:04:00,台北標準時間,-48.8,,-48.8,100.0,84.9,,13.2,2.7
D,121,2022-06-02,08:05:00,台北標準時間,-48.8,,-48.8,100.0,84.9,,13.2,3.1
D,121,2022-06-02,08:06:00,台北標準時間,-48.8,,-48.8,100.0,84.5,,13.2,2.7
D,121,2022-06-02,08:07:00,台北標準時間,-48.8,,-48.8,100.0,84.5,,13.1,2.9
D,121,2022-06-02,08:08:00,台北標準時間,-48.8,,-48.8,100.0,84.3,,13.2,3.0
D,121,2022-06-02,08:09:00,台北標準時間,-48.8,,-48.8,100.0,83.9,,13.1,2.8
D,121,2022-06-02,08:10:00,台北標準時間,-47.3,,-47.3,100.0,87.4,,13.2,3.2
D,121,2022-06-02,08:11:00,台北標準時間,-47.1,,-47.1,100.0,87.3,,13.2,2.9
D,121,2022-06-02,08:12:00,台北標準時間,-47.2,,-47.2,100.0,87.6,,13.2,3.2
D,121,2022-06-02,08:13:00,台北標準時間,-47.2,,-47.2,100.0,87.5,,13.2,2.8
D,121,2022-06-02,08:14:00,台北標準時間,-47.2,,-47.2,100.0,87.3,,13.2,2.9
D,121,2022-06-02,08:15:00,台北標準時間,-47.2,,-47.2,100.0,87.6,,13.2,3.1
D,121,2022-06-02,08:16:00,台北標準時間,-47.1,,-47.1,100.0,87.7,,13.2,2.8
D,121,2022-06-02,08:17:00,台北標準時間,-47.1,,-47.1,100.0,87.4,,13.2,2.6
D,121,2022-06-02,08:18:00,台北標準時間,-47.0,,-47.0,100.0,87.7,,13.1,2.7
D,121,2022-06-02,08:19:00,台北標準時間,-47.1,,-47.1,100.0,88.0,,13.2,3.1
D,121,2022-06-02,08:20:00,台北標準時間,-47.1,,-47.1,100.0,87.7,,13.2,2.7
D,121,2022-06-02,08:21:00,台北標準時間,-47.1,,-47.1,100.0,87.7,,13.2,2.8
D,121,2022-06-02,08:22:00,台北標準時間,-47.1,,-47.1,100.0,87.5,,13.2,3.1
D,121,2022-06-02,08:23:00,台北標準時間,-47.1,,-47.1,100.0,87.3,,13.2,3.0
D,121,2022-06-02,08:24:00,台北標準時間,-47.1,,-47.1,100.0,87.3,,13.2,3.1
D,121,2022-06-02,08:25:00,台北標準時間,-47.1,,-47.1,100.0,87.6,,13.2,3.1
D,121,2022-06-02,08:26:00,台北標準時間,-47.1,,-47.1,100.0,87.6,,13.2,3.2
D,121,2022-06-02,08:27:00,台北標準時間,-47.0,,-47.0,100.0,89.0,,13.2,2.8
D,121,2022-06-02,08:28:00,台北標準時間,-47.1,,-47.1,100.0,89.2,,13.2,2.9
D,121,2022-06-02,08:29:00,台北標準時間,-47.1,,-47.1,100.0,89.4,,13.2,2.9
D,121,2022-06-02,08:30:00,台北標準時間,-47.1,,-47.1,100.0,89.5,,13.2,2.9
D,121,2022-06-02,08:31:00,台北標準時間,-47.1,,-47.1,100.0,89.0,,13.2,2.6
D,121,2022-06-02,08:32:00,台北標準時間,-47.1,,-47.1,100.0,89.2,,13.3,3.0
D,121,2022-06-02,08:33:00,台北標準時間,-47.1,,-47.1,100.0,89.0,,13.2,2.8
D,121,2022-06-02,08:34:00,台北標準時間,-47.0,,-47.0,100.0,89.2,,13.1,2.7
D,121,2022-06-02,08:35:00,台北標準時間,-47.1,,-47.1,100.0,89.1,,13.2,2.8
D,121,2022-06-02,08:36:00,台北標準時間,-47.1,,-47.1,100.0,89.3,,13.3,3.1
D,121,2022-06-02,08:37:00,台北標準時間,-47.1,,-47.1,100.0,89.3,,13.2,2.6
D,121,2022-06-02,08:38:00,台北標準時間,-47.1,,-47.1,100.0,89.5,,13.2,2.8
D,121,2022-06-02,08:39:00,台北標準時間,-47.1,,-47.1,100.0,89.3,,13.3,2.9
D,121,2022-06-02,08:40:00,台北標準時間,-47.1,,-47.1,100.0,89.6,,13.2,3.0
D,121,2022-06-02,08:41:00,台北標準時間,-47.1,,-47.1,100.0,89.9,,13.2,2.8
D,121,2022-06-02,08:42:00,台北標準時間,-47.1,,-47.1,100.0,89.6,,13.2,2.8
D,121,2022-06-02,08:43:00,台北標準時間,-47.1,,-47.1,100.0,89.6,,13.2,3.2
D,121,2022-06-02,08:44:00,台北標準時間,-47.1,,-47.1,100.0,89.3,,13.2,2.6
D,121,2022-06-02,08:45:00,台北標準時間,-47.1,,-47.1,100.0,89.5,,13.2,2.9
D,121,2022-06-02,08:46:00,台北標準時間,-47.0,,-47.0,100.0,89.4,,13.2,2.8
D,121,2022-06-02,08:47:00,台北標準時間,-47.1,,-47.1,100.0,89.4,,13.2,2.8
