D,119,2022-08-20,21:32:00,台北標準時間,-32.4,-48.7,-40.6,72.0,38.6,,1.6,17.8
D,119,2022-08-20,21:33:00,台北標準時間,-32.5,-48.9,-40.7,72.0,37.5,,1.6,17.5
D,119,2022-08-20,21:34:00,台北標準時間,-32.4,-48.9,-40.7,72.0,37.6,,1.6,17.5
D,119,2022-08-20,21:35:00,台北標準時間,-32.4,-49.0,-40.7,72.0,37.0,,1.6,17.3
D,119,2022-08-20,21:36:00,台北標準時間,-32.3,-48.9,-40.6,72.0,36.1,,1.6,17.5
D,119,2022-08-20,21:37:00,台北標準時間,-32.2,-48.8,-40.5,72.0,35.8,,1.6,18.4
D,119,2022-08-20,21:38:00,台北標準時間,-31.9,-48.5,-40.2,72.0,34.5,,1.6,19.9
D,119,2022-08-20,21:39:00,台北標準時間,-31.9,-48.6,-40.3,72.0,34.9,,1.6,19.6
D,119,2022-08-20,21:40:00,台北標準時間,-31.7,-48.3,-40.0,72.0,36.3,,1.6,20.2
D,119,2022-08-20,21:41:00,台北標準時間,-31.7,-48.2,-39.9,72.0,38.0,,1.6,19.1
D,119,2022-08-20,21:42:00,台北標準時間,-31.8,-48.3,-40.0,72.0,38.5,,1.7,18.7
D,119,2022-08-20,21:43:00,台北標準時間,-31.8,-48.3,-40.1,72.0,38.8,,1.6,19.0
D,119,2022-08-20,21:44:00,台北標準時間,-32.0,-48.4,-40.2,72.0,38.8,,1.6,18.4
D,119,2022-08-20,21:45:00,台北標準時間,-32.2,-48.5,-40.3,72.0,38.8,,1.6,18.3
D,119,2022-08-20,21:46:00,台北標準時間,-32.3,-48.6,-40.5,72.0,38.7,,1.6,18.7
D,119,2022-08-20,21:47:00,台北標準時間,-32.5,-48.8,-40.7,72.0,37.9,,1.6,18.4
D,119,2022-08-20,21:48:00,台北標準時間,-32.5,-49.0,-40.8,72.0,37.0,,1.6,17.3
D,119,2022-08-20,21:49:00,台北標準時間,-32.2,-48.9,-40.6,72.0,36.1,,1.6,17.8
D,119,2022-08-20,21:50:00,台北標準時間,-32.2,-48.8,-40.5,72.0,35.8,,1.6,18.4
D,119,2022-08-20,21:51:00,台北標準時間,-32.1,-48.8,-40.5,72.0,35.4,,1.6,19.2
D,119,2022-08-20,21:52:00,台北標準時間,-32.0,-48.7,-40.4,72.0,35.5,,1.6,19.1
D,119,2022-08-20,21:53:00,台北標準時間,-32.2,-48.9,-40.6,72.0,35.8,,1.6,17.8
D,119,2022-08-20,21:54:00,台北標準時間,-32.3,-48.9,-40.6,72.0,35.8,,1.6,18.0
D,119,2022-08-20,21:55:00,台北標準時間,-32.0,-48.7,-40.4,72.0,35.4,,1.6,19.1
D,119,2022-08-20,21:56:00,台北標準時間,-31.7,-48.4,-40.1,72.0,34.7,,1.6,19.9
D,119,2022-08-20,21:57:00,台北標準時間,-31.7,-48.4,-40.0,72.0,35.7,,1.7,20.1
D,119,2022-08-20,21:58:00,台北標準時間,-31.7,-48.3,-40.0,72.0,36.3,,1.6,20.1
D,119,2022-08-20,21:59:00,台北標準時間,-31.6,-48.3,-39.9,72.0,37.3,,1.7,19.6
D,119,2022-08-20,22:00:00,台北標準時間,-31.7,-48.2,-40.0,72.0,38.6,,1.6,18.3
D,119,2022-08-20,22:01:00,台北標準時間,-32.1,-48.5,-40.3,72.0,38.6,,1.6,18.5
D,119,2022-08-20,22:02:00,台北標準時間,-32.3,-48.6,-40.5,72.0,39.1,,1.6,18.1
D,119,2022-08-20,22:03:00,台北標準時間,-32.4,-48.9,-40.7,72.0,37.8,,1.6,17.2
D,119,2022-08-20,22:04:00,台北標準時間,-32.7,-49.0,-40.9,72.0,37.2,,1.6,17.6
D,119,2022-08-20,22:05:00,台北標準時間,-32.5,-49.0,-40.8,72.0,36.8,,1.6,17.0
D,119,2022-08-20,22:06:00,台北標準時間,-32.4,-49.0,-40.7,72.0,36.4,,1.6,17.5
D,119,2022-08-20,22:07:00,台北標準時間,-32.2,-48.9,-40.5,72.0,35.8,,1.6,18.3
D,119,2022-08-20,22:08:00,台北標準時間,-32.0,-48.7,-40.3,72.0,34.9,,1.6,19.0
D,119,2022-08-20,22:09:00,台北標準時間,-31.7,-48.5,-40.1,72.0,34.8,,1.6,20.0
D,119,2022-08-20,22:10:00,台北標準時間,-31.5,-48.2,-39.9,72.0,36.8,,1.6,20.3
D,119,2022-08-20,22:11:00,台北標準時間,-31.7,-48.2,-40.0,72.0,38.4,,1.6,18.4
D,119,2022-08-20,22:12:00,台北標準時間,-32.1,-48.5,-40.3,72.0,38.6,,1.6,18.1
D,119,2022-08-20,22:13:00,台北標準時間,-32.5,-48.8,-40.6,72.0,38.3,,1.6,17.6
D,119,2022-08-20,22:14:00,台北標準時間,-32.5,-49.0,-40.7,72.0,37.1,,1.6,17.5
D,119,2022-08-20,22:15:00,台北標準時間,-32.3,-49.0,-40.7,72.0,36.1,,1.6,17.7
D,119,2022-08-20,22:16:00,台北標準時間,-32.4,-49.0,-40.7,72.0,36.4,,1.6,17.1
D,119,2022-08-20,22:17:00,台北標準時間,-32.1,-48.8,-40.5,72.0,35.4,,1.6,18.8
D,119,2022-08-20,22:18:00,台北標準時間,-31.6,-48.4,-40.0,72.0,35.8,,1.6,20.4
D,119,2022-08-20,22:19:00,台北標準時間,-31.6,-48.3,-39.9,72.0,37.6,,1.6,19.7
D,119,2022-08-20,22:20:00,台北標準時間,-31.9,-48.4,-40.1,72.0,38.9,,1.6,18.0
D,119,2022-08-20,22:21:00,台北標準時間,-32.0,-48.5,-40.3,72.0,38.6,,1.6,18.0
D,119,2022-08-20,22:22:00,台北標準時間,-32.4,-48.8,-40.6,72.0,37.9,,1.7,17.5
D,119,2022-08-20,22:23:00,台北標準時間,-32.5,-49.1,-40.8,72.0,37.0,,1.6,17.5
D,119,2022-08-20,22:24:00,台北標準時間,-32.3,-49.0,-40.6,72.0,36.1,,1.6,17.5
D,119,2022-08-20,22:25:00,台北標準時間,-32.0,-48.7,-40.3,72.0,35.1,,1.6,18.9
D,119,2022-08-20,22:26:00,台北標準時間,-31.7,-48.4,-40.0,72.0,35.3,,1.6,20.3
D,119,2022-08-20,22:27:00,台北標準時間,-31.5,-48.2,-39.9,72.0,37.5,,1.6,19.0
D,119,2022-08-20,22:28:00,台北標準時間,-31.7,-48.3,-40.0,72.0,38.6,,1.6,18.6
D,119,2022-08-20,22:29:00,台北標準時間,-32.1,-48.5,-40.3,72.0,38.6,,1.7,18.3
D,119,2022-08-20,22:30:00,台北標準時間,-32.4,-48.7,-40.6,72.0,38.7,,1.6,17.8
D,119,2022-08-20,22:31:00,台北標準時間,-32.4,-48.9,-40.6,72.0,37.4,,1.6,17.4
D,119,2022-08-20,22:32:00,台北標準時間,-32.5,-49.0,-40.7,72.0,36.9,,1.6,17.1
D,119,2022-08-20,22:33:00,台北標準時間,-32.2,-48.9,-40.5,72.0,35.8,,1.7,18.4
D,119,2022-08-20,22:34:00,台北標準時間,-31.9,-48.6,-40.3,72.0,35.0,,1.6,18.9
D,119,2022-08-20,22:35:00,台北標準時間,-31.7,-48.5,-40.1,72.0,34.6,,1.6,20.1
D,119,2022-08-20,22:36:00,台北標準時間,-31.6,-48.3,-40.0,72.0,36.1,,1.6,20.0
D,119,2022-08-20,22:37:00,台北標準時間,-31.5,-48.3,-39.9,72.0,36.6,,1.6,19.6
D,119,2022-08-20,22:38:00,台北標準時間,-31.6,-48.3,-40.0,72.0,37.5,,1.6,19.2
D,119,2022-08-20,22:39:00,台北標準時間,-31.7,-48.2,-40.0,72.0,38.4,,1.6,18.5
D,119,2022-08-20,22:40:00,台北標準時間,-31.5,-48.3,-39.9,72.0,37.6,,1.6,19.1
D,119,2022-08-20,22:41:00,台北標準時間,-31.7,-48.2,-40.0,72.0,38.2,,1.6,18.6
D,119,2022-08-20,22:42:00,台北標準時間,-31.8,-48.3,-40.0,72.0,38.6,,1.6,18.4
D,119,2022-08-20,22:43:00,台北標準時間,-32.0,-48.3,-40.2,72.0,38.7,,1.6,18.0
D,119,2022-08-20,22:44:00,台北標準時間,-32.3,-48.6,-40.5,72.0,38.9,,1.6,18.1
D,119,2022-08-20,22:45:00,台北標準時間,-32.5,-48.7,-40.6,72.0,38.8,,1.6,18.1
D,119,2022-08-20,22:46:00,台北標準時間,-32.4,-48.9,-40.6,72.0,37.7,,1.6,17.5
D,119,2022-08-20,22:47:00,台北標準時間,-32.5,-49.0,-40.8,72.0,37.3,,1.6,17.2
D,119,2022-08-20,22:48:00,台北標準時間,-32.3,-49.0,-40.6,72.0,36.0,,1.6,17.6
D,119,2022-08-20,22:49:00,台北標準時間,-32.2,-48.8,-40.5,72.0,35.4,,1.6,19.2
D,119,2022-08-20,22:50:00,台北標準時間,-31.7,-48.5,-40.1,72.0,34.9,,1.6,20.7
D,119,2022-08-20,22:51:00,台北標準時間,-31.7,-48.3,-40.0,72.0,37.7,,1.6,19.2
D,119,2022-08-20,22:52:00,台北標準時間,-31.8,-48.3,-40.1,72.0,38.7,,1.6,18.3
D,119,2022-08-20,22:53:00,台北標準時間,-31.9,-48.4,-40.1,72.0,38.6,,1.6,18.5
D,119,2022-08-20,22:54:00,台北標準時間,-32.2,-48.6,-40.4,72.0,38.6,,1.6,18.0
D,119,2022-08-20,22:55:00,台北標準時間,-32.3,-48.6,-40.5,72.0,38.8,,1.6,18.1
D,119,2022-08-20,22:56:00,台北標準時間,-32.4,-48.7,-40.6,72.0,38.7,,1.6,17.9
D,119,2022-08-20,22:57:00,台北標準時間,-32.5,-49.0,-40.8,72.0,37.3,,1.6,17.8
D,119,2022-08-20,22:58:00,台北標準時間,-32.5,-49.0,-40.8,72.0,37.2,,1.6,17.3
D,119,2022-08-20,22:59:00,台北標準時間,-32.3,-49.0,-40.7,72.0,36.1,,1.6,17.5
D,119,2022-08-20,23:00:00,台北標準時間,-32.2,-48.9,-40.5,72.0,35.7,,1.6,18.0
D,119,2022-08-20,23:01:00,台北標準時間,-31.8,-48.4,-40.1,72.0,35.7,,1.6,20.1
D,119,2022-08-20,23:02:00,台北標準時間,-31.7,-48.4,-40.1,72.0,36.9,,1.7,20.1
D,119,2022-08-20,23:03:00,台北標準時間,-31.9,-48.3,-40.1,72.0,38.7,,1.6,18.0
D,119,2022-08-20,23:04:00,台北標準時間,-32.3,-48.6,-40.5,72.0,38.7,,1.6,18.0
D,119,2022-08-20,23:05:00,台北標準時間,-32.5,-48.9,-40.7,72.0,37.6,,1.6,17.3
D,119,2022-08-20,23:06:00,台北標準時間,-32.5,-49.0,-40.8,72.0,36.7,,1.6,17.0
D,119,2022-08-20,23:07:00,台北標準時間,-32.2,-48.9,-40.5,72.0,35.4,,1.7,18.8
D,119,2022-08-20,23:08:00,台北標準時間,-32.3,-48.9,-40.6,72.0,35.8,,1.6,18.1
D,119,2022-08-20,23:09:00,台北標準時間,-32.0,-48.7,-40.4,72.0,35.3,,1.6,19.0
D,119,2022-08-20,23:10:00,台北標準時間,-31.7,-48.4,-40.1,72.0,35.8,,1.6,20.0
D,119,2022-08-20,23:11:00,台北標準時間,-31.6,-48.3,-40.0,72.0,37.1,,1.6,19.4
D,119,2022-08-20,23:12:00,台北標準時間,-31.7,-48.3,-40.0,72.0,38.4,,1.6,18.4
D,119,2022-08-20,23:13:00,台北標準時間,-32.1,-48.4,-40.3,72.0,38.6,,1.6,17.8
D,119,2022-08-20,23:14:00,台北標準時間,-32.3,-48.6,-40.5,72.0,38.9,,1.6,17.9
D,119,2022-08-20,23:15:00,台北標準時間,-32.5,-49.0,-40.7,72.0,37.5,,1.6,17.4
D,119,2022-08-20,23:16:00,台北標準時間,-32.3,-49.0,-40.6,72.0,36.0,,1.6,17.5
D,119,2022-08-20,23:17:00,台北標準時間,-31.8,-48.5,-40.2,72.0,34.7,,1.6,19.5
D,119,2022-08-20,23:18:00,台北標準時間,-31.6,-48.3,-40.0,72.0,35.5,,1.6,20.1
D,119,2022-08-20,23:19:00,台北標準時間,-31.5,-48.2,-39.9,72.0,37.4,,1.6,19.3
D,119,2022-08-20,23:20:00,台北標準時間,-31.7,-48.2,-40.0,72.0,38.6,,1.6,18.5
D,119,2022-08-20,23:21:00,台北標準時間,-31.9,-48.3,-40.1,72.0,38.8,,1.6,18.5
D,119,2022-08-20,23:22:00,台北標準時間,-32.2,-48.5,-40.3,72.0,38.7,,1.6,17.9
D,119,2022-08-20,23:23:00,台北標準時間,-32.4,-48.9,-40.6,72.0,37.9,,1.6,18.1
D,119,2022-08-20,23:24:00,台北標準時間,-32.4,-49.0,-40.7,72.0,37.2,,1.6,17.2
D,119,2022-08-20,23:25:00,台北標準時間,-32.2,-48.9,-40.5,72.0,35.5,,1.6,18.1
D,119,2022-08-20,23:26:00,台北標準時間,-31.7,-48.5,-40.1,72.0,34.6,,1.6,19.9
D,119,2022-08-20,23:27:00,台北標準時間,-31.6,-48.3,-39.9,72.0,36.9,,1.6,19.6
D,119,2022-08-20,23:28:00,台北標準時間,-31.8,-48.3,-40.1,72.0,38.6,,1.6,18.2
D,119,2022-08-20,23:29:00,台北標準時間,-32.4,-48.8,-40.6,72.0,38.3,,1.6,17.7
D,119,2022-08-20,23:30:00,台北標準時間,-32.4,-49.0,-40.7,72.0,36.9,,1.6,17.1
D,119,2022-08-20,23:31:00,台北標準時間,-32.0,-48.7,-40.4,72.0,35.0,,1.6,19.1
D,119,2022-08-20,23:32:00,台北標準時間,-31.7,-48.4,-40.1,72.0,35.7,,1.6,20.2
D,119,2022-08-20,23:33:00,台北標準時間,-31.9,-48.6,-40.2,72.0,34.8,,1.6,19.5
D,119,2022-08-20,23:34:00,台北標準時間,-32.1,-48.8,-40.4,72.0,35.1,,1.6,19.0
D,119,2022-08-20,23:35:00,台北標準時間,-32.0,-48.6,-40.3,72.0,36.7,,1.6,19.6
D,119,2022-08-20,23:36:00,台北標準時間,-33.2,-50.2,-41.7,72.0,34.4,,1.6,19.0
D,119,2022-08-20,23:37:00,台北標準時間,-33.4,-49.8,-41.6,72.0,39.5,,1.6,17.7
D,119,2022-08-20,23:38:00,台北標準時間,-34.4,-51.2,-42.8,72.0,36.9,,1.6,16.6
D,119,2022-08-20,23:39:00,台北標準時間,-33.4,-50.4,-41.9,72.0,34.4,,1.6,18.9
D,119,2022-08-20,23:40:00,台北標準時間,-33.2,-49.7,-41.5,72.0,38.6,,1.6,17.8
D,119,2022-08-20,23:41:00,台北標準時間,-33.8,-50.6,-42.2,72.0,35.6,,1.6,17.9
D,119,2022-08-20,23:42:00,台北標準時間,-32.9,-49.1,-41.0,72.0,39.1,,1.7,17.6
D,119,2022-08-20,23:43:00,台北標準時間,-33.0,-49.4,-41.2,72.0,37.6,,1.6,16.8
D,119,2022-08-20,23:44:00,台北標準時間,-33.0,-49.6,-41.3,72.0,38.5,,1.6,17.8
D,119,2022-08-20,23:45:00,台北標準時間,-33.2,-50.2,-41.7,72.0,34.4,,1.6,19.3
D,119,2022-08-20,23:46:00,台北標準時間,-33.1,-49.3,-41.2,72.0,39.2,,1.6,17.0
D,119,2022-08-20,23:47:00,台北標準時間,-33.2,-49.6,-41.4,72.0,38.6,,1.7,17.8
D,119,2022-08-20,23:48:00,台北標準時間,-33.1,-49.5,-41.3,72.0,37.7,,1.6,17.0
D,119,2022-08-20,23:49:00,台北標準時間,-32.5,-48.7,-40.6,72.0,39.2,,1.6,18.0
D,119,2022-08-20,23:50:00,台北標準時間,-33.5,-50.0,-41.7,72.0,36.8,,1.6,16.8
D,119,2022-08-20,23:51:00,台北標準時間,-32.8,-49.0,-40.9,72.0,39.3,,1.6,17.9
D,119,2022-08-20,23:52:00,台北標準時間,-32.9,-49.2,-41.1,72.0,39.2,,1.6,17.7
D,119,2022-08-20,23:53:00,台北標準時間,-32.8,-49.0,-40.9,72.0,39.4,,1.7,17.9
D,119,2022-08-20,23:54:00,台北標準時間,-32.6,-49.1,-40.9,72.0,38.8,,1.6,18.0
D,119,2022-08-20,23:55:00,台北標準時間,-32.6,-48.8,-40.7,72.0,39.1,,1.6,18.2
D,119,2022-08-20,23:56:00,台北標準時間,-33.0,-49.6,-41.3,72.0,38.8,,1.6,17.9
D,119,2022-08-20,23:57:00,台北標準時間,-33.4,-50.2,-41.8,72.0,34.9,,1.6,18.5
D,119,2022-08-20,23:58:00,台北標準時間,-33.8,-50.2,-42.0,72.0,38.7,,1.6,17.5
D,119,2022-08-20,23:59:00,台北標準時間,-32.2,-48.7,-40.4,72.0,38.1,,1.6,19.4
