D,121,2022-08-20,22:10:00,台北標準時間,-48.5,,-48.5,100.0,85.6,,12.3,2.7
D,121,2022-08-20,22:11:00,台北標準時間,-48.5,,-48.5,100.0,85.2,,12.3,2.6
D,121,2022-08-20,22:12:00,台北標準時間,-48.5,,-48.5,100.0,85.6,,12.2,2.8
D,121,2022-08-20,22:13:00,台北標準時間,-48.5,,-48.5,100.0,85.4,,12.3,2.7
D,121,2022-08-20,22:14:00,台北標準時間,-48.5,,-48.5,100.0,85.6,,12.3,2.5
D,121,2022-08-20,22:15:00,台北標準時間,-48.4,,-48.4,100.0,85.9,,12.3,2.6
D,121,2022-08-20,22:16:00,台北標準時間,-48.4,,-48.4,100.0,85.7,,12.3,3.1
D,121,2022-08-20,22:17:00,台北標準時間,-48.5,,-48.5,100.0,85.7,,12.3,2.6
D,121,2022-08-20,22:18:00,台北標準時間,-48.5,,-48.5,100.0,85.4,,12.3,2.8
D,121,2022-08-20,22:19:00,台北標準時間,-48.5,,-48.5,100.0,85.6,,12.3,2.5
D,121,2022-08-20,22:20:00,台北標準時間,-48.5,,-48.5,100.0,85.5,,12.3,2.6
D,121,2022-08-20,22:21:00,台北標準時間,-48.5,,-48.5,100.0,85.4,,12.3,3.0
D,121,2022-08-20,22:22:00,台北標準時間,-48.5,,-48.5,100.0,85.7,,12.3,2.6
D,121,2022-08-20,22:23:00,台北標準時間,-48.5,,-48.5,100.0,85.7,,12.3,2.6
D,121,2022-08-20,22:24:00,台北標準時間,-48.5,,-48.5,100.0,85.7,,12.3,2.6
D,121,2022-08-20,22:25:00,台北標準時間,-48.5,,-48.5,100.0,85.5,,12.3,2.6
D,121,2022-08-20,22:26:00,台北標準時間,-48.5,,-48.5,100.0,85.5,,12.3,2.6
D,121,2022-08-20,22:27:00,台北標準時間,-48.5,,-48.5,100.0,85.6,,12.3,2.6
D,121,2022-08-20,22:28:00,台北標準時間,-48.5,,-48.5,100.0,85.7,,12.3,2.8
D,121,2022-08-20,22:29:00,台北標準時間,-48.5,,-48.5,100.0,85.9,,12.3,2.7
D,121,2022-08-20,22:30:00,台北標準時間,-48.5,,-48.5,100.0,85.8,,12.3,3.1
D,121,2022-08-20,22:31:00,台北標準時間,-48.5,,-48.5,100.0,85.5,,12.3,2.7
D,121,2022-08-20,22:32:00,台北標準時間,-48.5,,-48.5,100.0,85.4,,12.3,2.7
D,121,2022-08-20,22:33:00,台北標準時間,-48.5,,-48.5,100.0,85.5,,12.3,2.8
D,121,2022-08-20,22:34:00,台北標準時間,-48.5,,-48.5,100.0,85.1,,12.3,2.7
D,121,2022-08-20,22:35:00,台北標準時間,-48.5,,-48.5,100.0,85.8,,12.3,2.6
D,121,2022-08-20,22:36:00,台北標準時間,-48.5,,-48.5,100.0,85.6,,12.3,2.5
D,121,2022-08-20,22:37:00,台北標準時間,-48.5,,-48.5,100.0,85.6,,12.3,2.6
D,121,2022-08-20,22:38:00,台北標準時間,-48.5,,-48.5,100.0,85.5,,12.3,2.7
D,121,2022-08-20,22:39:00,台北標準時間,-48.5,,-48.5,100.0,85.9,,12.3,2.5
D,121,2022-08-20,22:40:00,台北標準時間,-48.5,,-48.5,100.0,85.9,,12.3,2.6
D,121,2022-08-20,22:41:00,台北標準時間,-48.5,,-48.5,100.0,85.8,,12.3,2.6
D,121,2022-08-20,22:42:00,台北標準時間,-48.5,,-48.5,100.0,85.3,,12.3,2.7
D,121,2022-08-20,22:43:00,台北標準時間,-48.5,,-48.5,100.0,85.6,,12.3,2.6
D,121,2022-08-20,22:44:00,台北標準時間,-48.5,,-48.5,100.0,85.7,,12.3,2.6
D,121,2022-08-20,22:45:00,台北標準時間,-48.5,,-48.5,100.0,85.5,,12.3,2.6
D,121,2022-08-20,22:46:00,台北標準時間,-48.5,,-48.5,100.0,85.5,,12.3,2.6
D,121,2022-08-20,22:47:00,台北標準時間,-48.5,,-48.5,100.0,85.5,,12.3,2.6
D,121,2022-08-20,22:48:00,台北標準時間,-48.5,,-48.5,100.0,85.7,,12.3,2.6
D,121,2022-08-20,22:49:00,台北標準時間,-48.5,,-48.5,100.0,85.0,,12.3,2.6
D,121,2022-08-20,22:50:00,台北標準時間,-48.5,,-48.5,100.0,85.3,,12.3,2.7
D,121,2022-08-20,22:51:00,台北標準時間,-48.5,,-48.5,100.0,85.5,,12.3,2.5
D,121,2022-08-20,22:52:00,台北標準時間,-48.5,,-48.5,100.0,85.5,,12.3,2.6
D,121,2022-08-20,22:53:00,台北標準時間,-48.5,,-48.5,100.0,85.6,,12.3,2.7
D,121,2022-08-20,22:54:00,台北標準時間,-48.5,,-48.5,100.0,85.2,,12.3,2.8
D,121,2022-08-20,22:55:00,台北標準時間,-48.5,,-48.5,100.0,85.4,,12.3,2.5
D,121,2022-08-20,22:56:00,台北標準時間,-48.5,,-48.5,100.0,85.3,,12.3,2.7
D,121,2022-08-20,22:57:00,台北標準時間,-48.5,,-48.5,100.0,85.5,,12.3,2.6
D,121,2022-08-20,22:58:00,台北標準時間,-48.5,,-48.5,100.0,85.3,,12.3,2.7
D,121,2022-08-20,22:59:00,台北標準時間,-48.5,,-48.5,100.0,85.3,,12.3,2.7
D,121,2022-08-20,23:00:00,台北標準時間,-48.5,,-48.5,100.0,85.7,,12.3,2.6
D,121,2022-08-20,23:01:00,台北標準時間,-48.5,,-48.5,100.0,85.7,,12.3,2.9
D,121,2022-08-20,23:02:00,台北標準時間,-48.5,,-48.5,100.0,85.4,,12.3,2.7
D,121,2022-08-20,23:03:00,台北標準時間,-48.5,,-48.5,100.0,85.3,,12.3,3.0
D,121,2022-08-20,23:04:00,台北標準時間,-48.5,,-48.5,100.0,85.6,,12.3,2.6
D,121,2022-08-20,23:05:00,台北標準時間,-48.5,,-48.5,100.0,85.5,,12.3,2.7
D,121,2022-08-20,23:06:00,台北標準時間,-48.4,,-48.4,100.0,85.3,,12.3,2.7
D,121,2022-08-20,23:07:00,台北標準時間,-48.5,,-48.5,100.0,85.3,,12.3,2.9
D,121,2022-08-20,23:08:00,台北標準時間,-48.4,,-48.4,100.0,85.6,,12.3,2.6
D,121,2022-08-20,23:09:00,台北標準時間,-48.5,,-48.5,100.0,85.4,,12.3,2.9
D,121,2022-08-20,23:10:00,台北標準時間,-48.5,,-48.5,100.0,85.4,,12.3,2.6
D,121,2022-08-20,23:11:00,台北標準時間,-48.5,,-48.5,100.0,85.8,,12.3,2.7
D,121,2022-08-20,23:12:00,台北標準時間,-48.5,,-48.5,100.0,85.2,,12.3,2.5
D,121,2022-08-20,23:13:00,台北標準時間,-48.5,,-48.5,100.0,85.5,,12.3,2.7
D,121,2022-08-20,23:14:00,台北標準時間,-48.5,,-48.5,100.0,85.7,,12.3,2.8
D,121,2022-08-20,23:15:00,台北標準時間,-48.5,,-48.5,100.0,85.2,,12.3,2.7
D,121,2022-08-20,23:16:00,台北標準時間,-48.4,,-48.4,100.0,85.7,,12.3,2.8
D,121,2022-08-20,23:17:00,台北標準時間,-48.5,,-48.5,100.0,85.7,,12.3,2.6
D,121,2022-08-20,23:18:00,台北標準時間,-48.5,,-48.5,100.0,85.9,,12.3,3.1
D,121,2022-08-20,23:19:00,台北標準時間,-48.4,,-48.4,100.0,85.7,,12.3,3.1
D,121,2022-08-20,23:20:00,台北標準時間,-48.5,,-48.5,100.0,85.7,,12.3,2.5
D,121,2022-08-20,23:21:00,台北標準時間,-48.5,,-48.5,100.0,85.8,,12.3,2.6
D,121,2022-08-20,23:22:00,台北標準時間,-48.4,,-48.4,100.0,85.9,,12.3,2.7
D,121,2022-08-20,23:23:00,台北標準時間,-48.4,,-48.4,100.0,85.3,,12.3,2.7
D,121,2022-08-20,23:24:00,台北標準時間,-48.4,,-48.4,100.0,85.3,,12.3,2.6
D,121,2022-08-20,23:25:00,台北標準時間,-48.4,,-48.4,100.0,85.4,,12.3,2.6
D,121,2022-08-20,23:26:00,台北標準時間,-48.4,,-48.4,100.0,85.4,,12.3,2.8
D,121,2022-08-20,23:27:00,台北標準時間,-48.4,,-48.4,100.0,85.5,,12.3,3.1
D,121,2022-08-20,23:28:00,台北標準時間,-48.4,,-48.4,100.0,85.5,,12.3,2.5
D,121,2022-08-20,23:29:00,台北標準時間,-48.5,,-48.5,100.0,84.9,,12.3,2.8
D,121,2022-08-20,23:30:00,台北標準時間,-48.5,,-48.5,100.0,85.2,,12.3,2.6
D,121,2022-08-20,23:31:00,台北標準時間,-48.5,,-48.5,100.0,85.3,,12.3,2.5
D,121,2022-08-20,23:32:00,台北標準時間,-48.5,,-48.5,100.0,85.2,,12.3,2.6
D,121,2022-08-20,23:33:00,台北標準時間,-48.5,,-48.5,100.0,85.0,,12.3,2.6
D,121,2022-08-20,23:34:00,台北標準時間,-48.5,,-48.5,100.0,85.2,,12.3,2.8
D,121,2022-08-20,23:35:00,台北標準時間,-48.5,,-48.5,100.0,85.2,,12.3,2.7
D,121,2022-08-20,23:36:00,台北標準時間,-48.6,,-48.6,100.0,85.3,,12.3,2.8
D,121,2022-08-20,23:37:00,台北標準時間,-48.5,,-48.5,100.0,85.3,,12.3,2.6
D,121,2022-08-20,23:38:00,台北標準時間,-48.6,,-48.6,100.0,85.3,,12.3,2.6
D,121,2022-08-20,23:39:00,台北標準時間,-48.6,,-48.6,100.0,85.2,,12.3,2.7
D,121,2022-08-20,23:40:00,台北標準時間,-48.6,,-48.6,100.0,85.0,,12.3,2.8
D,121,2022-08-20,23:41:00,台北標準時間,-48.7,,-48.7,100.0,85.0,,12.3,2.9
D,121,2022-08-20,23:42:00,台北標準時間,-48.7,,-48.7,100.0,84.9,,12.3,2.7
D,121,2022-08-20,23:43:00,台北標準時間,-48.7,,-48.7,100.0,85.2,,12.3,2.8
D,121,2022-08-20,23:44:00,台北標準時間,-48.6,,-48.6,100.0,85.1,,12.3,2.7
D,121,2022-08-20,23:45:00,台北標準時間,-48.7,,-48.7,100.0,85.4,,12.3,3.2
D,121,2022-08-20,23:46:00,台北標準時間,-48.7,,-48.7,100.0,85.3,,12.3,2.7
D,121,2022-08-20,23:47:00,台北標準時間,-48.7,,-48.7,100.0,85.3,,12.3,2.6
D,121,2022-08-20,23:48:00,台北標準時間,-48.7,,-48.7,100.0,85.2,,12.3,2.6
D,121,2022-08-20,23:49:00,台北標準時間,-48.7,,-48.7,100.0,84.8,,12.3,2.8
D,121,2022-08-20,23:50:00,台北標準時間,-48.7,,-48.7,100.0,84.9,,12.3,2.6
D,121,2022-08-20,23:51:00,台北標準時間,-48.8,,-48.8,100.0,85.2,,12.3,3.0
D,121,2022-08-20,23:52:00,台北標準時間,-48.8,,-48.8,100.0,85.1,,12.3,2.6
D,121,2022-08-20,23:53:00,台北標準時間,-48.8,,-48.8,100.0,85.2,,12.3,3.2
D,121,2022-08-20,23:54:00,台北標準時間,-48.7,,-48.7,100.0,85.0,,12.3,2.7
D,121,2022-08-20,23:55:00,台北標準時間,-48.8,,-48.8,100.0,85.1,,12.3,2.7
D,121,2022-08-20,23:56:00,台北標準時間,-48.8,,-48.8,100.0,85.1,,12.3,2.9
D,121,2022-08-20,23:57:00,台北標準時間,-48.8,,-48.8,100.0,84.7,,12.3,2.7
D,121,2022-08-20,23:58:00,台北標準時間,-48.8,,-48.8,100.0,84.5,,12.3,2.8
D,121,2022-08-20,23:59:00,台北標準時間,-48.8,,-48.8,100.0,84.8,,12.3,2.8
