D,120,2022-06-28,18:00:00,台北標準時間,-54.5,-41.7,-48.1,91.0,86.2,,0.7,14.8
D,120,2022-06-28,18:01:00,台北標準時間,-54.4,-41.7,-48.0,91.0,86.1,,0.7,14.9
D,120,2022-06-28,18:02:00,台北標準時間,-54.6,-41.7,-48.2,91.0,85.9,,0.7,14.8
D,120,2022-06-28,18:03:00,台北標準時間,-54.4,-41.6,-48.0,91.0,86.4,,0.7,14.7
D,120,2022-06-28,18:04:00,台北標準時間,-54.6,-41.7,-48.1,91.0,86.0,,0.7,14.7
D,120,2022-06-28,18:05:00,台北標準時間,-54.6,-41.7,-48.2,91.0,85.9,,0.7,14.7
D,120,2022-06-28,18:06:00,台北標準時間,-54.6,-41.7,-48.2,91.0,85.6,,0.7,14.6
D,120,2022-06-28,18:07:00,台北標準時間,-54.6,-41.7,-48.1,91.0,86.0,,0.7,14.8
D,120,2022-06-28,18:08:00,台北標準時間,-54.7,-41.8,-48.2,91.0,85.6,,0.7,14.8
D,120,2022-06-28,18:09:00,台北標準時間,-54.7,-41.8,-48.2,91.0,85.6,,0.7,14.8
D,120,2022-06-28,18:10:00,台北標準時間,-54.7,-41.8,-48.3,91.0,85.7,,0.7,14.9
D,120,2022-06-28,18:11:00,台北標準時間,-54.8,-41.8,-48.3,91.0,85.4,,0.7,14.8
D,120,2022-06-28,18:12:00,台北標準時間,-54.8,-41.8,-48.3,91.0,85.9,,0.7,14.7
D,120,2022-06-28,18:13:00,台北標準時間,-54.6,-41.7,-48.2,91.0,86.1,,0.7,14.8
D,120,2022-06-28,18:14:00,台北標準時間,-54.8,-41.8,-48.3,91.0,85.5,,0.7,14.7
D,120,2022-06-28,18:15:00,台北標準時間,-54.5,-41.6,-48.1,91.0,85.8,,0.7,14.8
D,120,2022-06-28,18:16:00,台北標準時間,-54.7,-41.7,-48.2,91.0,85.4,,0.7,14.7
D,120,2022-06-28,18:17:00,台北標準時間,-54.7,-41.7,-48.2,91.0,85.6,,0.7,14.7
D,120,2022-06-28,18:18:00,台北標準時間,-54.7,-41.7,-48.2,91.0,85.4,,0.7,14.7
D,120,2022-06-28,18:19:00,台北標準時間,-54.6,-41.7,-48.1,91.0,86.1,,0.7,14.8
D,120,2022-06-28,18:20:00,台北標準時間,-54.8,-41.8,-48.3,91.0,85.8,,0.7,14.8
D,120,2022-06-28,18:21:00,台北標準時間,-54.6,-41.7,-48.1,91.0,86.3,,0.7,14.8
D,120,2022-06-28,18:22:00,台北標準時間,-54.9,-41.8,-48.4,91.0,85.7,,0.7,14.8
D,120,2022-06-28,18:23:00,台北標準時間,-54.6,-41.7,-48.1,91.0,86.0,,0.7,14.8
D,120,2022-06-28,18:24:00,台北標準時間,-54.6,-41.7,-48.1,91.0,85.9,,0.7,14.7
D,120,2022-06-28,18:25:00,台北標準時間,-54.9,-41.8,-48.3,91.0,85.3,,0.7,14.8
D,120,2022-06-28,18:26:00,台北標準時間,-54.7,-41.6,-48.1,91.0,85.6,,0.7,14.8
D,120,2022-06-28,18:27:00,台北標準時間,-54.9,-41.7,-48.3,91.0,85.3,,0.7,14.7
D,120,2022-06-28,18:28:00,台北標準時間,-54.8,-41.7,-48.3,91.0,85.3,,0.7,14.8
D,120,2022-06-28,18:29:00,台北標準時間,-54.8,-41.7,-48.3,91.0,85.6,,0.7,14.7
D,120,2022-06-28,18:30:00,台北標準時間,-55.0,-41.8,-48.4,91.0,85.3,,0.7,14.7
D,120,2022-06-28,18:31:00,台北標準時間,-54.9,-41.7,-48.3,91.0,85.3,,0.7,14.8
D,120,2022-06-28,18:32:00,台北標準時間,-54.9,-41.8,-48.4,91.0,85.3,,0.7,14.8
D,120,2022-06-28,18:33:00,台北標準時間,-54.9,-41.8,-48.3,91.0,85.5,,0.7,14.7
D,120,2022-06-28,18:34:00,台北標準時間,-55.1,-41.8,-48.4,91.0,85.2,,0.7,14.8
D,120,2022-06-28,18:35:00,台北標準時間,-55.0,-41.7,-48.4,91.0,85.3,,0.7,14.8
D,120,2022-06-28,18:36:00,台北標準時間,-55.0,-41.8,-48.4,91.0,85.3,,0.7,14.7
D,120,2022-06-28,18:37:00,台北標準時間,-55.2,-41.8,-48.5,91.0,84.6,,0.7,14.8
D,120,2022-06-28,18:38:00,台北標準時間,-55.3,-41.8,-48.5,91.0,84.5,,0.7,14.7
D,120,2022-06-28,18:39:00,台北標準時間,-55.1,-41.8,-48.5,91.0,84.8,,0.7,14.7
D,120,2022-06-28,18:40:00,台北標準時間,-55.2,-41.8,-48.5,91.0,84.6,,0.7,14.7
D,120,2022-06-28,18:41:00,台北標準時間,-55.4,-41.9,-48.6,91.0,84.5,,0.7,14.7
D,120,2022-06-28,18:42:00,台北標準時間,-55.2,-41.7,-48.5,91.0,84.9,,0.7,14.9
D,120,2022-06-28,18:43:00,台北標準時間,-55.2,-41.8,-48.5,91.0,84.7,,0.7,14.7
D,120,2022-06-28,18:44:00,台北標準時間,-55.4,-41.8,-48.6,91.0,84.8,,0.7,14.8
D,120,2022-06-28,18:45:00,台北標準時間,-55.4,-41.9,-48.6,91.0,84.8,,0.7,14.7
D,120,2022-06-28,18:46:00,台北標準時間,-55.3,-41.8,-48.5,91.0,84.9,,0.7,14.7
D,120,2022-06-28,18:47:00,台北標準時間,-55.4,-41.8,-48.6,91.0,84.5,,0.7,14.7
D,120,2022-06-28,18:48:00,台北標準時間,-55.5,-41.9,-48.7,91.0,84.3,,0.7,14.7
D,120,2022-06-28,18:49:00,台北標準時間,-55.5,-41.9,-48.7,91.0,84.6,,0.7,14.8
D,120,2022-06-28,18:50:00,台北標準時間,-55.4,-41.9,-48.7,91.0,84.3,,0.7,14.8
D,120,2022-06-28,18:51:00,台北標準時間,-55.4,-41.8,-48.6,91.0,84.4,,0.7,14.8
D,120,2022-06-28,18:52:00,台北標準時間,-55.4,-41.8,-48.6,91.0,84.5,,0.7,14.8
D,120,2022-06-28,18:53:00,台北標準時間,-55.5,-41.8,-48.7,91.0,84.3,,0.7,14.8
D,120,2022-06-28,18:54:00,台北標準時間,-55.6,-41.9,-48.7,91.0,83.8,,0.7,14.7
D,120,2022-06-28,18:55:00,台北標準時間,-55.6,-41.8,-48.7,91.0,83.8,,0.7,14.7
D,120,2022-06-28,18:56:00,台北標準時間,-55.6,-41.8,-48.7,91.0,83.8,,0.7,14.7
D,120,2022-06-28,18:57:00,台北標準時間,-55.6,-41.9,-48.7,91.0,84.2,,0.7,14.7
D,120,2022-06-28,18:58:00,台北標準時間,-55.8,-41.9,-48.8,91.0,83.9,,0.7,14.8
D,120,2022-06-28,18:59:00,台北標準時間,-55.7,-41.9,-48.8,91.0,84.3,,0.7,14.7
D,120,2022-06-28,19:00:00,台北標準時間,-55.7,-41.8,-48.8,91.0,83.9,,0.7,14.7
D,120,2022-06-28,19:01:00,台北標準時間,-55.8,-41.9,-48.9,91.0,83.8,,0.7,14.7
D,120,2022-06-28,19:02:00,台北標準時間,-55.8,-41.8,-48.8,91.0,84.0,,0.7,14.7
D,120,2022-06-28,19:03:00,台北標準時間,-55.7,-41.9,-48.8,91.0,84.1,,0.7,14.7
D,120,2022-06-28,19:04:00,台北標準時間,-55.8,-41.9,-48.8,91.0,83.8,,0.7,14.8
D,120,2022-06-28,19:05:00,台北標準時間,-55.9,-41.9,-48.9,91.0,83.9,,0.7,14.7
D,120,2022-06-28,19:06:00,台北標準時間,-55.8,-41.9,-48.9,91.0,83.7,,0.7,14.7
D,120,2022-06-28,19:07:00,台北標準時間,-55.8,-41.9,-48.8,91.0,83.7,,0.7,14.7
D,120,2022-06-28,19:08:00,台北標準時間,-55.8,-41.8,-48.8,91.0,84.0,,0.7,14.7
D,120,2022-06-28,19:09:00,台北標準時間,-56.0,-41.9,-48.9,91.0,83.6,,0.7,14.6
D,120,2022-06-28,19:10:00,台北標準時間,-55.8,-41.9,-48.9,91.0,83.7,,0.7,14.8
D,120,2022-06-28,19:11:00,台北標準時間,-55.8,-41.9,-48.9,91.0,83.5,,0.7,14.7
D,120,2022-06-28,19:12:00,台北標準時間,-55.9,-41.9,-48.9,91.0,83.8,,0.7,14.8
D,120,2022-06-28,19:13:00,台北標準時間,-55.8,-41.8,-48.8,91.0,83.8,,0.7,14.7
D,120,2022-06-28,19:14:00,台北標準時間,-55.8,-41.9,-48.9,91.0,83.8,,0.7,14.7
D,120,2022-06-28,19:15:00,台北標準時間,-55.8,-41.9,-48.9,91.0,83.5,,0.7,14.7
D,120,2022-06-28,19:16:00,台北標準時間,-55.7,-41.8,-48.8,91.0,83.6,,0.7,14.7
D,120,2022-06-28,19:17:00,台北標準時間,-55.8,-41.9,-48.8,91.0,83.7,,0.7,14.8
D,120,2022-06-28,19:18:00,台北標準時間,-55.7,-41.8,-48.7,91.0,84.0,,0.7,14.8
D,120,2022-06-28,19:19:00,台北標準時間,-55.7,-41.9,-48.8,91.0,83.8,,0.7,14.7
D,120,2022-06-28,19:20:00,台北標準時間,-55.5,-41.8,-48.6,91.0,84.4,,0.7,14.7
D,120,2022-06-28,19:21:00,台北標準時間,-55.5,-41.8,-48.7,91.0,84.3,,0.7,14.7
D,120,2022-06-28,19:22:00,台北標準時間,-55.5,-41.8,-48.7,91.0,84.1,,0.7,14.7
D,120,2022-06-28,19:23:00,台北標準時間,-55.5,-41.8,-48.7,91.0,84.2,,0.7,14.7
D,120,2022-06-28,19:24:00,台北標準時間,-55.6,-41.9,-48.7,91.0,84.3,,0.7,14.7
D,120,2022-06-28,19:25:00,台北標準時間,-55.5,-41.9,-48.7,91.0,84.1,,0.7,14.7
D,120,2022-06-28,19:26:00,台北標準時間,-55.4,-41.8,-48.6,91.0,84.5,,0.7,14.7
D,120,2022-06-28,19:27:00,台北標準時間,-55.4,-41.8,-48.6,91.0,84.5,,0.7,14.8
D,120,2022-06-28,19:28:00,台北標準時間,-55.5,-41.9,-48.7,91.0,84.2,,0.7,14.7
D,120,2022-06-28,19:29:00,台北標準時間,-55.4,-42.0,-48.7,91.0,84.2,,0.7,14.7
D,120,2022-06-28,19:30:00,台北標準時間,-55.2,-41.8,-48.5,91.0,84.5,,0.7,14.8
D,120,2022-06-28,19:31:00,台北標準時間,-55.3,-41.8,-48.6,91.0,84.6,,0.7,14.8
D,120,2022-06-28,19:32:00,台北標準時間,-55.3,-41.8,-48.6,91.0,84.4,,0.7,14.8
D,120,2022-06-28,19:33:00,台北標準時間,-55.3,-41.8,-48.6,91.0,83.8,,0.7,14.7
D,120,2022-06-28,19:34:00,台北標準時間,-55.3,-41.8,-48.5,91.0,84.6,,0.7,14.7
D,120,2022-06-28,19:35:00,台北標準時間,-55.3,-41.8,-48.6,91.0,84.7,,0.7,14.7
D,120,2022-06-28,19:36:00,台北標準時間,-55.4,-41.8,-48.6,91.0,84.9,,0.7,14.7
D,120,2022-06-28,19:37:00,台北標準時間,-55.2,-41.9,-48.5,91.0,85.3,,0.7,14.7
D,120,2022-06-28,19:38:00,台北標準時間,-55.1,-41.8,-48.4,91.0,85.6,,0.7,14.8
D,120,2022-06-28,19:39:00,台北標準時間,-55.3,-41.8,-48.6,91.0,85.2,,0.7,14.8
D,120,2022-06-28,19:40:00,台北標準時間,-55.5,-41.9,-48.7,91.0,84.5,,0.7,14.7
D,120,2022-06-28,19:41:00,台北標準時間,-55.5,-41.9,-48.7,91.0,83.9,,0.7,14.7
D,120,2022-06-28,19:42:00,台北標準時間,-55.6,-41.9,-48.7,91.0,84.0,,0.7,14.7
D,120,2022-06-28,19:43:00,台北標準時間,-55.5,-41.9,-48.7,91.0,84.1,,0.7,14.6
D,120,2022-06-28,19:44:00,台北標準時間,-55.3,-41.8,-48.6,91.0,84.7,,0.7,14.7
D,120,2022-06-28,19:45:00,台北標準時間,-55.6,-41.9,-48.8,91.0,83.8,,0.7,14.7
D,120,2022-06-28,19:46:00,台北標準時間,-55.5,-41.8,-48.6,91.0,84.5,,0.7,14.7
D,120,2022-06-28,19:47:00,台北標準時間,-55.5,-41.8,-48.7,91.0,84.1,,0.7,14.7
D,120,2022-06-28,19:48:00,台北標準時間,-55.4,-41.8,-48.6,91.0,84.5,,0.7,14.8
D,120,2022-06-28,19:49:00,台北標準時間,-55.4,-41.8,-48.6,91.0,84.5,,0.7,14.8
D,120,2022-06-28,19:50:00,台北標準時間,-55.5,-41.9,-48.7,91.0,84.4,,0.7,14.8
D,120,2022-06-28,19:51:00,台北標準時間,-55.5,-41.9,-48.7,91.0,83.9,,0.7,14.9
D,120,2022-06-28,19:52:00,台北標準時間,-55.7,-42.0,-48.8,91.0,83.8,,0.7,14.6
D,120,2022-06-28,19:53:00,台北標準時間,-55.4,-41.8,-48.6,91.0,84.5,,0.7,14.7
D,120,2022-06-28,19:54:00,台北標準時間,-55.4,-41.9,-48.7,91.0,84.6,,0.7,14.8
D,120,2022-06-28,19:55:00,台北標準時間,-55.5,-42.0,-48.8,91.0,84.5,,0.7,14.7
D,120,2022-06-28,19:56:00,台北標準時間,-55.4,-41.9,-48.6,91.0,84.5,,0.7,14.7
D,120,2022-06-28,19:57:00,台北標準時間,-55.5,-41.9,-48.7,91.0,84.1,,0.7,14.7
D,120,2022-06-28,19:58:00,台北標準時間,-55.5,-41.9,-48.7,91.0,84.2,,0.7,14.8
D,120,2022-06-28,19:59:00,台北標準時間,-55.5,-41.9,-48.7,91.0,83.9,,0.7,14.8
D,120,2022-06-28,20:00:00,台北標準時間,-55.5,-41.9,-48.7,91.0,83.8,,0.7,14.7
D,120,2022-06-28,20:01:00,台北標準時間,-55.5,-41.9,-48.7,91.0,84.0,,0.7,14.8
D,120,2022-06-28,20:02:00,台北標準時間,-55.5,-41.9,-48.7,91.0,84.3,,0.7,14.8
D,120,2022-06-28,20:03:00,台北標準時間,-55.5,-41.9,-48.7,91.0,85.0,,0.7,14.7
D,120,2022-06-28,20:04:00,台北標準時間,-55.6,-41.9,-48.7,91.0,84.7,,0.7,14.7
D,120,2022-06-28,20:05:00,台北標準時間,-55.5,-41.9,-48.7,91.0,84.8,,0.7,14.7
D,120,2022-06-28,20:06:00,台北標準時間,-55.5,-41.9,-48.7,91.0,85.0,,0.7,14.7
D,120,2022-06-28,20:07:00,台北標準時間,-55.5,-41.9,-48.7,91.0,84.8,,0.7,14.8
D,120,2022-06-28,20:08:00,台北標準時間,-55.4,-41.8,-48.6,91.0,85.1,,0.7,14.8
D,120,2022-06-28,20:09:00,台北標準時間,-55.7,-41.9,-48.8,91.0,84.5,,0.7,14.7
D,120,2022-06-28,20:10:00,台北標準時間,-55.4,-41.8,-48.6,91.0,85.1,,0.7,14.7
D,120,2022-06-28,20:11:00,台北標準時間,-55.7,-42.0,-48.8,91.0,84.6,,0.7,14.7
D,120,2022-06-28,20:12:00,台北標準時間,-55.6,-41.9,-48.8,91.0,84.5,,0.7,14.7
D,120,2022-06-28,20:13:00,台北標準時間,-55.5,-41.9,-48.7,91.0,84.5,,0.7,14.8
D,120,2022-06-28,20:14:00,台北標準時間,-55.7,-41.9,-48.8,91.0,84.2,,0.7,14.7
D,120,2022-06-28,20:15:00,台北標準時間,-55.8,-42.0,-48.9,91.0,84.5,,0.7,14.9
D,120,2022-06-28,20:16:00,台北標準時間,-55.8,-41.9,-48.9,91.0,84.3,,0.7,14.8
D,120,2022-06-28,20:17:00,台北標準時間,-55.9,-42.0,-48.9,91.0,84.5,,0.7,14.7
D,120,2022-06-28,20:18:00,台北標準時間,-55.9,-42.0,-48.9,91.0,84.0,,0.7,14.7
D,120,2022-06-28,20:19:00,台北標準時間,-56.0,-42.0,-49.0,91.0,84.2,,0.7,14.7
D,120,2022-06-28,20:20:00,台北標準時間,-56.0,-42.0,-49.0,91.0,84.2,,0.7,14.7
D,120,2022-06-28,20:21:00,台北標準時間,-56.0,-42.0,-49.0,91.0,83.8,,0.7,14.7
D,120,2022-06-28,20:22:00,台北標準時間,-56.0,-42.0,-49.0,91.0,83.8,,0.7,14.8
D,120,2022-06-28,20:23:00,台北標準時間,-56.0,-42.0,-49.0,91.0,83.8,,0.7,14.7
D,120,2022-06-28,20:24:00,台北標準時間,-56.0,-42.0,-49.0,91.0,83.9,,0.7,14.9
D,120,2022-06-28,20:25:00,台北標準時間,-55.9,-42.0,-48.9,91.0,83.8,,0.7,14.7
D,120,2022-06-28,20:26:00,台北標準時間,-55.9,-42.0,-49.0,91.0,83.9,,0.7,14.8
D,120,2022-06-28,20:27:00,台北標準時間,-55.9,-42.0,-48.9,91.0,84.5,,0.7,14.7
D,120,2022-06-28,20:28:00,台北標準時間,-55.8,-42.0,-48.9,91.0,84.4,,0.7,14.6
D,120,2022-06-28,20:29:00,台北標準時間,-55.8,-42.0,-48.9,91.0,84.5,,0.7,14.6
D,120,2022-06-28,20:30:00,台北標準時間,-55.8,-42.0,-48.9,91.0,84.5,,0.7,14.7
D,120,2022-06-28,20:31:00,台北標準時間,-55.7,-42.0,-48.9,91.0,84.7,,0.7,14.7
D,120,2022-06-28,20:32:00,台北標準時間,-55.7,-42.0,-48.9,91.0,84.4,,0.7,14.7
D,120,2022-06-28,20:33:00,台北標準時間,-55.5,-42.0,-48.8,91.0,85.0,,0.7,14.7
D,120,2022-06-28,20:34:00,台北標準時間,-55.6,-42.0,-48.8,91.0,84.6,,0.7,14.8
D,120,2022-06-28,20:35:00,台北標準時間,-55.6,-42.1,-48.8,91.0,85.1,,0.7,14.8
D,120,2022-06-28,20:36:00,台北標準時間,-55.4,-41.9,-48.6,91.0,84.9,,0.7,14.7
D,120,2022-06-28,20:37:00,台北標準時間,-55.3,-42.0,-48.6,91.0,85.3,,0.7,14.8
D,120,2022-06-28,20:38:00,台北標準時間,-55.2,-42.0,-48.6,91.0,85.4,,0.7,14.8
D,120,2022-06-28,20:39:00,台北標準時間,-54.9,-41.9,-48.4,91.0,86.1,,0.7,14.7
D,120,2022-06-28,20:40:00,台北標準時間,-55.1,-41.9,-48.5,91.0,85.9,,0.7,14.7
D,120,2022-06-28,20:41:00,台北標準時間,-55.1,-42.0,-48.6,91.0,85.8,,0.7,14.7
D,120,2022-06-28,20:42:00,台北標準時間,-55.2,-42.0,-48.6,91.0,85.4,,0.7,14.7
D,120,2022-06-28,20:43:00,台北標準時間,-55.2,-42.0,-48.6,91.0,85.6,,0.7,14.7
D,120,2022-06-28,20:44:00,台北標準時間,-55.3,-42.1,-48.7,91.0,85.3,,0.7,14.6
D,120,2022-06-28,20:45:00,台北標準時間,-55.1,-42.0,-48.6,91.0,85.8,,0.6,14.7
D,120,2022-06-28,20:46:00,台北標準時間,-55.3,-42.0,-48.7,91.0,85.3,,0.6,14.7
D,120,2022-06-28,20:47:00,台北標準時間,-55.2,-42.0,-48.6,91.0,85.7,,0.6,14.7
D,120,2022-06-28,20:48:00,台北標準時間,-55.2,-42.0,-48.6,91.0,85.4,,0.6,14.7
D,120,2022-06-28,20:49:00,台北標準時間,-55.2,-41.9,-48.6,91.0,85.4,,0.6,14.7
D,120,2022-06-28,20:50:00,台北標準時間,-55.5,-42.0,-48.8,91.0,85.1,,0.6,14.7
D,120,2022-06-28,20:51:00,台北標準時間,-55.5,-42.0,-48.7,91.0,85.3,,0.6,14.8
D,120,2022-06-28,20:52:00,台北標準時間,-55.4,-42.1,-48.7,91.0,85.3,,0.6,14.8
D,120,2022-06-28,20:53:00,台北標準時間,-55.7,-42.1,-48.9,91.0,84.6,,0.6,14.7
D,120,2022-06-28,20:54:00,台北標準時間,-55.5,-42.0,-48.7,91.0,85.1,,0.6,14.8
D,120,2022-06-28,20:55:00,台北標準時間,-55.5,-42.1,-48.8,91.0,85.2,,0.6,14.8
D,120,2022-06-28,20:56:00,台北標準時間,-55.5,-42.0,-48.8,91.0,85.2,,0.6,14.7
D,120,2022-06-28,20:57:00,台北標準時間,-55.8,-42.2,-49.0,91.0,84.5,,0.6,14.7
D,120,2022-06-28,20:58:00,台北標準時間,-55.7,-42.1,-48.9,91.0,84.5,,0.6,14.8
D,120,2022-06-28,20:59:00,台北標準時間,-55.7,-42.0,-48.9,91.0,84.5,,0.6,14.8
D,120,2022-06-28,21:00:00,台北標準時間,-55.8,-42.1,-48.9,91.0,84.4,,0.6,14.7
D,120,2022-06-28,21:01:00,台北標準時間,-55.7,-42.1,-48.9,91.0,84.2,,0.6,14.7
D,120,2022-06-28,21:02:00,台北標準時間,-55.8,-42.0,-48.9,91.0,84.2,,0.6,14.7
D,120,2022-06-28,21:03:00,台北標準時間,-55.8,-42.1,-48.9,91.0,84.5,,0.6,14.7
D,120,2022-06-28,21:04:00,台北標準時間,-55.7,-42.0,-48.9,91.0,84.3,,0.6,14.7
D,120,2022-06-28,21:05:00,台北標準時間,-55.9,-42.1,-49.0,91.0,83.8,,0.6,14.7
D,120,2022-06-28,21:06:00,台北標準時間,-55.8,-42.0,-48.9,91.0,84.5,,0.6,14.7
D,120,2022-06-28,21:07:00,台北標準時間,-55.7,-42.0,-48.8,91.0,84.4,,0.6,14.7
D,120,2022-06-28,21:08:00,台北標準時間,-55.9,-42.1,-49.0,91.0,84.4,,0.6,14.6
D,120,2022-06-28,21:09:00,台北標準時間,-55.9,-42.1,-49.0,91.0,84.5,,0.6,14.7
D,120,2022-06-28,21:10:00,台北標準時間,-55.8,-42.0,-48.9,91.0,84.6,,0.6,14.7
D,120,2022-06-28,21:11:00,台北標準時間,-55.8,-42.0,-48.9,91.0,85.2,,0.6,14.7
D,120,2022-06-28,21:12:00,台北標準時間,-55.9,-42.1,-49.0,91.0,85.0,,0.6,14.6
D,120,2022-06-28,21:13:00,台北標準時間,-55.8,-42.1,-49.0,91.0,85.3,,0.6,14.7
D,120,2022-06-28,21:14:00,台北標準時間,-55.8,-42.0,-48.9,91.0,85.1,,0.6,14.7
D,120,2022-06-28,21:15:00,台北標準時間,-55.9,-42.0,-49.0,91.0,84.5,,0.6,14.7
D,120,2022-06-28,21:16:00,台北標準時間,-55.9,-42.0,-49.0,91.0,84.1,,0.6,14.7
D,120,2022-06-28,21:17:00,台北標準時間,-55.9,-42.0,-49.0,91.0,84.4,,0.6,14.5
D,120,2022-06-28,21:18:00,台北標準時間,-56.1,-42.1,-49.1,91.0,83.8,,0.6,14.8
D,120,2022-06-28,21:19:00,台北標準時間,-56.2,-42.1,-49.1,91.0,83.8,,0.6,14.5
D,120,2022-06-28,21:20:00,台北標準時間,-56.4,-42.2,-49.3,91.0,83.6,,0.6,14.6
D,120,2022-06-28,21:21:00,台北標準時間,-56.3,-42.1,-49.2,91.0,83.3,,0.6,14.6
D,120,2022-06-28,21:22:00,台北標準時間,-56.4,-42.1,-49.3,91.0,83.3,,0.6,14.3
D,120,2022-06-28,21:23:00,台北標準時間,-56.3,-42.1,-49.2,91.0,83.5,,0.6,14.7
D,120,2022-06-28,21:24:00,台北標準時間,-56.2,-42.1,-49.1,91.0,83.8,,0.6,14.8
D,120,2022-06-28,21:25:00,台北標準時間,-56.4,-42.1,-49.3,91.0,83.8,,0.6,14.6
D,120,2022-06-28,21:26:00,台北標準時間,-56.5,-42.1,-49.3,91.0,83.2,,0.6,14.5
D,120,2022-06-28,21:27:00,台北標準時間,-56.6,-42.2,-49.4,91.0,83.5,,0.6,14.5
D,120,2022-06-28,21:28:00,台北標準時間,-56.6,-42.1,-49.3,91.0,83.5,,0.6,14.6
D,120,2022-06-28,21:29:00,台北標準時間,-56.6,-42.1,-49.3,91.0,83.1,,0.6,14.5
D,120,2022-06-28,21:30:00,台北標準時間,-56.7,-42.1,-49.4,91.0,83.0,,0.6,14.3
D,120,2022-06-28,21:31:00,台北標準時間,-56.7,-42.2,-49.4,91.0,83.0,,0.6,14.3
D,120,2022-06-28,21:32:00,台北標準時間,-56.8,-42.1,-49.5,91.0,82.9,,0.6,14.2
D,120,2022-06-28,21:33:00,台北標準時間,-56.8,-42.1,-49.4,91.0,82.8,,0.6,14.4
D,120,2022-06-28,21:34:00,台北標準時間,-56.9,-42.1,-49.5,91.0,82.6,,0.6,14.4
D,120,2022-06-28,21:35:00,台北標準時間,-56.9,-42.1,-49.5,91.0,82.3,,0.6,14.1
D,120,2022-06-28,21:36:00,台北標準時間,-57.0,-42.1,-49.6,91.0,82.5,,0.6,14.3
D,120,2022-06-28,21:37:00,台北標準時間,-57.0,-42.1,-49.6,91.0,82.3,,0.6,14.1
D,120,2022-06-28,21:38:00,台北標準時間,-57.0,-42.1,-49.6,91.0,81.9,,0.6,14.1
D,120,2022-06-28,21:39:00,台北標準時間,-56.9,-42.0,-49.5,91.0,82.3,,0.6,14.2
D,120,2022-06-28,21:40:00,台北標準時間,-57.0,-42.1,-49.6,91.0,82.1,,0.6,14.1
D,120,2022-06-28,21:41:00,台北標準時間,-57.0,-42.1,-49.6,91.0,82.2,,0.6,14.2
D,120,2022-06-28,21:42:00,台北標準時間,-56.9,-42.1,-49.5,91.0,82.2,,0.6,14.4
D,120,2022-06-28,21:43:00,台北標準時間,-57.0,-42.2,-49.6,91.0,82.3,,0.6,14.0
D,120,2022-06-28,21:44:00,台北標準時間,-56.9,-42.1,-49.5,91.0,82.3,,0.6,14.2
D,120,2022-06-28,21:45:00,台北標準時間,-56.8,-42.1,-49.4,91.0,82.8,,0.6,14.3
D,120,2022-06-28,21:46:00,台北標準時間,-57.0,-42.2,-49.6,91.0,82.4,,0.6,14.4
D,120,2022-06-28,21:47:00,台北標準時間,-56.9,-42.1,-49.5,91.0,82.4,,0.6,14.4
D,120,2022-06-28,21:48:00,台北標準時間,-56.9,-42.1,-49.5,91.0,82.6,,0.6,14.1
D,120,2022-06-28,21:49:00,台北標準時間,-57.0,-42.1,-49.5,91.0,82.2,,0.6,14.2
D,120,2022-06-28,21:50:00,台北標準時間,-57.0,-42.1,-49.5,91.0,82.2,,0.6,14.3
D,120,2022-06-28,21:51:00,台北標準時間,-57.0,-42.1,-49.6,91.0,82.3,,0.6,14.0
D,120,2022-06-28,21:52:00,台北標準時間,-56.8,-42.0,-49.4,91.0,82.4,,0.6,14.1
D,120,2022-06-28,21:53:00,台北標準時間,-57.0,-42.1,-49.6,91.0,82.1,,0.6,13.9
D,120,2022-06-28,21:54:00,台北標準時間,-57.0,-42.1,-49.6,91.0,82.2,,0.6,14.2
D,120,2022-06-28,21:55:00,台北標準時間,-57.0,-42.1,-49.6,91.0,82.6,,0.6,14.1
D,120,2022-06-28,21:56:00,台北標準時間,-57.1,-42.2,-49.7,91.0,82.5,,0.6,14.2
D,120,2022-06-28,21:57:00,台北標準時間,-57.0,-42.2,-49.6,91.0,82.6,,0.6,14.4
D,120,2022-06-28,21:58:00,台北標準時間,-57.0,-42.2,-49.6,91.0,82.4,,0.6,14.1
D,120,2022-06-28,21:59:00,台北標準時間,-57.1,-42.2,-49.6,91.0,82.1,,0.6,14.3
D,120,2022-06-28,22:00:00,台北標準時間,-57.1,-42.1,-49.6,91.0,82.3,,0.6,14.0
D,120,2022-06-28,22:01:00,台北標準時間,-57.1,-42.2,-49.6,91.0,82.3,,0.6,14.3
D,120,2022-06-28,22:02:00,台北標準時間,-57.1,-42.2,-49.6,91.0,82.1,,0.6,14.1
D,120,2022-06-28,22:03:00,台北標準時間,-57.1,-42.2,-49.7,91.0,82.1,,0.6,14.4
D,120,2022-06-28,22:04:00,台北標準時間,-57.1,-42.2,-49.6,91.0,82.2,,0.6,14.3
D,120,2022-06-28,22:05:00,台北標準時間,-57.1,-42.2,-49.7,91.0,82.2,,0.6,14.2
D,120,2022-06-28,22:06:00,台北標準時間,-57.1,-42.2,-49.7,91.0,81.9,,0.6,14.1
D,120,2022-06-28,22:07:00,台北標準時間,-57.2,-42.3,-49.7,91.0,81.1,,0.6,13.9
D,120,2022-06-28,22:08:00,台北標準時間,-57.1,-42.2,-49.6,91.0,81.3,,0.6,14.3
D,120,2022-06-28,22:09:00,台北標準時間,-57.1,-42.2,-49.6,91.0,81.2,,0.6,14.3
