D,121,2022-05-25,22:53:00,台北標準時間,-52.0,,-52.0,100.0,73.7,,13.2,2.4
D,121,2022-05-25,22:54:00,台北標準時間,-52.0,,-52.0,100.0,73.7,,13.2,2.5
D,121,2022-05-25,22:55:00,台北標準時間,-52.0,,-52.0,100.0,73.9,,13.2,2.5
D,121,2022-05-25,22:56:00,台北標準時間,-52.0,,-52.0,100.0,73.8,,13.2,2.6
D,121,2022-05-25,22:57:00,台北標準時間,-52.1,,-52.1,100.0,73.7,,13.2,2.4
D,121,2022-05-25,22:58:00,台北標準時間,-52.0,,-52.0,100.0,73.7,,13.2,2.6
D,121,2022-05-25,22:59:00,台北標準時間,-52.0,,-52.0,100.0,74.1,,13.2,2.5
D,121,2022-05-25,23:00:00,台北標準時間,-52.0,,-52.0,100.0,73.6,,13.2,2.5
D,121,2022-05-25,23:01:00,台北標準時間,-52.0,,-52.0,100.0,73.8,,13.2,2.5
D,121,2022-05-25,23:02:00,台北標準時間,-52.0,,-52.0,100.0,74.2,,13.3,2.6
D,121,2022-05-25,23:03:00,台北標準時間,-52.0,,-52.0,100.0,73.9,,13.2,2.5
D,121,2022-05-25,23:04:00,台北標準時間,-52.0,,-52.0,100.0,73.6,,13.2,2.5
D,121,2022-05-25,23:05:00,台北標準時間,-52.0,,-52.0,100.0,73.8,,13.2,2.4
D,121,2022-05-25,23:06:00,台北標準時間,-52.0,,-52.0,100.0,74.0,,13.2,2.7
D,121,2022-05-25,23:07:00,台北標準時間,-52.0,,-52.0,100.0,73.9,,13.3,2.8
D,121,2022-05-25,23:08:00,台北標準時間,-52.0,,-52.0,100.0,74.1,,13.2,3.0
D,121,2022-05-25,23:09:00,台北標準時間,-52.0,,-52.0,100.0,73.6,,13.2,2.5
D,121,2022-05-25,23:10:00,台北標準時間,-52.0,,-52.0,100.0,73.9,,13.2,2.4
D,121,2022-05-25,23:11:00,台北標準時間,-52.0,,-52.0,100.0,73.9,,13.2,2.5
D,121,2022-05-25,23:12:00,台北標準時間,-52.0,,-52.0,100.0,73.9,,13.2,2.4
D,121,2022-05-25,23:13:00,台北標準時間,-52.0,,-52.0,100.0,73.9,,13.2,2.4
D,121,2022-05-25,23:14:00,台北標準時間,-52.0,,-52.0,100.0,73.8,,13.2,2.6
D,121,2022-05-25,23:15:00,台北標準時間,-52.0,,-52.0,100.0,73.7,,13.2,2.4
D,121,2022-05-25,23:16:00,台北標準時間,-52.0,,-52.0,100.0,73.8,,13.2,2.4
D,121,2022-05-25,23:17:00,台北標準時間,-52.0,,-52.0,100.0,73.9,,13.2,2.7
D,121,2022-05-25,23:18:00,台北標準時間,-52.0,,-52.0,100.0,73.8,,13.2,2.4
D,121,2022-05-25,23:19:00,台北標準時間,-52.0,,-52.0,100.0,73.7,,13.2,2.7
D,121,2022-05-25,23:20:00,台北標準時間,-52.0,,-52.0,100.0,73.8,,13.3,2.5
D,121,2022-05-25,23:21:00,台北標準時間,-52.1,,-52.1,100.0,73.3,,13.2,2.6
D,121,2022-05-25,23:22:00,台北標準時間,-52.1,,-52.1,100.0,73.7,,13.2,2.9
D,121,2022-05-25,23:23:00,台北標準時間,-52.0,,-52.0,100.0,73.4,,13.2,2.5
D,121,2022-05-25,23:24:00,台北標準時間,-52.1,,-52.1,100.0,73.5,,13.2,2.5
D,121,2022-05-25,23:25:00,台北標準時間,-52.1,,-52.1,100.0,73.4,,13.2,2.5
D,121,2022-05-25,23:26:00,台北標準時間,-52.1,,-52.1,100.0,73.6,,13.2,2.6
D,121,2022-05-25,23:27:00,台北標準時間,-52.0,,-52.0,100.0,73.5,,13.2,2.5
D,121,2022-05-25,23:28:00,台北標準時間,-52.1,,-52.1,100.0,73.5,,13.2,2.5
D,121,2022-05-25,23:29:00,台北標準時間,-52.1,,-52.1,100.0,73.4,,13.3,2.5
D,121,2022-05-25,23:30:00,台北標準時間,-52.1,,-52.1,100.0,73.4,,13.2,2.8
D,121,2022-05-25,23:31:00,台北標準時間,-52.1,,-52.1,100.0,73.3,,13.2,2.4
D,121,2022-05-25,23:32:00,台北標準時間,-52.1,,-52.1,100.0,73.2,,13.2,2.4
D,121,2022-05-25,23:33:00,台北標準時間,-52.0,,-52.0,100.0,73.4,,13.3,2.4
D,121,2022-05-25,23:34:00,台北標準時間,-52.0,,-52.0,100.0,73.5,,13.3,2.9
D,121,2022-05-25,23:35:00,台北標準時間,-52.0,,-52.0,100.0,73.4,,13.2,2.4
D,121,2022-05-25,23:36:00,台北標準時間,-52.0,,-52.0,100.0,73.2,,13.2,2.4
D,121,2022-05-25,23:37:00,台北標準時間,-52.0,,-52.0,100.0,73.3,,13.2,3.0
D,121,2022-05-25,23:38:00,台北標準時間,-52.0,,-52.0,100.0,73.3,,13.2,2.4
D,121,2022-05-25,23:39:00,台北標準時間,-52.0,,-52.0,100.0,73.4,,13.2,2.4
D,121,2022-05-25,23:40:00,台北標準時間,-52.0,,-52.0,100.0,73.3,,13.2,2.9
D,121,2022-05-25,23:41:00,台北標準時間,-52.1,,-52.1,100.0,73.6,,13.2,2.5
D,121,2022-05-25,23:42:00,台北標準時間,-52.1,,-52.1,100.0,73.2,,13.2,2.5
D,121,2022-05-25,23:43:00,台北標準時間,-52.0,,-52.0,100.0,73.2,,13.2,3.0
D,121,2022-05-25,23:44:00,台北標準時間,-52.0,,-52.0,100.0,73.3,,13.2,2.6
D,121,2022-05-25,23:45:00,台北標準時間,-52.0,,-52.0,100.0,73.5,,13.2,2.4
D,121,2022-05-25,23:46:00,台北標準時間,-52.0,,-52.0,100.0,73.4,,13.2,2.5
D,121,2022-05-25,23:47:00,台北標準時間,-52.0,,-52.0,100.0,74.0,,13.2,2.5
D,121,2022-05-25,23:48:00,台北標準時間,-52.0,,-52.0,100.0,73.8,,13.2,2.4
D,121,2022-05-25,23:49:00,台北標準時間,-52.1,,-52.1,100.0,73.6,,13.2,2.4
D,121,2022-05-25,23:50:00,台北標準時間,-52.1,,-52.1,100.0,73.7,,13.2,2.4
D,121,2022-05-25,23:51:00,台北標準時間,-52.1,,-52.1,100.0,73.7,,13.2,2.9
D,121,2022-05-25,23:52:00,台北標準時間,-52.1,,-52.1,100.0,73.6,,13.2,2.5
D,121,2022-05-25,23:53:00,台北標準時間,-52.1,,-52.1,100.0,73.8,,13.2,2.4
D,121,2022-05-25,23:54:00,台北標準時間,-52.0,,-52.0,100.0,73.6,,13.2,2.4
D,121,2022-05-25,23:55:00,台北標準時間,-52.1,,-52.1,100.0,73.3,,13.2,2.4
D,121,2022-05-25,23:56:00,台北標準時間,-52.1,,-52.1,100.0,73.9,,13.2,2.4
D,121,2022-05-25,23:57:00,台北標準時間,-52.1,,-52.1,100.0,73.2,,13.2,2.5
D,121,2022-05-25,23:58:00,台北標準時間,-52.1,,-52.1,100.0,73.4,,13.2,2.5
D,121,2022-05-25,23:59:00,台北標準時間,-52.1,,-52.1,100.0,73.2,,13.2,2.5
