D,118,2022-05-25,18:05:00,台北標準時間,-25.7,-40.3,-33.0,93.0,89.8,11.8,5.5,
D,118,2022-05-25,18:06:00,台北標準時間,-25.8,-40.3,-33.1,93.0,89.4,11.8,5.9,
D,118,2022-05-25,18:07:00,台北標準時間,-25.7,-40.3,-33.0,93.0,89.3,12.0,5.7,
D,118,2022-05-25,18:08:00,台北標準時間,-25.9,-40.3,-33.1,93.0,89.3,12.3,5.5,
D,118,2022-05-25,18:09:00,台北標準時間,-26.0,-40.3,-33.1,93.0,89.3,11.9,5.5,
D,118,2022-05-25,18:10:00,台北標準時間,-26.1,-40.3,-33.2,93.0,89.4,12.2,5.4,
D,118,2022-05-25,18:11:00,台北標準時間,-26.2,-40.3,-33.3,93.0,89.2,12.0,5.4,
D,118,2022-05-25,18:12:00,台北標準時間,-26.4,-40.3,-33.3,93.0,88.8,12.2,5.4,
D,118,2022-05-25,18:13:00,台北標準時間,-26.2,-40.3,-33.3,93.0,89.0,12.1,5.5,
D,118,2022-05-25,18:14:00,台北標準時間,-26.0,-40.3,-33.2,93.0,89.5,11.7,5.5,
D,118,2022-05-25,18:15:00,台北標準時間,-26.1,-40.3,-33.2,93.0,88.9,11.8,5.4,
D,118,2022-05-25,18:16:00,台北標準時間,-26.1,-40.3,-33.2,93.0,88.8,11.8,5.4,
D,118,2022-05-25,18:17:00,台北標準時間,-26.2,-40.3,-33.2,93.0,88.9,12.2,6.5,
D,118,2022-05-25,18:18:00,台北標準時間,-26.2,-40.3,-33.3,93.0,89.0,11.8,6.4,
D,118,2022-05-25,18:19:00,台北標準時間,-26.2,-40.3,-33.2,93.0,89.2,12.0,6.4,
D,118,2022-05-25,18:20:00,台北標準時間,-26.3,-40.3,-33.3,93.0,88.9,11.9,6.4,
D,118,2022-05-25,18:21:00,台北標準時間,-26.2,-40.3,-33.3,93.0,89.2,12.0,6.4,
D,118,2022-05-25,18:22:00,台北標準時間,-26.4,-40.2,-33.3,93.0,89.3,12.1,6.4,
D,118,2022-05-25,18:23:00,台北標準時間,-26.5,-40.3,-33.4,93.0,88.8,11.8,6.4,
D,118,2022-05-25,18:24:00,台北標準時間,-26.7,-40.2,-33.5,93.0,89.1,11.6,6.4,
D,118,2022-05-25,18:25:00,台北標準時間,-26.6,-40.3,-33.4,93.0,88.6,12.2,6.4,
D,118,2022-05-25,18:26:00,台北標準時間,-26.6,-40.3,-33.4,93.0,89.1,12.2,6.4,
D,118,2022-05-25,18:27:00,台北標準時間,-26.6,-40.3,-33.4,93.0,88.9,12.3,6.4,
D,118,2022-05-25,18:28:00,台北標準時間,-26.7,-40.3,-33.5,93.0,88.8,11.7,6.4,
D,118,2022-05-25,18:29:00,台北標準時間,-26.8,-40.3,-33.5,93.0,89.0,11.7,6.4,
D,118,2022-05-25,18:30:00,台北標準時間,-26.7,-40.3,-33.5,93.0,88.8,12.3,6.4,
D,118,2022-05-25,18:31:00,台北標準時間,-26.9,-40.3,-33.6,93.0,88.9,11.8,6.4,
D,118,2022-05-25,18:32:00,台北標準時間,-26.9,-40.3,-33.6,93.0,88.7,11.9,6.4,
D,118,2022-05-25,18:33:00,台北標準時間,-27.0,-40.2,-33.6,93.0,88.8,11.7,6.4,
D,118,2022-05-25,18:34:00,台北標準時間,-27.1,-40.3,-33.7,93.0,88.7,11.9,6.3,
D,118,2022-05-25,18:35:00,台北標準時間,-27.3,-40.2,-33.7,93.0,88.5,12.3,6.4,
D,118,2022-05-25,18:36:00,台北標準時間,-27.4,-40.3,-33.8,93.0,88.8,12.1,6.4,
D,118,2022-05-25,18:37:00,台北標準時間,-27.3,-40.3,-33.8,93.0,88.7,12.0,6.4,
D,118,2022-05-25,18:38:00,台北標準時間,-27.1,-40.3,-33.7,93.0,88.4,11.9,6.4,
D,118,2022-05-25,18:39:00,台北標準時間,-27.1,-40.3,-33.7,93.0,88.8,12.3,6.4,
D,118,2022-05-25,18:40:00,台北標準時間,-27.1,-40.3,-33.7,93.0,88.4,12.2,6.4,
D,118,2022-05-25,18:41:00,台北標準時間,-27.2,-40.3,-33.7,93.0,88.6,12.4,6.4,
D,118,2022-05-25,18:42:00,台北標準時間,-27.2,-40.3,-33.7,93.0,88.5,12.1,6.4,
D,118,2022-05-25,18:43:00,台北標準時間,-27.2,-40.3,-33.8,93.0,88.2,11.7,6.3,
D,118,2022-05-25,18:44:00,台北標準時間,-27.2,-40.3,-33.8,93.0,88.1,11.7,6.4,
D,118,2022-05-25,18:45:00,台北標準時間,-27.2,-40.3,-33.8,93.0,88.3,11.8,6.4,
D,118,2022-05-25,18:46:00,台北標準時間,-27.3,-40.3,-33.8,93.0,88.1,11.9,6.4,
D,118,2022-05-25,18:47:00,台北標準時間,-27.5,-40.3,-33.9,93.0,88.3,11.8,6.4,
D,118,2022-05-25,18:48:00,台北標準時間,-27.6,-40.3,-33.9,93.0,87.8,12.0,6.4,
D,118,2022-05-25,18:49:00,台北標準時間,-27.5,-40.3,-33.9,93.0,88.3,11.7,6.4,
D,118,2022-05-25,18:50:00,台北標準時間,-27.4,-40.3,-33.8,93.0,88.0,11.8,6.4,
D,118,2022-05-25,18:51:00,台北標準時間,-27.3,-40.3,-33.8,93.0,88.3,12.0,6.4,
D,118,2022-05-25,18:52:00,台北標準時間,-27.3,-40.3,-33.8,93.0,88.1,11.7,6.4,
D,118,2022-05-25,18:53:00,台北標準時間,-27.4,-40.3,-33.9,93.0,88.1,11.9,6.4,
D,118,2022-05-25,18:54:00,台北標準時間,-27.3,-40.3,-33.8,93.0,88.0,11.9,6.5,
D,118,2022-05-25,18:55:00,台北標準時間,-27.3,-40.3,-33.8,93.0,88.1,11.7,6.4,
D,118,2022-05-25,18:56:00,台北標準時間,-27.4,-40.3,-33.9,93.0,88.0,12.0,6.5,
D,118,2022-05-25,18:57:00,台北標準時間,-27.4,-40.3,-33.8,93.0,88.0,12.2,6.4,
D,118,2022-05-25,18:58:00,台北標準時間,-27.4,-40.3,-33.8,93.0,88.0,11.8,6.4,
D,118,2022-05-25,18:59:00,台北標準時間,-27.4,-40.3,-33.8,93.0,88.4,11.7,6.4,
D,118,2022-05-25,19:00:00,台北標準時間,-27.4,-40.3,-33.8,93.0,88.1,11.7,6.4,
D,118,2022-05-25,19:01:00,台北標準時間,-27.3,-40.3,-33.8,93.0,88.4,11.6,6.4,
D,118,2022-05-25,19:02:00,台北標準時間,-27.1,-40.3,-33.7,93.0,88.6,11.8,6.4,
D,118,2022-05-25,19:03:00,台北標準時間,-27.0,-40.3,-33.7,93.0,88.3,11.9,6.4,
D,118,2022-05-25,19:04:00,台北標準時間,-27.0,-40.3,-33.7,93.0,88.6,12.0,6.4,
D,118,2022-05-25,19:05:00,台北標準時間,-27.0,-40.3,-33.7,93.0,88.5,11.7,6.4,
D,118,2022-05-25,19:06:00,台北標準時間,-27.1,-40.3,-33.7,93.0,88.2,11.7,6.4,
D,118,2022-05-25,19:07:00,台北標準時間,-27.1,-40.3,-33.7,93.0,88.2,11.8,6.4,
D,118,2022-05-25,19:08:00,台北標準時間,-27.0,-40.3,-33.7,93.0,88.2,11.6,6.4,
D,118,2022-05-25,19:09:00,台北標準時間,-27.1,-40.3,-33.7,93.0,88.2,11.7,6.3,
D,118,2022-05-25,19:10:00,台北標準時間,-27.1,-40.3,-33.7,93.0,88.5,11.7,6.4,
D,118,2022-05-25,19:11:00,台北標準時間,-27.2,-40.3,-33.8,93.0,88.4,11.6,6.4,
D,118,2022-05-25,19:12:00,台北標準時間,-27.3,-40.3,-33.8,93.0,88.5,11.6,6.4,
D,118,2022-05-25,19:13:00,台北標準時間,-27.2,-40.3,-33.7,93.0,88.4,11.8,6.4,
D,118,2022-05-25,19:14:00,台北標準時間,-27.0,-40.2,-33.6,93.0,89.6,11.8,6.4,
D,118,2022-05-25,19:15:00,台北標準時間,-26.9,-40.2,-33.6,93.0,89.7,11.8,6.4,
D,118,2022-05-25,19:16:00,台北標準時間,-26.9,-40.3,-33.6,93.0,89.5,11.7,6.4,
D,118,2022-05-25,19:17:00,台北標準時間,-26.9,-40.3,-33.6,93.0,89.5,11.6,6.4,
D,118,2022-05-25,19:18:00,台北標準時間,-26.9,-40.3,-33.6,93.0,89.1,11.7,6.4,
D,118,2022-05-25,19:19:00,台北標準時間,-26.9,-40.3,-33.6,93.0,89.5,12.1,6.4,
D,118,2022-05-25,19:20:00,台北標準時間,-26.9,-40.3,-33.6,93.0,89.5,11.7,6.4,
D,118,2022-05-25,19:21:00,台北標準時間,-26.9,-40.3,-33.6,93.0,89.1,11.8,6.4,
D,118,2022-05-25,19:22:00,台北標準時間,-26.9,-40.2,-33.5,93.0,89.5,11.7,6.4,
D,118,2022-05-25,19:23:00,台北標準時間,-26.8,-40.3,-33.5,93.0,89.1,11.8,6.4,
D,118,2022-05-25,19:24:00,台北標準時間,-26.8,-40.2,-33.5,93.0,89.4,12.0,6.4,
D,118,2022-05-25,19:25:00,台北標準時間,-26.9,-40.3,-33.6,93.0,89.3,11.8,6.4,
D,118,2022-05-25,19:26:00,台北標準時間,-26.6,-40.3,-33.4,93.0,89.5,11.7,6.4,
D,118,2022-05-25,19:27:00,台北標準時間,-26.6,-40.2,-33.4,93.0,89.5,11.9,6.4,
D,118,2022-05-25,19:28:00,台北標準時間,-26.7,-40.3,-33.5,93.0,89.1,11.9,6.6,
D,118,2022-05-25,19:29:00,台北標準時間,-26.7,-40.2,-33.5,93.0,89.2,11.8,6.4,
D,118,2022-05-25,19:30:00,台北標準時間,-26.8,-40.3,-33.5,93.0,88.9,11.7,6.4,
D,118,2022-05-25,19:31:00,台北標準時間,-26.7,-40.2,-33.5,93.0,89.3,11.8,6.4,
D,118,2022-05-25,19:32:00,台北標準時間,-26.7,-40.2,-33.5,93.0,89.3,11.8,6.4,
D,118,2022-05-25,19:33:00,台北標準時間,-26.8,-40.3,-33.5,93.0,89.1,11.7,6.4,
D,118,2022-05-25,19:34:00,台北標準時間,-26.7,-40.3,-33.5,93.0,89.3,11.6,6.4,
D,118,2022-05-25,19:35:00,台北標準時間,-26.8,-40.2,-33.5,93.0,89.5,11.9,6.4,
D,118,2022-05-25,19:36:00,台北標準時間,-26.7,-40.2,-33.5,93.0,90.1,11.8,6.4,
D,118,2022-05-25,19:37:00,台北標準時間,-26.7,-40.2,-33.5,93.0,89.5,11.8,6.4,
D,118,2022-05-25,19:38:00,台北標準時間,-26.5,-40.2,-33.4,93.0,90.3,12.0,6.4,
D,118,2022-05-25,19:39:00,台北標準時間,-26.4,-40.2,-33.3,93.0,90.4,11.6,6.4,
D,118,2022-05-25,19:40:00,台北標準時間,-26.3,-40.2,-33.3,93.0,89.5,11.9,6.4,
D,118,2022-05-25,19:41:00,台北標準時間,-26.3,-40.2,-33.3,93.0,89.4,11.8,6.4,
D,118,2022-05-25,19:42:00,台北標準時間,-26.3,-40.3,-33.3,93.0,88.9,12.1,6.4,
D,118,2022-05-25,19:43:00,台北標準時間,-26.4,-40.3,-33.3,93.0,88.7,11.6,6.4,
D,118,2022-05-25,19:44:00,台北標準時間,-26.4,-40.3,-33.4,93.0,89.4,11.6,6.4,
D,118,2022-05-25,19:45:00,台北標準時間,-26.4,-40.3,-33.3,93.0,89.7,12.0,6.5,
D,118,2022-05-25,19:46:00,台北標準時間,-26.5,-40.2,-33.3,93.0,90.1,12.2,6.4,
D,118,2022-05-25,19:47:00,台北標準時間,-26.5,-40.2,-33.4,93.0,90.1,11.6,6.4,
D,118,2022-05-25,19:48:00,台北標準時間,-26.5,-40.2,-33.4,93.0,90.2,11.9,6.4,
D,118,2022-05-25,19:49:00,台北標準時間,-26.6,-40.2,-33.4,93.0,89.6,11.7,6.4,
D,118,2022-05-25,19:50:00,台北標準時間,-26.4,-40.3,-33.3,93.0,90.1,11.8,6.4,
D,118,2022-05-25,19:51:00,台北標準時間,-26.3,-40.2,-33.2,93.0,90.4,11.6,6.4,
D,118,2022-05-25,19:52:00,台北標準時間,-26.3,-40.3,-33.3,93.0,90.3,11.9,6.4,
D,118,2022-05-25,19:53:00,台北標準時間,-26.3,-40.2,-33.3,93.0,90.3,11.7,6.4,
D,118,2022-05-25,19:54:00,台北標準時間,-26.3,-40.2,-33.3,93.0,90.5,11.9,6.4,
D,118,2022-05-25,19:55:00,台北標準時間,-26.3,-40.2,-33.3,93.0,90.4,12.2,6.4,
D,118,2022-05-25,19:56:00,台北標準時間,-26.4,-40.3,-33.3,93.0,90.2,12.1,6.4,
D,118,2022-05-25,19:57:00,台北標準時間,-26.3,-40.2,-33.2,93.0,90.4,11.7,6.4,
D,118,2022-05-25,19:58:00,台北標準時間,-26.4,-40.2,-33.3,93.0,91.1,11.8,6.5,
D,118,2022-05-25,19:59:00,台北標準時間,-26.5,-40.3,-33.4,93.0,90.7,11.9,6.4,
D,118,2022-05-25,20:00:00,台北標準時間,-26.5,-40.1,-33.3,93.0,91.0,11.6,6.5,
D,118,2022-05-25,20:01:00,台北標準時間,-26.6,-40.3,-33.4,93.0,90.4,12.3,6.5,
D,118,2022-05-25,20:02:00,台北標準時間,-26.3,-40.2,-33.2,93.0,91.0,12.1,6.5,
D,118,2022-05-25,20:03:00,台北標準時間,-26.3,-40.2,-33.2,93.0,91.5,12.2,6.4,
D,118,2022-05-25,20:04:00,台北標準時間,-26.3,-40.3,-33.3,93.0,90.4,12.0,6.4,
D,118,2022-05-25,20:05:00,台北標準時間,-26.3,-40.2,-33.2,93.0,90.6,12.2,6.7,
D,118,2022-05-25,20:06:00,台北標準時間,-26.3,-40.3,-33.3,93.0,90.2,12.2,6.4,
D,118,2022-05-25,20:07:00,台北標準時間,-26.3,-40.2,-33.3,93.0,90.1,12.2,6.4,
D,118,2022-05-25,20:08:00,台北標準時間,-26.3,-40.3,-33.3,93.0,89.8,12.1,6.4,
D,118,2022-05-25,20:09:00,台北標準時間,-26.4,-40.3,-33.3,93.0,89.5,12.2,6.4,
D,118,2022-05-25,20:10:00,台北標準時間,-26.4,-40.2,-33.3,93.0,89.5,12.0,6.4,
D,118,2022-05-25,20:11:00,台北標準時間,-26.4,-40.3,-33.3,93.0,88.9,11.6,6.4,
D,118,2022-05-25,20:12:00,台北標準時間,-26.5,-40.3,-33.4,93.0,88.9,12.0,6.4,
D,118,2022-05-25,20:13:00,台北標準時間,-26.7,-40.3,-33.5,93.0,88.9,12.4,6.6,
D,118,2022-05-25,20:14:00,台北標準時間,-26.4,-40.2,-33.3,93.0,89.5,12.0,6.4,
D,118,2022-05-25,20:15:00,台北標準時間,-26.5,-40.3,-33.4,93.0,89.3,12.3,6.4,
D,118,2022-05-25,20:16:00,台北標準時間,-26.6,-40.3,-33.4,93.0,89.3,11.8,6.9,
D,118,2022-05-25,20:17:00,台北標準時間,-26.6,-40.2,-33.4,93.0,89.2,12.0,6.6,
D,118,2022-05-25,20:18:00,台北標準時間,-26.7,-40.3,-33.5,93.0,88.5,12.3,6.4,
D,118,2022-05-25,20:19:00,台北標準時間,-26.6,-40.3,-33.5,93.0,89.2,12.3,6.4,
D,118,2022-05-25,20:20:00,台北標準時間,-26.7,-40.3,-33.5,93.0,88.6,11.6,7.2,
D,118,2022-05-25,20:21:00,台北標準時間,-26.8,-40.3,-33.6,93.0,88.1,11.7,6.4,
D,118,2022-05-25,20:22:00,台北標準時間,-26.9,-40.3,-33.6,93.0,88.5,12.2,6.5,
D,118,2022-05-25,20:23:00,台北標準時間,-27.1,-40.3,-33.7,93.0,88.4,11.9,6.4,
D,118,2022-05-25,20:24:00,台北標準時間,-27.1,-40.3,-33.7,93.0,88.6,11.8,6.5,
D,118,2022-05-25,20:25:00,台北標準時間,-27.2,-40.3,-33.7,93.0,88.5,12.0,6.4,
D,118,2022-05-25,20:26:00,台北標準時間,-27.0,-40.3,-33.6,93.0,89.1,12.4,6.4,
D,118,2022-05-25,20:27:00,台北標準時間,-26.8,-40.2,-33.5,93.0,89.5,11.8,6.4,
D,118,2022-05-25,20:28:00,台北標準時間,-26.8,-40.3,-33.5,93.0,89.4,12.1,6.5,
D,118,2022-05-25,20:29:00,台北標準時間,-26.9,-40.3,-33.6,93.0,89.3,11.8,6.4,
D,118,2022-05-25,20:30:00,台北標準時間,-26.9,-40.2,-33.5,93.0,89.6,11.9,6.4,
D,118,2022-05-25,20:31:00,台北標準時間,-26.9,-40.2,-33.6,93.0,89.1,11.8,6.4,
D,118,2022-05-25,20:32:00,台北標準時間,-26.9,-40.2,-33.6,93.0,89.3,12.1,6.5,
D,118,2022-05-25,20:33:00,台北標準時間,-27.0,-40.2,-33.6,93.0,89.3,12.1,6.4,
D,118,2022-05-25,20:34:00,台北標準時間,-27.1,-40.2,-33.6,93.0,88.8,11.9,6.4,
D,118,2022-05-25,20:35:00,台北標準時間,-27.1,-40.2,-33.6,93.0,88.8,11.7,6.4,
D,118,2022-05-25,20:36:00,台北標準時間,-27.1,-40.1,-33.6,93.0,89.3,11.9,6.4,
D,118,2022-05-25,20:37:00,台北標準時間,-27.3,-40.2,-33.7,93.0,88.8,12.2,6.5,
D,118,2022-05-25,20:38:00,台北標準時間,-27.0,-40.2,-33.6,93.0,89.0,11.6,6.4,
D,118,2022-05-25,20:39:00,台北標準時間,-27.0,-40.1,-33.5,93.0,89.5,11.6,6.4,
D,118,2022-05-25,20:40:00,台北標準時間,-26.9,-40.1,-33.5,93.0,89.4,12.0,6.4,
D,118,2022-05-25,20:41:00,台北標準時間,-26.9,-40.1,-33.5,93.0,89.3,11.8,6.4,
D,118,2022-05-25,20:42:00,台北標準時間,-27.0,-40.1,-33.5,93.0,89.4,11.7,6.4,
D,118,2022-05-25,20:43:00,台北標準時間,-27.0,-40.1,-33.6,93.0,89.3,11.6,6.4,
D,118,2022-05-25,20:44:00,台北標準時間,-27.0,-40.2,-33.6,93.0,89.3,11.8,6.4,
D,118,2022-05-25,20:45:00,台北標準時間,-27.2,-40.2,-33.7,93.0,88.8,11.6,6.2,
D,118,2022-05-25,20:46:00,台北標準時間,-27.4,-40.1,-33.8,93.0,88.8,12.0,6.4,
D,118,2022-05-25,20:47:00,台北標準時間,-27.5,-40.2,-33.9,93.0,88.7,11.7,6.4,
D,118,2022-05-25,20:48:00,台北標準時間,-27.5,-40.1,-33.8,93.0,88.7,11.6,6.4,
D,118,2022-05-25,20:49:00,台北標準時間,-27.5,-40.1,-33.8,93.0,88.7,11.8,6.4,
D,118,2022-05-25,20:50:00,台北標準時間,-27.2,-40.1,-33.6,93.0,89.2,11.9,6.4,
D,118,2022-05-25,20:51:00,台北標準時間,-27.1,-40.2,-33.6,93.0,88.8,11.6,6.7,
D,118,2022-05-25,20:52:00,台北標準時間,-27.0,-40.2,-33.6,93.0,89.0,11.7,6.4,
D,118,2022-05-25,20:53:00,台北標準時間,-27.2,-40.3,-33.7,93.0,88.4,12.0,6.4,
D,118,2022-05-25,20:54:00,台北標準時間,-27.3,-40.3,-33.8,93.0,88.0,12.1,6.5,
D,118,2022-05-25,20:55:00,台北標準時間,-27.3,-40.2,-33.7,93.0,88.0,12.3,6.4,
D,118,2022-05-25,20:56:00,台北標準時間,-27.2,-40.2,-33.7,93.0,88.1,11.7,6.4,
D,118,2022-05-25,20:57:00,台北標準時間,-27.3,-40.3,-33.8,93.0,88.0,11.6,6.4,
D,118,2022-05-25,20:58:00,台北標準時間,-27.2,-40.3,-33.7,93.0,87.8,12.0,6.4,
D,118,2022-05-25,20:59:00,台北標準時間,-27.3,-40.3,-33.8,93.0,88.0,12.1,6.4,
D,118,2022-05-25,21:00:00,台北標準時間,-27.3,-40.3,-33.8,93.0,87.9,11.9,6.4,
D,118,2022-05-25,21:01:00,台北標準時間,-27.4,-40.3,-33.8,93.0,87.5,11.7,6.4,
D,118,2022-05-25,21:02:00,台北標準時間,-27.2,-40.3,-33.7,93.0,87.8,11.6,6.4,
D,118,2022-05-25,21:03:00,台北標準時間,-27.2,-40.3,-33.7,93.0,87.7,12.1,6.6,
D,118,2022-05-25,21:04:00,台北標準時間,-27.1,-40.3,-33.7,93.0,87.8,11.7,6.4,
D,118,2022-05-25,21:05:00,台北標準時間,-27.2,-40.3,-33.8,93.0,87.4,11.5,6.4,
D,118,2022-05-25,21:06:00,台北標準時間,-27.2,-40.3,-33.8,93.0,87.3,11.7,6.6,
D,118,2022-05-25,21:07:00,台北標準時間,-27.3,-40.2,-33.7,93.0,87.4,11.6,6.4,
D,118,2022-05-25,21:08:00,台北標準時間,-27.4,-40.3,-33.9,93.0,87.2,11.5,6.4,
D,118,2022-05-25,21:09:00,台北標準時間,-27.6,-40.3,-33.9,93.0,86.7,11.7,6.4,
D,118,2022-05-25,21:10:00,台北標準時間,-27.7,-40.3,-34.0,93.0,86.6,12.0,6.4,
D,118,2022-05-25,21:11:00,台北標準時間,-28.0,-40.3,-34.2,93.0,86.3,11.6,6.6,
D,118,2022-05-25,21:12:00,台北標準時間,-28.0,-40.3,-34.2,93.0,86.3,12.5,6.4,
D,118,2022-05-25,21:13:00,台北標準時間,-28.0,-40.3,-34.2,93.0,86.0,11.8,6.7,
D,118,2022-05-25,21:14:00,台北標準時間,-27.8,-40.4,-34.1,93.0,86.4,11.8,6.4,
D,118,2022-05-25,21:15:00,台北標準時間,-27.4,-40.3,-33.8,93.0,87.1,11.6,6.4,
D,118,2022-05-25,21:16:00,台北標準時間,-27.5,-40.3,-33.9,93.0,87.0,11.6,6.5,
D,118,2022-05-25,21:17:00,台北標準時間,-27.6,-40.4,-34.0,93.0,87.2,11.9,6.4,
D,118,2022-05-25,21:18:00,台北標準時間,-27.6,-40.4,-34.0,93.0,86.9,12.1,6.5,
D,118,2022-05-25,21:19:00,台北標準時間,-27.6,-40.4,-34.0,93.0,87.1,11.7,6.4,
D,118,2022-05-25,21:20:00,台北標準時間,-27.7,-40.3,-34.0,93.0,87.1,11.8,6.4,
D,118,2022-05-25,21:21:00,台北標準時間,-27.9,-40.4,-34.1,93.0,86.7,11.9,6.6,
D,118,2022-05-25,21:22:00,台北標準時間,-28.5,-40.3,-34.4,93.0,86.4,11.9,6.4,
D,118,2022-05-25,21:23:00,台北標準時間,-28.5,-40.4,-34.4,93.0,86.4,11.8,6.6,
D,118,2022-05-25,21:24:00,台北標準時間,-28.7,-40.3,-34.5,93.0,86.3,12.0,6.4,
D,118,2022-05-25,21:25:00,台北標準時間,-28.6,-40.4,-34.5,93.0,86.2,11.7,6.7,
D,118,2022-05-25,21:26:00,台北標準時間,-28.4,-40.3,-34.3,93.0,86.7,12.3,6.5,
D,118,2022-05-25,21:27:00,台北標準時間,-28.0,-40.3,-34.2,93.0,87.0,11.9,6.7,
D,118,2022-05-25,21:28:00,台北標準時間,-28.0,-40.4,-34.2,93.0,86.9,12.1,6.9,
D,118,2022-05-25,21:29:00,台北標準時間,-28.0,-40.3,-34.1,93.0,87.3,12.0,6.4,
D,118,2022-05-25,21:30:00,台北標準時間,-28.1,-40.4,-34.3,93.0,87.2,12.5,6.5,
D,118,2022-05-25,21:31:00,台北標準時間,-28.2,-40.4,-34.3,93.0,87.0,11.6,6.7,
D,118,2022-05-25,21:32:00,台北標準時間,-28.1,-40.3,-34.2,93.0,86.7,12.2,6.5,
D,118,2022-05-25,21:33:00,台北標準時間,-28.1,-40.4,-34.2,93.0,86.9,11.8,6.5,
D,118,2022-05-25,21:34:00,台北標準時間,-28.3,-40.3,-34.3,93.0,86.5,12.0,6.5,
D,118,2022-05-25,21:35:00,台北標準時間,-28.5,-40.3,-34.4,93.0,86.5,12.0,6.5,
D,118,2022-05-25,21:36:00,台北標準時間,-28.6,-40.3,-34.4,93.0,86.9,11.7,6.7,
D,118,2022-05-25,21:37:00,台北標準時間,-28.7,-40.3,-34.5,93.0,86.5,12.2,6.7,
D,118,2022-05-25,21:38:00,台北標準時間,-28.5,-40.3,-34.4,93.0,86.6,11.8,6.9,
D,118,2022-05-25,21:39:00,台北標準時間,-28.2,-40.3,-34.3,93.0,86.9,11.8,6.6,
D,118,2022-05-25,21:40:00,台北標準時間,-28.1,-40.3,-34.2,93.0,86.7,12.4,7.0,
D,118,2022-05-25,21:41:00,台北標準時間,-28.2,-40.3,-34.3,93.0,86.6,12.4,6.5,
D,118,2022-05-25,21:42:00,台北標準時間,-28.2,-40.4,-34.3,93.0,86.5,11.9,6.8,
D,118,2022-05-25,21:43:00,台北標準時間,-28.1,-40.3,-34.2,93.0,86.9,12.0,6.4,
D,118,2022-05-25,21:44:00,台北標準時間,-28.2,-40.3,-34.2,93.0,86.6,11.8,6.6,
D,118,2022-05-25,21:45:00,台北標準時間,-28.2,-40.3,-34.3,93.0,86.8,11.8,6.5,
D,118,2022-05-25,21:46:00,台北標準時間,-28.2,-40.3,-34.2,93.0,87.1,11.9,6.5,
D,118,2022-05-25,21:47:00,台北標準時間,-28.2,-40.3,-34.2,93.0,86.9,11.8,6.5,
D,118,2022-05-25,21:48:00,台北標準時間,-28.2,-40.3,-34.3,93.0,87.1,11.8,6.4,
D,118,2022-05-25,21:49:00,台北標準時間,-28.2,-40.3,-34.3,93.0,86.9,11.6,6.6,
D,118,2022-05-25,21:50:00,台北標準時間,-28.0,-40.3,-34.1,93.0,87.3,12.3,6.4,
D,118,2022-05-25,21:51:00,台北標準時間,-28.0,-40.3,-34.2,93.0,87.3,11.7,6.5,
D,118,2022-05-25,21:52:00,台北標準時間,-28.0,-40.3,-34.2,93.0,87.1,11.7,6.6,
D,118,2022-05-25,21:53:00,台北標準時間,-28.1,-40.3,-34.2,93.0,87.2,12.2,6.4,
D,118,2022-05-25,21:54:00,台北標準時間,-28.1,-40.3,-34.2,93.0,87.1,12.0,6.4,
D,118,2022-05-25,21:55:00,台北標準時間,-28.1,-40.3,-34.2,93.0,87.1,11.9,7.1,
D,118,2022-05-25,21:56:00,台北標準時間,-28.0,-40.3,-34.2,93.0,87.2,11.7,6.4,
D,118,2022-05-25,21:57:00,台北標準時間,-28.2,-40.3,-34.2,93.0,86.8,12.1,6.5,
D,118,2022-05-25,21:58:00,台北標準時間,-28.3,-40.3,-34.3,93.0,87.2,12.0,6.6,
D,118,2022-05-25,21:59:00,台北標準時間,-28.3,-40.3,-34.3,93.0,86.8,12.1,7.0,
D,118,2022-05-25,22:00:00,台北標準時間,-28.4,-40.3,-34.4,93.0,86.9,11.7,6.4,
D,118,2022-05-25,22:01:00,台北標準時間,-28.7,-40.4,-34.5,93.0,86.1,11.6,6.7,
D,118,2022-05-25,22:02:00,台北標準時間,-28.6,-40.3,-34.4,93.0,86.6,11.9,6.7,
D,118,2022-05-25,22:03:00,台北標準時間,-28.5,-40.3,-34.4,93.0,86.8,12.5,6.4,
D,118,2022-05-25,22:04:00,台北標準時間,-28.4,-40.4,-34.4,93.0,86.7,12.4,6.4,
D,118,2022-05-25,22:05:00,台北標準時間,-28.6,-40.3,-34.5,93.0,86.3,11.9,6.4,
D,118,2022-05-25,22:06:00,台北標準時間,-28.6,-40.3,-34.5,93.0,86.7,12.5,6.0,
D,118,2022-05-25,22:07:00,台北標準時間,-28.6,-40.3,-34.5,93.0,86.6,12.3,6.4,
D,118,2022-05-25,22:08:00,台北標準時間,-28.7,-40.3,-34.5,93.0,86.7,12.9,6.4,
D,118,2022-05-25,22:09:00,台北標準時間,-29.0,-40.4,-34.7,93.0,86.3,12.3,6.4,
D,118,2022-05-25,22:10:00,台北標準時間,-28.9,-40.4,-34.6,93.0,86.3,12.2,6.2,
D,118,2022-05-25,22:11:00,台北標準時間,-29.0,-40.3,-34.7,93.0,86.3,12.3,6.0,
D,118,2022-05-25,22:12:00,台北標準時間,-29.2,-40.3,-34.8,93.0,85.7,12.4,6.3,
D,118,2022-05-25,22:13:00,台北標準時間,-29.3,-40.3,-34.8,93.0,85.6,12.5,6.2,
D,118,2022-05-25,22:14:00,台北標準時間,-29.1,-40.3,-34.7,93.0,85.8,12.2,6.4,
