D,121,2022-08-13,08:55:00,台北標準時間,-49.3,,-49.3,100.0,87.8,,12.1,3.3
D,121,2022-08-13,08:56:00,台北標準時間,-49.3,,-49.3,100.0,87.6,,12.1,3.0
D,121,2022-08-13,08:57:00,台北標準時間,-49.3,,-49.3,100.0,87.6,,12.1,3.2
D,121,2022-08-13,08:58:00,台北標準時間,-49.4,,-49.4,100.0,87.3,,12.2,2.9
D,121,2022-08-13,08:59:00,台北標準時間,-49.3,,-49.3,100.0,87.5,,12.1,3.3
D,121,2022-08-13,09:00:00,台北標準時間,-49.4,,-49.4,100.0,87.7,,12.1,3.2
D,121,2022-08-13,09:01:00,台北標準時間,-49.4,,-49.4,100.0,87.7,,12.1,3.3
D,121,2022-08-13,09:02:00,台北標準時間,-49.3,,-49.3,100.0,87.4,,12.2,3.2
D,121,2022-08-13,09:03:00,台北標準時間,-49.4,,-49.4,100.0,87.4,,12.1,3.2
D,121,2022-08-13,09:04:00,台北標準時間,-49.4,,-49.4,100.0,87.8,,12.1,3.3
D,121,2022-08-13,09:05:00,台北標準時間,-49.4,,-49.4,100.0,88.0,,12.1,3.2
D,121,2022-08-13,09:06:00,台北標準時間,-49.4,,-49.4,100.0,87.5,,12.1,3.2
D,121,2022-08-13,09:07:00,台北標準時間,-49.4,,-49.4,100.0,87.1,,12.1,3.2
D,121,2022-08-13,09:08:00,台北標準時間,-49.5,,-49.5,100.0,87.4,,12.1,3.3
D,121,2022-08-13,09:09:00,台北標準時間,-49.4,,-49.4,100.0,87.3,,12.1,3.3
D,121,2022-08-13,09:10:00,台北標準時間,-49.5,,-49.5,100.0,87.3,,12.2,3.2
D,121,2022-08-13,09:11:00,台北標準時間,-49.5,,-49.5,100.0,87.1,,12.1,2.9
D,121,2022-08-13,09:12:00,台北標準時間,-49.4,,-49.4,100.0,87.2,,12.1,3.3
D,121,2022-08-13,09:13:00,台北標準時間,-49.5,,-49.5,100.0,87.5,,12.1,3.3
D,121,2022-08-13,09:14:00,台北標準時間,-49.4,,-49.4,100.0,87.1,,12.2,3.3
D,121,2022-08-13,09:15:00,台北標準時間,-49.4,,-49.4,100.0,86.9,,12.2,3.2
D,121,2022-08-13,09:16:00,台北標準時間,-49.4,,-49.4,100.0,87.3,,12.2,3.2
D,121,2022-08-13,09:17:00,台北標準時間,-49.4,,-49.4,100.0,88.1,,12.2,3.3
D,121,2022-08-13,09:18:00,台北標準時間,-49.4,,-49.4,100.0,87.8,,12.2,3.3
D,121,2022-08-13,09:19:00,台北標準時間,-49.4,,-49.4,100.0,87.8,,12.2,3.3
D,121,2022-08-13,09:20:00,台北標準時間,-49.4,,-49.4,100.0,87.6,,12.2,3.3
D,121,2022-08-13,09:21:00,台北標準時間,-49.4,,-49.4,100.0,87.5,,12.2,3.1
D,121,2022-08-13,09:22:00,台北標準時間,-49.4,,-49.4,100.0,87.4,,12.2,3.1
D,121,2022-08-13,09:23:00,台北標準時間,-49.4,,-49.4,100.0,87.8,,12.2,3.1
D,121,2022-08-13,09:24:00,台北標準時間,-49.4,,-49.4,100.0,87.5,,12.2,2.8
D,121,2022-08-13,09:25:00,台北標準時間,-49.4,,-49.4,100.0,87.1,,12.2,3.2
D,121,2022-08-13,09:26:00,台北標準時間,-49.3,,-49.3,100.0,87.4,,12.2,3.3
D,121,2022-08-13,09:27:00,台北標準時間,-49.4,,-49.4,100.0,87.5,,12.2,3.2
D,121,2022-08-13,09:28:00,台北標準時間,-49.4,,-49.4,100.0,87.1,,12.2,3.2
D,121,2022-08-13,09:29:00,台北標準時間,-49.5,,-49.5,100.0,87.4,,12.2,3.1
D,121,2022-08-13,09:30:00,台北標準時間,-49.5,,-49.5,100.0,87.1,,12.2,3.1
D,121,2022-08-13,09:31:00,台北標準時間,-49.5,,-49.5,100.0,87.1,,12.2,3.0
D,121,2022-08-13,09:32:00,台北標準時間,-49.5,,-49.5,100.0,87.4,,12.2,3.3
D,121,2022-08-13,09:33:00,台北標準時間,-49.5,,-49.5,100.0,87.0,,12.2,3.3
D,121,2022-08-13,09:34:00,台北標準時間,-49.5,,-49.5,100.0,87.3,,12.2,3.3
D,121,2022-08-13,09:35:00,台北標準時間,-49.5,,-49.5,100.0,87.0,,12.2,3.2
D,121,2022-08-13,09:36:00,台北標準時間,-49.4,,-49.4,100.0,86.9,,12.2,3.2
D,121,2022-08-13,09:37:00,台北標準時間,-49.5,,-49.5,100.0,87.4,,12.2,2.9
D,121,2022-08-13,09:38:00,台北標準時間,-49.4,,-49.4,100.0,87.2,,12.2,2.9
D,121,2022-08-13,09:39:00,台北標準時間,-49.4,,-49.4,100.0,86.9,,12.2,3.3
D,121,2022-08-13,09:40:00,台北標準時間,-49.4,,-49.4,100.0,87.0,,12.2,3.3
D,121,2022-08-13,09:41:00,台北標準時間,-49.5,,-49.5,100.0,87.1,,12.2,2.8
D,121,2022-08-13,09:42:00,台北標準時間,-49.4,,-49.4,100.0,87.5,,12.2,2.9
D,121,2022-08-13,09:43:00,台北標準時間,-49.4,,-49.4,100.0,87.1,,12.2,3.3
D,121,2022-08-13,09:44:00,台北標準時間,-49.4,,-49.4,100.0,87.3,,12.2,3.0
D,121,2022-08-13,09:45:00,台北標準時間,-49.4,,-49.4,100.0,87.1,,12.2,2.9
D,121,2022-08-13,09:46:00,台北標準時間,-49.4,,-49.4,100.0,86.7,,12.2,2.9
D,121,2022-08-13,09:47:00,台北標準時間,-49.4,,-49.4,100.0,87.1,,12.2,3.0
D,121,2022-08-13,09:48:00,台北標準時間,-49.4,,-49.4,100.0,86.8,,12.2,3.1
D,121,2022-08-13,09:49:00,台北標準時間,-49.4,,-49.4,100.0,86.6,,12.2,3.0
D,121,2022-08-13,09:50:00,台北標準時間,-49.3,,-49.3,100.0,87.2,,12.2,3.2
D,121,2022-08-13,09:51:00,台北標準時間,-49.3,,-49.3,100.0,87.0,,12.2,3.0
D,121,2022-08-13,09:52:00,台北標準時間,-49.4,,-49.4,100.0,87.3,,12.2,3.2
D,121,2022-08-13,09:53:00,台北標準時間,-49.4,,-49.4,100.0,87.6,,12.2,3.0
D,121,2022-08-13,09:54:00,台北標準時間,-49.4,,-49.4,100.0,86.8,,12.2,3.1
D,121,2022-08-13,09:55:00,台北標準時間,-49.3,,-49.3,100.0,86.4,,12.2,3.0
D,121,2022-08-13,09:56:00,台北標準時間,-49.3,,-49.3,100.0,87.2,,12.2,3.3
D,121,2022-08-13,09:57:00,台北標準時間,-49.2,,-49.2,100.0,87.0,,12.2,2.7
D,121,2022-08-13,09:58:00,台北標準時間,-49.3,,-49.3,100.0,87.3,,12.2,3.1
D,121,2022-08-13,09:59:00,台北標準時間,-49.3,,-49.3,100.0,87.0,,12.2,3.0
D,121,2022-08-13,10:00:00,台北標準時間,-49.4,,-49.4,100.0,86.9,,12.2,3.1
D,121,2022-08-13,10:01:00,台北標準時間,-49.5,,-49.5,100.0,86.5,,12.2,3.1
D,121,2022-08-13,10:02:00,台北標準時間,-49.4,,-49.4,100.0,86.5,,12.2,3.1
D,121,2022-08-13,10:03:00,台北標準時間,-49.5,,-49.5,100.0,86.2,,12.2,3.0
D,121,2022-08-13,10:04:00,台北標準時間,-49.4,,-49.4,100.0,86.1,,12.2,3.1
D,121,2022-08-13,10:05:00,台北標準時間,-49.5,,-49.5,100.0,86.2,,12.2,2.7
D,121,2022-08-13,10:06:00,台北標準時間,-49.6,,-49.6,100.0,85.8,,12.2,2.6
D,121,2022-08-13,10:07:00,台北標準時間,-49.5,,-49.5,100.0,85.7,,12.2,2.9
D,121,2022-08-13,10:08:00,台北標準時間,-49.5,,-49.5,100.0,85.8,,12.2,2.7
D,121,2022-08-13,10:09:00,台北標準時間,-49.5,,-49.5,100.0,86.1,,12.2,2.9
D,121,2022-08-13,10:10:00,台北標準時間,-49.5,,-49.5,100.0,86.1,,12.2,2.8
D,121,2022-08-13,10:11:00,台北標準時間,-49.5,,-49.5,100.0,86.2,,12.2,3.3
D,121,2022-08-13,10:12:00,台北標準時間,-49.5,,-49.5,100.0,85.9,,12.2,3.1
D,121,2022-08-13,10:13:00,台北標準時間,-49.5,,-49.5,100.0,85.7,,12.2,3.2
D,121,2022-08-13,10:14:00,台北標準時間,-49.4,,-49.4,100.0,85.7,,12.2,3.1
D,121,2022-08-13,10:15:00,台北標準時間,-49.4,,-49.4,100.0,85.5,,12.2,3.1
D,121,2022-08-13,10:16:00,台北標準時間,-49.5,,-49.5,100.0,85.7,,12.2,3.1
D,121,2022-08-13,10:17:00,台北標準時間,-49.5,,-49.5,100.0,85.9,,12.2,2.8
D,121,2022-08-13,10:18:00,台北標準時間,-49.5,,-49.5,100.0,86.0,,12.2,2.8
D,121,2022-08-13,10:19:00,台北標準時間,-49.5,,-49.5,100.0,86.3,,12.2,2.8
D,121,2022-08-13,10:20:00,台北標準時間,-49.5,,-49.5,100.0,86.1,,12.2,2.5
D,121,2022-08-13,10:21:00,台北標準時間,-49.4,,-49.4,100.0,85.7,,12.2,3.2
D,121,2022-08-13,10:22:00,台北標準時間,-49.5,,-49.5,100.0,86.2,,12.2,3.2
D,121,2022-08-13,10:23:00,台北標準時間,-49.5,,-49.5,100.0,85.8,,12.2,2.8
D,121,2022-08-13,10:24:00,台北標準時間,-49.4,,-49.4,100.0,86.0,,12.2,3.0
D,121,2022-08-13,10:25:00,台北標準時間,-49.4,,-49.4,100.0,85.5,,12.2,2.7
D,121,2022-08-13,10:26:00,台北標準時間,-49.4,,-49.4,100.0,85.5,,12.2,2.6
D,121,2022-08-13,10:27:00,台北標準時間,-49.5,,-49.5,100.0,85.8,,12.2,2.6
D,121,2022-08-13,10:28:00,台北標準時間,-49.5,,-49.5,100.0,85.8,,12.2,2.9
D,121,2022-08-13,10:29:00,台北標準時間,-49.4,,-49.4,100.0,86.3,,12.2,3.0
D,121,2022-08-13,10:30:00,台北標準時間,-49.4,,-49.4,100.0,85.5,,12.2,3.0
D,121,2022-08-13,10:31:00,台北標準時間,-49.4,,-49.4,100.0,85.6,,12.2,2.8
D,121,2022-08-13,10:32:00,台北標準時間,-49.5,,-49.5,100.0,85.6,,12.2,2.6
D,121,2022-08-13,10:33:00,台北標準時間,-49.4,,-49.4,100.0,85.4,,12.2,3.0
D,121,2022-08-13,10:34:00,台北標準時間,-49.4,,-49.4,100.0,85.9,,12.2,2.6
D,121,2022-08-13,10:35:00,台北標準時間,-49.3,,-49.3,100.0,85.9,,12.2,2.9
D,121,2022-08-13,10:36:00,台北標準時間,-49.3,,-49.3,100.0,86.1,,12.2,3.1
D,121,2022-08-13,10:37:00,台北標準時間,-49.3,,-49.3,100.0,85.9,,12.2,2.7
D,121,2022-08-13,10:38:00,台北標準時間,-49.3,,-49.3,100.0,86.0,,12.2,2.9
D,121,2022-08-13,10:39:00,台北標準時間,-49.3,,-49.3,100.0,85.6,,12.2,3.1
D,121,2022-08-13,10:40:00,台北標準時間,-49.3,,-49.3,100.0,86.4,,12.2,2.8
D,121,2022-08-13,10:41:00,台北標準時間,-49.3,,-49.3,100.0,86.0,,12.2,2.9
D,121,2022-08-13,10:42:00,台北標準時間,-49.4,,-49.4,100.0,86.3,,12.2,3.1
D,121,2022-08-13,10:43:00,台北標準時間,-49.4,,-49.4,100.0,86.2,,12.2,3.1
D,121,2022-08-13,10:44:00,台北標準時間,-49.4,,-49.4,100.0,86.0,,12.2,2.9
D,121,2022-08-13,10:45:00,台北標準時間,-49.3,,-49.3,100.0,85.8,,12.2,3.3
D,121,2022-08-13,10:46:00,台北標準時間,-49.3,,-49.3,100.0,85.8,,12.2,3.0
D,121,2022-08-13,10:47:00,台北標準時間,-49.3,,-49.3,100.0,85.9,,12.2,3.1
D,121,2022-08-13,10:48:00,台北標準時間,-49.3,,-49.3,100.0,86.4,,12.2,2.7
D,121,2022-08-13,10:49:00,台北標準時間,-49.3,,-49.3,100.0,86.0,,12.2,2.8
D,121,2022-08-13,10:50:00,台北標準時間,-49.2,,-49.2,100.0,86.3,,12.2,3.1
D,121,2022-08-13,10:51:00,台北標準時間,-49.3,,-49.3,100.0,86.5,,12.2,2.6
D,121,2022-08-13,10:52:00,台北標準時間,-49.3,,-49.3,100.0,86.4,,12.2,2.7
D,121,2022-08-13,10:53:00,台北標準時間,-49.3,,-49.3,100.0,86.4,,12.2,3.0
D,121,2022-08-13,10:54:00,台北標準時間,-49.3,,-49.3,100.0,85.7,,12.2,2.5
D,121,2022-08-13,10:55:00,台北標準時間,-49.2,,-49.2,100.0,85.5,,12.2,2.6
D,121,2022-08-13,10:56:00,台北標準時間,-49.2,,-49.2,100.0,85.4,,12.2,3.1
D,121,2022-08-13,10:57:00,台北標準時間,-49.2,,-49.2,100.0,85.5,,12.2,2.8
D,121,2022-08-13,10:58:00,台北標準時間,-49.3,,-49.3,100.0,85.4,,12.2,3.0
D,121,2022-08-13,10:59:00,台北標準時間,-49.3,,-49.3,100.0,85.4,,12.2,2.8
D,121,2022-08-13,11:00:00,台北標準時間,-49.2,,-49.2,100.0,85.7,,12.2,2.5
D,121,2022-08-13,11:01:00,台北標準時間,-49.1,,-49.1,100.0,85.9,,12.2,2.5
D,121,2022-08-13,11:02:00,台北標準時間,-49.2,,-49.2,100.0,85.6,,12.2,2.9
D,121,2022-08-13,11:03:00,台北標準時間,-49.2,,-49.2,100.0,85.4,,12.2,2.6
D,121,2022-08-13,11:04:00,台北標準時間,-49.2,,-49.2,100.0,85.6,,12.2,3.0
D,121,2022-08-13,11:05:00,台北標準時間,-49.1,,-49.1,100.0,85.3,,12.2,2.6
D,121,2022-08-13,11:06:00,台北標準時間,-49.1,,-49.1,100.0,85.6,,12.2,3.1
D,121,2022-08-13,11:07:00,台北標準時間,-49.1,,-49.1,100.0,85.3,,12.2,2.5
D,121,2022-08-13,11:08:00,台北標準時間,-49.1,,-49.1,100.0,84.9,,12.2,2.6
D,121,2022-08-13,11:09:00,台北標準時間,-49.1,,-49.1,100.0,85.1,,12.2,3.1
D,121,2022-08-13,11:10:00,台北標準時間,-49.1,,-49.1,100.0,84.9,,12.2,2.9
D,121,2022-08-13,11:11:00,台北標準時間,-49.1,,-49.1,100.0,85.0,,12.2,2.8
D,121,2022-08-13,11:12:00,台北標準時間,-49.0,,-49.0,100.0,85.1,,12.2,2.6
D,121,2022-08-13,11:13:00,台北標準時間,-49.0,,-49.0,100.0,85.4,,12.2,2.5
D,121,2022-08-13,11:14:00,台北標準時間,-49.1,,-49.1,100.0,85.4,,12.2,2.5
D,121,2022-08-13,11:15:00,台北標準時間,-49.0,,-49.0,100.0,85.2,,12.2,2.7
D,121,2022-08-13,11:16:00,台北標準時間,-49.0,,-49.0,100.0,85.1,,12.2,2.6
D,121,2022-08-13,11:17:00,台北標準時間,-49.0,,-49.0,100.0,84.8,,12.2,2.5
D,121,2022-08-13,11:18:00,台北標準時間,-49.0,,-49.0,100.0,84.9,,12.2,2.6
D,121,2022-08-13,11:19:00,台北標準時間,-49.0,,-49.0,100.0,85.3,,12.2,2.8
D,121,2022-08-13,11:20:00,台北標準時間,-49.0,,-49.0,100.0,85.1,,12.2,2.5
D,121,2022-08-13,11:21:00,台北標準時間,-49.0,,-49.0,100.0,84.8,,12.2,2.6
D,121,2022-08-13,11:22:00,台北標準時間,-49.0,,-49.0,100.0,85.4,,12.2,2.8
D,121,2022-08-13,11:23:00,台北標準時間,-48.9,,-48.9,100.0,85.2,,12.2,2.6
D,121,2022-08-13,11:24:00,台北標準時間,-48.9,,-48.9,100.0,85.2,,12.2,2.7
D,121,2022-08-13,11:25:00,台北標準時間,-49.0,,-49.0,100.0,85.3,,12.2,2.5
D,121,2022-08-13,11:26:00,台北標準時間,-49.0,,-49.0,100.0,84.9,,12.2,2.5
D,121,2022-08-13,11:27:00,台北標準時間,-49.0,,-49.0,100.0,85.1,,12.2,2.5
D,121,2022-08-13,11:28:00,台北標準時間,-48.9,,-48.9,100.0,85.0,,12.2,2.8
D,121,2022-08-13,11:29:00,台北標準時間,-48.9,,-48.9,100.0,85.2,,12.2,2.7
D,121,2022-08-13,11:30:00,台北標準時間,-48.9,,-48.9,100.0,85.2,,12.2,2.7
D,121,2022-08-13,11:31:00,台北標準時間,-48.9,,-48.9,100.0,85.4,,12.2,2.7
D,121,2022-08-13,11:32:00,台北標準時間,-49.0,,-49.0,100.0,85.4,,12.2,3.0
D,121,2022-08-13,11:33:00,台北標準時間,-48.9,,-48.9,100.0,85.5,,12.2,2.7
D,121,2022-08-13,11:34:00,台北標準時間,-48.9,,-48.9,100.0,85.5,,12.2,2.5
D,121,2022-08-13,11:35:00,台北標準時間,-48.9,,-48.9,100.0,85.8,,12.2,2.6
D,121,2022-08-13,11:36:00,台北標準時間,-48.9,,-48.9,100.0,85.4,,12.2,2.6
D,121,2022-08-13,11:37:00,台北標準時間,-48.9,,-48.9,100.0,85.3,,12.2,2.7
D,121,2022-08-13,11:38:00,台北標準時間,-48.9,,-48.9,100.0,85.6,,12.2,2.5
D,121,2022-08-13,11:39:00,台北標準時間,-48.9,,-48.9,100.0,85.5,,12.3,2.8
D,121,2022-08-13,11:40:00,台北標準時間,-48.8,,-48.8,100.0,85.7,,12.2,2.5
D,121,2022-08-13,11:41:00,台北標準時間,-48.9,,-48.9,100.0,85.7,,12.3,2.9
D,121,2022-08-13,11:42:00,台北標準時間,-48.8,,-48.8,100.0,85.6,,12.3,2.7
D,121,2022-08-13,11:43:00,台北標準時間,-48.9,,-48.9,100.0,85.3,,12.3,2.9
D,121,2022-08-13,11:44:00,台北標準時間,-48.8,,-48.8,100.0,85.4,,12.3,2.7
D,121,2022-08-13,11:45:00,台北標準時間,-48.8,,-48.8,100.0,85.4,,12.3,2.6
D,121,2022-08-13,11:46:00,台北標準時間,-48.8,,-48.8,100.0,85.5,,12.2,2.6
D,121,2022-08-13,11:47:00,台北標準時間,-48.9,,-48.9,100.0,85.5,,12.3,2.5
D,121,2022-08-13,11:48:00,台北標準時間,-48.8,,-48.8,100.0,85.4,,12.3,2.5
D,121,2022-08-13,11:49:00,台北標準時間,-48.8,,-48.8,100.0,85.6,,12.2,2.6
D,121,2022-08-13,11:50:00,台北標準時間,-48.8,,-48.8,100.0,85.2,,12.3,2.7
D,121,2022-08-13,11:51:00,台北標準時間,-48.8,,-48.8,100.0,85.2,,12.3,2.5
D,121,2022-08-13,11:52:00,台北標準時間,-48.8,,-48.8,100.0,85.4,,12.2,2.6
D,121,2022-08-13,11:53:00,台北標準時間,-48.8,,-48.8,100.0,85.5,,12.3,2.5
D,121,2022-08-13,11:54:00,台北標準時間,-48.8,,-48.8,100.0,85.1,,12.3,2.6
D,121,2022-08-13,11:55:00,台北標準時間,-48.7,,-48.7,100.0,85.4,,12.3,2.7
D,121,2022-08-13,11:56:00,台北標準時間,-48.8,,-48.8,100.0,85.4,,12.3,2.5
D,121,2022-08-13,11:57:00,台北標準時間,-48.8,,-48.8,100.0,85.1,,12.2,2.6
D,121,2022-08-13,11:58:00,台北標準時間,-48.8,,-48.8,100.0,85.2,,12.2,2.5
D,121,2022-08-13,11:59:00,台北標準時間,-48.8,,-48.8,100.0,85.3,,12.3,2.9
D,121,2022-08-13,12:00:00,台北標準時間,-48.7,,-48.7,100.0,84.8,,12.3,2.5
D,121,2022-08-13,12:01:00,台北標準時間,-48.7,,-48.7,100.0,85.2,,12.3,2.7
D,121,2022-08-13,12:02:00,台北標準時間,-48.7,,-48.7,100.0,85.3,,12.2,2.5
D,121,2022-08-13,12:03:00,台北標準時間,-48.8,,-48.8,100.0,85.2,,12.3,2.5
D,121,2022-08-13,12:04:00,台北標準時間,-48.8,,-48.8,100.0,85.1,,12.2,2.5
D,121,2022-08-13,12:05:00,台北標準時間,-48.7,,-48.7,100.0,85.4,,12.3,2.5
D,121,2022-08-13,12:06:00,台北標準時間,-48.7,,-48.7,100.0,85.0,,12.3,2.6
D,121,2022-08-13,12:07:00,台北標準時間,-48.7,,-48.7,100.0,85.1,,12.3,2.5
D,121,2022-08-13,12:08:00,台北標準時間,-48.7,,-48.7,100.0,85.3,,12.3,2.6
D,121,2022-08-13,12:09:00,台北標準時間,-48.8,,-48.8,100.0,85.0,,12.3,2.5
D,121,2022-08-13,12:10:00,台北標準時間,-48.8,,-48.8,100.0,84.7,,12.3,2.5
D,121,2022-08-13,12:11:00,台北標準時間,-48.7,,-48.7,100.0,84.9,,12.3,2.5
D,121,2022-08-13,12:12:00,台北標準時間,-48.7,,-48.7,100.0,84.8,,12.3,2.8
D,121,2022-08-13,12:13:00,台北標準時間,-48.7,,-48.7,100.0,84.6,,12.3,2.5
D,121,2022-08-13,12:14:00,台北標準時間,-48.7,,-48.7,100.0,85.1,,12.3,2.8
D,121,2022-08-13,12:15:00,台北標準時間,-48.7,,-48.7,100.0,85.0,,12.3,2.8
D,121,2022-08-13,12:16:00,台北標準時間,-48.7,,-48.7,100.0,85.0,,12.3,2.7
D,121,2022-08-13,12:17:00,台北標準時間,-48.7,,-48.7,100.0,84.6,,12.3,2.6
D,121,2022-08-13,12:18:00,台北標準時間,-48.7,,-48.7,100.0,85.0,,12.3,2.6
D,121,2022-08-13,12:19:00,台北標準時間,-48.7,,-48.7,100.0,85.3,,12.3,2.7
D,121,2022-08-13,12:20:00,台北標準時間,-48.6,,-48.6,100.0,84.9,,12.3,2.6
D,121,2022-08-13,12:21:00,台北標準時間,-48.7,,-48.7,100.0,85.0,,12.3,2.8
D,121,2022-08-13,12:22:00,台北標準時間,-48.7,,-48.7,100.0,85.1,,12.3,2.6
D,121,2022-08-13,12:23:00,台北標準時間,-48.7,,-48.7,100.0,85.1,,12.3,2.5
D,121,2022-08-13,12:24:00,台北標準時間,-48.6,,-48.6,100.0,85.5,,12.3,2.5
D,121,2022-08-13,12:25:00,台北標準時間,-48.6,,-48.6,100.0,85.4,,12.3,2.5
D,121,2022-08-13,12:26:00,台北標準時間,-48.6,,-48.6,100.0,85.3,,12.2,2.5
D,121,2022-08-13,12:27:00,台北標準時間,-48.6,,-48.6,100.0,85.3,,12.3,2.5
D,121,2022-08-13,12:28:00,台北標準時間,-48.6,,-48.6,100.0,85.5,,12.3,2.5
D,121,2022-08-13,12:29:00,台北標準時間,-48.6,,-48.6,100.0,85.4,,12.3,2.6
D,121,2022-08-13,12:30:00,台北標準時間,-48.6,,-48.6,100.0,85.5,,12.3,2.5
D,121,2022-08-13,12:31:00,台北標準時間,-48.6,,-48.6,100.0,85.5,,12.2,2.6
D,121,2022-08-13,12:32:00,台北標準時間,-48.6,,-48.6,100.0,85.5,,12.3,2.5
D,121,2022-08-13,12:33:00,台北標準時間,-48.6,,-48.6,100.0,85.8,,12.3,2.6
D,121,2022-08-13,12:34:00,台北標準時間,-48.6,,-48.6,100.0,85.4,,12.2,2.6
D,121,2022-08-13,12:35:00,台北標準時間,-48.6,,-48.6,100.0,85.4,,12.3,2.8
D,121,2022-08-13,12:36:00,台北標準時間,-48.6,,-48.6,100.0,85.4,,12.3,2.5
D,121,2022-08-13,12:37:00,台北標準時間,-48.5,,-48.5,100.0,85.4,,12.3,2.7
D,121,2022-08-13,12:38:00,台北標準時間,-48.5,,-48.5,100.0,85.3,,12.3,2.5
D,121,2022-08-13,12:39:00,台北標準時間,-48.6,,-48.6,100.0,85.2,,12.3,2.6
D,121,2022-08-13,12:40:00,台北標準時間,-48.6,,-48.6,100.0,85.3,,12.3,2.5
D,121,2022-08-13,12:41:00,台北標準時間,-48.6,,-48.6,100.0,85.2,,12.3,2.6
D,121,2022-08-13,12:42:00,台北標準時間,-48.6,,-48.6,100.0,85.0,,12.3,2.8
D,121,2022-08-13,12:43:00,台北標準時間,-48.7,,-48.7,100.0,85.0,,12.2,2.5
D,121,2022-08-13,12:44:00,台北標準時間,-48.7,,-48.7,100.0,84.7,,12.3,2.5
D,121,2022-08-13,12:45:00,台北標準時間,-48.7,,-48.7,100.0,84.7,,12.3,2.5
D,121,2022-08-13,12:46:00,台北標準時間,-48.6,,-48.6,100.0,85.2,,12.3,2.6
D,121,2022-08-13,12:47:00,台北標準時間,-48.6,,-48.6,100.0,84.7,,12.3,2.6
D,121,2022-08-13,12:48:00,台北標準時間,-48.7,,-48.7,100.0,84.8,,12.3,3.1
D,121,2022-08-13,12:49:00,台北標準時間,-48.7,,-48.7,100.0,84.6,,12.3,2.6
D,121,2022-08-13,12:50:00,台北標準時間,-48.7,,-48.7,100.0,84.8,,12.3,2.5
D,121,2022-08-13,12:51:00,台北標準時間,-48.6,,-48.6,100.0,85.0,,12.3,2.6
D,121,2022-08-13,12:52:00,台北標準時間,-48.6,,-48.6,100.0,84.9,,12.3,2.6
D,121,2022-08-13,12:53:00,台北標準時間,-48.7,,-48.7,100.0,84.6,,12.3,2.6
D,121,2022-08-13,12:54:00,台北標準時間,-48.6,,-48.6,100.0,85.1,,12.3,2.6
D,121,2022-08-13,12:55:00,台北標準時間,-48.6,,-48.6,100.0,84.6,,12.2,2.6
D,121,2022-08-13,12:56:00,台北標準時間,-48.6,,-48.6,100.0,84.7,,12.3,2.5
D,121,2022-08-13,12:57:00,台北標準時間,-48.6,,-48.6,100.0,84.8,,12.3,2.6
D,121,2022-08-13,12:58:00,台北標準時間,-48.6,,-48.6,100.0,84.6,,12.3,3.0
D,121,2022-08-13,12:59:00,台北標準時間,-48.6,,-48.6,100.0,84.6,,12.3,2.5
D,121,2022-08-13,13:00:00,台北標準時間,-48.6,,-48.6,100.0,84.6,,12.2,2.6
D,121,2022-08-13,13:01:00,台北標準時間,-48.5,,-48.5,100.0,85.0,,12.3,2.5
D,121,2022-08-13,13:02:00,台北標準時間,-48.5,,-48.5,100.0,85.1,,12.3,2.7
D,121,2022-08-13,13:03:00,台北標準時間,-48.6,,-48.6,100.0,85.0,,12.2,2.5
D,121,2022-08-13,13:04:00,台北標準時間,-48.6,,-48.6,100.0,85.2,,12.3,2.5
D,121,2022-08-13,13:05:00,台北標準時間,-48.6,,-48.6,100.0,85.4,,12.3,2.9
D,121,2022-08-13,13:06:00,台北標準時間,-48.5,,-48.5,100.0,85.1,,12.3,2.5
D,121,2022-08-13,13:07:00,台北標準時間,-48.5,,-48.5,100.0,84.9,,12.3,2.5
D,121,2022-08-13,13:08:00,台北標準時間,-48.5,,-48.5,100.0,85.3,,12.3,2.5
D,121,2022-08-13,13:09:00,台北標準時間,-48.6,,-48.6,100.0,85.0,,12.3,2.6
D,121,2022-08-13,13:10:00,台北標準時間,-48.5,,-48.5,100.0,84.9,,12.3,2.8
D,121,2022-08-13,13:11:00,台北標準時間,-48.5,,-48.5,100.0,85.2,,12.3,2.5
D,121,2022-08-13,13:12:00,台北標準時間,-48.5,,-48.5,100.0,85.4,,12.3,2.8
D,121,2022-08-13,13:13:00,台北標準時間,-48.5,,-48.5,100.0,85.3,,12.3,2.5
D,121,2022-08-13,13:14:00,台北標準時間,-48.5,,-48.5,100.0,84.8,,12.3,2.8
D,121,2022-08-13,13:15:00,台北標準時間,-48.5,,-48.5,100.0,84.8,,12.3,2.6
D,121,2022-08-13,13:16:00,台北標準時間,-48.5,,-48.5,100.0,84.9,,12.3,2.5
D,121,2022-08-13,13:17:00,台北標準時間,-48.4,,-48.4,100.0,85.1,,12.3,2.5
D,121,2022-08-13,13:18:00,台北標準時間,-48.5,,-48.5,100.0,85.2,,12.3,2.6
D,121,2022-08-13,13:19:00,台北標準時間,-48.5,,-48.5,100.0,85.1,,12.3,2.6
D,121,2022-08-13,13:20:00,台北標準時間,-48.5,,-48.5,100.0,85.2,,12.3,2.6
D,121,2022-08-13,13:21:00,台北標準時間,-48.5,,-48.5,100.0,84.9,,12.3,2.5
D,121,2022-08-13,13:22:00,台北標準時間,-48.5,,-48.5,100.0,85.1,,12.3,2.6
D,121,2022-08-13,13:23:00,台北標準時間,-48.5,,-48.5,100.0,85.0,,12.3,2.5
