D,119,2022-08-23,14:18:00,台北標準時間,-36.9,-53.1,-45.0,72.0,39.6,,1.1,14.2
D,119,2022-08-23,14:19:00,台北標準時間,-36.9,-53.0,-44.9,72.0,40.0,,1.1,14.2
D,119,2022-08-23,14:20:00,台北標準時間,-36.9,-53.0,-44.9,72.0,40.3,,1.1,14.2
D,119,2022-08-23,14:21:00,台北標準時間,-36.9,-53.0,-44.9,72.0,40.3,,1.3,14.3
D,119,2022-08-23,14:22:00,台北標準時間,-36.9,-53.1,-45.0,72.0,39.8,,1.2,14.2
D,119,2022-08-23,14:23:00,台北標準時間,-36.9,-53.0,-45.0,72.0,39.9,,1.1,14.2
D,119,2022-08-23,14:24:00,台北標準時間,-36.9,-53.0,-44.9,72.0,40.3,,1.3,14.2
D,119,2022-08-23,14:25:00,台北標準時間,-36.9,-53.0,-44.9,72.0,40.3,,1.2,14.2
D,119,2022-08-23,14:26:00,台北標準時間,-36.9,-53.1,-45.0,72.0,39.9,,1.2,14.2
D,119,2022-08-23,14:27:00,台北標準時間,-36.9,-53.1,-45.0,72.0,39.6,,1.0,14.5
D,119,2022-08-23,14:28:00,台北標準時間,-36.9,-53.0,-45.0,72.0,40.3,,1.1,14.2
D,119,2022-08-23,14:29:00,台北標準時間,-36.9,-53.0,-44.9,72.0,40.3,,1.2,14.2
D,119,2022-08-23,14:30:00,台北標準時間,-36.9,-53.0,-45.0,72.0,40.3,,1.1,14.2
D,119,2022-08-23,14:31:00,台北標準時間,-36.9,-53.1,-45.0,72.0,39.7,,1.0,14.2
D,119,2022-08-23,14:32:00,台北標準時間,-36.9,-53.1,-45.0,72.0,40.0,,1.3,14.2
D,119,2022-08-23,14:33:00,台北標準時間,-36.9,-53.0,-44.9,72.0,40.1,,1.2,14.2
D,119,2022-08-23,14:34:00,台北標準時間,-36.9,-53.1,-45.0,72.0,39.7,,1.1,14.6
D,119,2022-08-23,14:35:00,台北標準時間,-36.9,-53.1,-45.0,72.0,39.6,,1.2,14.2
D,119,2022-08-23,14:36:00,台北標準時間,-36.9,-53.1,-45.0,72.0,39.8,,1.3,14.2
D,119,2022-08-23,14:37:00,台北標準時間,-36.9,-53.0,-45.0,72.0,40.0,,1.3,14.3
D,119,2022-08-23,14:38:00,台北標準時間,-36.9,-53.1,-45.0,72.0,39.6,,1.0,14.2
D,119,2022-08-23,14:39:00,台北標準時間,-36.9,-53.1,-45.0,72.0,39.6,,1.0,14.4
D,119,2022-08-23,14:40:00,台北標準時間,-36.9,-53.1,-45.0,72.0,39.6,,1.2,14.3
D,119,2022-08-23,14:41:00,台北標準時間,-36.8,-53.1,-45.0,72.0,39.6,,1.2,14.2
D,119,2022-08-23,14:42:00,台北標準時間,-36.9,-53.2,-45.0,72.0,39.6,,1.0,14.2
D,119,2022-08-23,14:43:00,台北標準時間,-36.9,-53.2,-45.0,72.0,39.5,,1.0,14.3
D,119,2022-08-23,14:44:00,台北標準時間,-36.8,-53.1,-45.0,72.0,39.6,,1.2,14.3
D,119,2022-08-23,14:45:00,台北標準時間,-36.8,-53.1,-45.0,72.0,39.6,,1.0,14.5
D,119,2022-08-23,14:46:00,台北標準時間,-36.9,-53.2,-45.0,72.0,39.6,,1.1,14.4
D,119,2022-08-23,14:47:00,台北標準時間,-36.9,-53.2,-45.0,72.0,39.6,,1.1,14.2
D,119,2022-08-23,14:48:00,台北標準時間,-36.9,-53.1,-45.0,72.0,39.9,,1.0,14.2
D,119,2022-08-23,14:49:00,台北標準時間,-36.9,-53.1,-45.0,72.0,39.7,,1.1,14.3
D,119,2022-08-23,14:50:00,台北標準時間,-36.9,-53.2,-45.0,72.0,39.6,,0.8,14.2
D,119,2022-08-23,14:51:00,台北標準時間,-36.9,-53.2,-45.0,72.0,39.6,,1.0,14.2
D,119,2022-08-23,14:52:00,台北標準時間,-36.9,-53.1,-45.0,72.0,40.2,,1.2,14.5
D,119,2022-08-23,14:53:00,台北標準時間,-36.9,-53.1,-45.0,72.0,39.6,,1.0,14.2
D,119,2022-08-23,14:54:00,台北標準時間,-36.9,-53.2,-45.0,72.0,39.6,,0.9,14.2
D,119,2022-08-23,14:55:00,台北標準時間,-36.9,-53.1,-45.0,72.0,39.6,,1.2,14.5
D,119,2022-08-23,14:56:00,台北標準時間,-36.9,-53.1,-45.0,72.0,40.2,,1.2,14.2
D,119,2022-08-23,14:57:00,台北標準時間,-36.9,-53.1,-45.0,72.0,39.9,,1.0,14.2
D,119,2022-08-23,14:58:00,台北標準時間,-36.9,-53.1,-45.0,72.0,40.0,,0.9,14.2
D,119,2022-08-23,14:59:00,台北標準時間,-36.9,-53.1,-45.0,72.0,40.0,,1.2,14.6
D,119,2022-08-23,15:00:00,台北標準時間,-36.9,-53.0,-44.9,72.0,40.3,,1.2,14.2
D,119,2022-08-23,15:01:00,台北標準時間,-36.9,-53.0,-44.9,72.0,40.3,,1.1,14.2
D,119,2022-08-23,15:02:00,台北標準時間,-36.9,-53.0,-45.0,72.0,40.3,,0.8,14.2
D,119,2022-08-23,15:03:00,台北標準時間,-36.9,-53.0,-45.0,72.0,40.3,,1.1,14.2
D,119,2022-08-23,15:04:00,台北標準時間,-36.9,-53.0,-45.0,72.0,40.3,,1.2,14.2
D,119,2022-08-23,15:05:00,台北標準時間,-36.9,-53.0,-44.9,72.0,40.3,,1.1,14.2
D,119,2022-08-23,15:06:00,台北標準時間,-36.9,-53.0,-45.0,72.0,40.3,,1.0,14.2
D,119,2022-08-23,15:07:00,台北標準時間,-36.9,-53.0,-45.0,72.0,40.3,,0.9,14.2
D,119,2022-08-23,15:08:00,台北標準時間,-36.9,-53.0,-44.9,72.0,40.3,,0.9,14.3
D,119,2022-08-23,15:09:00,台北標準時間,-36.9,-52.9,-44.9,72.0,40.4,,1.0,14.3
D,119,2022-08-23,15:10:00,台北標準時間,-36.9,-53.0,-44.9,72.0,40.3,,1.1,14.4
D,119,2022-08-23,15:11:00,台北標準時間,-36.9,-53.0,-44.9,72.0,40.3,,1.2,14.2
D,119,2022-08-23,15:12:00,台北標準時間,-36.9,-53.0,-44.9,72.0,40.3,,1.0,14.2
D,119,2022-08-23,15:13:00,台北標準時間,-36.9,-52.9,-44.9,72.0,40.5,,1.2,14.2
D,119,2022-08-23,15:14:00,台北標準時間,-36.9,-52.9,-44.9,72.0,40.4,,1.1,14.4
D,119,2022-08-23,15:15:00,台北標準時間,-36.9,-52.9,-44.9,72.0,40.3,,0.9,14.2
D,119,2022-08-23,15:16:00,台北標準時間,-36.9,-53.0,-44.9,72.0,40.3,,0.9,14.2
D,119,2022-08-23,15:17:00,台北標準時間,-36.9,-52.9,-44.9,72.0,40.3,,1.2,14.3
D,119,2022-08-23,15:18:00,台北標準時間,-36.9,-52.9,-44.9,72.0,40.3,,1.2,14.4
D,119,2022-08-23,15:19:00,台北標準時間,-36.9,-53.0,-45.0,72.0,40.3,,0.8,14.2
D,119,2022-08-23,15:20:00,台北標準時間,-36.9,-53.0,-44.9,72.0,40.3,,0.9,14.2
D,119,2022-08-23,15:21:00,台北標準時間,-36.9,-53.0,-44.9,72.0,40.3,,1.0,14.2
D,119,2022-08-23,15:22:00,台北標準時間,-36.9,-52.9,-44.9,72.0,40.3,,0.8,14.2
D,119,2022-08-23,15:23:00,台北標準時間,-36.9,-53.0,-44.9,72.0,40.3,,1.0,14.2
D,119,2022-08-23,15:24:00,台北標準時間,-36.9,-53.0,-44.9,72.0,40.3,,1.1,14.4
D,119,2022-08-23,15:25:00,台北標準時間,-36.9,-52.9,-44.9,72.0,40.4,,1.1,14.2
D,119,2022-08-23,15:26:00,台北標準時間,-36.9,-52.9,-44.9,72.0,40.8,,1.0,14.2
D,119,2022-08-23,15:27:00,台北標準時間,-36.9,-52.9,-44.9,72.0,40.3,,1.0,14.2
D,119,2022-08-23,15:28:00,台北標準時間,-36.9,-52.9,-44.9,72.0,40.3,,0.9,14.2
D,119,2022-08-23,15:29:00,台北標準時間,-36.9,-52.9,-44.9,72.0,40.3,,0.8,14.2
D,119,2022-08-23,15:30:00,台北標準時間,-36.9,-52.9,-44.9,72.0,40.3,,1.0,14.2
D,119,2022-08-23,15:31:00,台北標準時間,-36.9,-52.9,-44.9,72.0,40.3,,0.9,14.3
D,119,2022-08-23,15:32:00,台北標準時間,-36.9,-53.0,-44.9,72.0,40.3,,0.9,14.3
D,119,2022-08-23,15:33:00,台北標準時間,-36.9,-53.0,-44.9,72.0,40.3,,0.9,14.2
D,119,2022-08-23,15:34:00,台北標準時間,-36.9,-52.9,-44.9,72.0,40.3,,0.9,14.2
D,119,2022-08-23,15:35:00,台北標準時間,-36.9,-52.9,-44.9,72.0,40.4,,0.8,14.2
D,119,2022-08-23,15:36:00,台北標準時間,-36.9,-52.9,-44.9,72.0,40.3,,0.9,14.2
D,119,2022-08-23,15:37:00,台北標準時間,-36.9,-52.9,-44.9,72.0,40.3,,0.8,14.2
D,119,2022-08-23,15:38:00,台北標準時間,-36.9,-52.9,-44.9,72.0,40.3,,1.2,14.2
D,119,2022-08-23,15:39:00,台北標準時間,-36.9,-52.9,-44.9,72.0,40.3,,0.9,14.3
D,119,2022-08-23,15:40:00,台北標準時間,-36.9,-53.0,-45.0,72.0,39.8,,0.8,14.2
D,119,2022-08-23,15:41:00,台北標準時間,-36.9,-53.1,-45.0,72.0,39.6,,0.8,14.2
D,119,2022-08-23,15:42:00,台北標準時間,-36.9,-53.1,-45.0,72.0,39.9,,0.9,14.2
D,119,2022-08-23,15:43:00,台北標準時間,-36.8,-53.0,-44.9,72.0,40.0,,1.1,14.6
D,119,2022-08-23,15:44:00,台北標準時間,-36.9,-53.1,-45.0,72.0,39.6,,0.9,14.3
D,119,2022-08-23,15:45:00,台北標準時間,-36.8,-53.0,-44.9,72.0,39.7,,0.9,14.2
D,119,2022-08-23,15:46:00,台北標準時間,-36.9,-53.0,-44.9,72.0,40.2,,0.9,14.2
D,119,2022-08-23,15:47:00,台北標準時間,-36.9,-52.9,-44.9,72.0,40.3,,1.0,14.2
D,119,2022-08-23,15:48:00,台北標準時間,-36.9,-53.0,-44.9,72.0,40.3,,0.8,14.4
D,119,2022-08-23,15:49:00,台北標準時間,-36.9,-53.0,-44.9,72.0,40.2,,0.8,14.2
D,119,2022-08-23,15:50:00,台北標準時間,-36.9,-53.0,-45.0,72.0,40.2,,0.8,14.2
D,119,2022-08-23,15:51:00,台北標準時間,-36.8,-53.0,-44.9,72.0,40.3,,1.0,14.2
D,119,2022-08-23,15:52:00,台北標準時間,-36.9,-53.0,-44.9,72.0,39.8,,0.9,14.2
D,119,2022-08-23,15:53:00,台北標準時間,-36.9,-53.1,-45.0,72.0,39.6,,0.8,14.3
D,119,2022-08-23,15:54:00,台北標準時間,-36.9,-53.1,-45.0,72.0,39.8,,0.9,14.2
D,119,2022-08-23,15:55:00,台北標準時間,-36.9,-53.0,-44.9,72.0,40.2,,1.2,14.3
D,119,2022-08-23,15:56:00,台北標準時間,-36.9,-53.0,-44.9,72.0,40.0,,0.9,14.2
D,119,2022-08-23,15:57:00,台北標準時間,-36.9,-53.1,-45.0,72.0,39.8,,0.8,14.2
D,119,2022-08-23,15:58:00,台北標準時間,-36.9,-53.1,-45.0,72.0,40.0,,0.7,14.2
D,119,2022-08-23,15:59:00,台北標準時間,-36.9,-53.0,-44.9,72.0,40.3,,0.7,14.2
D,119,2022-08-23,16:00:00,台北標準時間,-36.9,-53.0,-44.9,72.0,40.3,,0.9,14.2
D,119,2022-08-23,16:01:00,台北標準時間,-36.9,-53.1,-45.0,72.0,39.9,,0.9,14.6
D,119,2022-08-23,16:02:00,台北標準時間,-36.9,-53.1,-45.0,72.0,40.0,,0.8,14.7
D,119,2022-08-23,16:03:00,台北標準時間,-36.9,-53.0,-45.0,72.0,40.2,,1.1,14.3
D,119,2022-08-23,16:04:00,台北標準時間,-36.9,-53.0,-44.9,72.0,40.3,,0.9,14.2
D,119,2022-08-23,16:05:00,台北標準時間,-36.9,-53.1,-45.0,72.0,39.6,,0.9,14.7
D,119,2022-08-23,16:06:00,台北標準時間,-36.9,-53.1,-45.0,72.0,40.0,,1.0,14.3
D,119,2022-08-23,16:07:00,台北標準時間,-36.9,-53.0,-44.9,72.0,40.2,,1.0,14.7
D,119,2022-08-23,16:08:00,台北標準時間,-36.9,-53.0,-44.9,72.0,40.3,,1.1,14.2
D,119,2022-08-23,16:09:00,台北標準時間,-36.9,-53.1,-45.0,72.0,39.9,,0.9,14.2
D,119,2022-08-23,16:10:00,台北標準時間,-36.9,-53.1,-45.0,72.0,39.6,,0.9,14.5
D,119,2022-08-23,16:11:00,台北標準時間,-36.9,-53.1,-45.0,72.0,39.7,,0.9,14.2
D,119,2022-08-23,16:12:00,台北標準時間,-36.9,-53.0,-44.9,72.0,40.3,,1.0,14.3
D,119,2022-08-23,16:13:00,台北標準時間,-36.9,-53.1,-45.0,72.0,39.7,,0.9,14.2
D,119,2022-08-23,16:14:00,台北標準時間,-36.9,-53.1,-45.0,72.0,39.6,,0.8,14.3
D,119,2022-08-23,16:15:00,台北標準時間,-36.9,-53.1,-45.0,72.0,39.6,,0.9,14.7
D,119,2022-08-23,16:16:00,台北標準時間,-36.8,-53.0,-44.9,72.0,39.9,,1.0,14.2
D,119,2022-08-23,16:17:00,台北標準時間,-36.9,-53.1,-45.0,72.0,39.7,,1.0,14.2
D,119,2022-08-23,16:18:00,台北標準時間,-36.9,-53.1,-45.0,72.0,39.7,,1.0,14.2
D,119,2022-08-23,16:19:00,台北標準時間,-36.9,-53.1,-45.0,72.0,39.6,,1.1,14.3
D,119,2022-08-23,16:20:00,台北標準時間,-36.8,-52.8,-44.8,72.0,40.5,,0.9,14.2
D,119,2022-08-23,16:21:00,台北標準時間,-36.9,-53.0,-44.9,72.0,40.3,,0.9,14.2
D,119,2022-08-23,16:22:00,台北標準時間,-36.9,-53.1,-45.0,72.0,39.6,,0.9,14.4
D,119,2022-08-23,16:23:00,台北標準時間,-36.9,-53.1,-45.0,72.0,39.9,,1.1,14.5
D,119,2022-08-23,16:24:00,台北標準時間,-36.8,-53.0,-44.9,72.0,40.3,,1.0,14.2
D,119,2022-08-23,16:25:00,台北標準時間,-36.9,-53.1,-45.0,72.0,39.8,,0.8,14.2
D,119,2022-08-23,16:26:00,台北標準時間,-36.9,-53.1,-45.0,72.0,39.6,,1.0,14.4
D,119,2022-08-23,16:27:00,台北標準時間,-36.8,-53.0,-44.9,72.0,39.9,,0.9,14.3
D,119,2022-08-23,16:28:00,台北標準時間,-36.8,-53.0,-44.9,72.0,40.0,,0.9,14.6
D,119,2022-08-23,16:29:00,台北標準時間,-36.9,-53.1,-45.0,72.0,39.6,,0.9,14.2
D,119,2022-08-23,16:30:00,台北標準時間,-36.9,-53.1,-45.0,72.0,39.6,,0.9,14.6
D,119,2022-08-23,16:31:00,台北標準時間,-36.8,-53.1,-45.0,72.0,39.6,,1.1,14.2
D,119,2022-08-23,16:32:00,台北標準時間,-36.8,-53.1,-45.0,72.0,39.9,,1.0,14.3
D,119,2022-08-23,16:33:00,台北標準時間,-36.8,-53.1,-45.0,72.0,39.6,,0.8,14.2
D,119,2022-08-23,16:34:00,台北標準時間,-36.8,-53.1,-45.0,72.0,39.6,,0.9,14.2
D,119,2022-08-23,16:35:00,台北標準時間,-36.8,-53.1,-45.0,72.0,39.6,,0.9,14.4
D,119,2022-08-23,16:36:00,台北標準時間,-36.8,-53.0,-44.9,72.0,40.1,,1.0,14.5
D,119,2022-08-23,16:37:00,台北標準時間,-36.9,-53.1,-45.0,72.0,39.6,,1.0,14.4
D,119,2022-08-23,16:38:00,台北標準時間,-36.9,-53.1,-45.0,72.0,39.7,,1.0,14.2
D,119,2022-08-23,16:39:00,台北標準時間,-36.9,-53.0,-44.9,72.0,40.3,,0.9,14.2
D,119,2022-08-23,16:40:00,台北標準時間,-36.9,-52.9,-44.9,72.0,40.3,,1.1,14.3
D,119,2022-08-23,16:41:00,台北標準時間,-36.9,-53.0,-44.9,72.0,40.1,,0.8,14.3
D,119,2022-08-23,16:42:00,台北標準時間,-36.9,-53.1,-45.0,72.0,39.8,,0.8,14.3
D,119,2022-08-23,16:43:00,台北標準時間,-36.9,-53.0,-44.9,72.0,40.3,,1.0,14.6
D,119,2022-08-23,16:44:00,台北標準時間,-36.8,-52.9,-44.9,72.0,40.3,,1.1,14.2
D,119,2022-08-23,16:45:00,台北標準時間,-36.9,-53.0,-45.0,72.0,40.0,,1.0,14.2
D,119,2022-08-23,16:46:00,台北標準時間,-36.9,-53.1,-45.0,72.0,39.7,,1.0,14.4
D,119,2022-08-23,16:47:00,台北標準時間,-36.9,-53.0,-44.9,72.0,40.0,,0.9,14.6
D,119,2022-08-23,16:48:00,台北標準時間,-36.9,-52.9,-44.9,72.0,40.4,,1.2,14.3
D,119,2022-08-23,16:49:00,台北標準時間,-36.9,-52.9,-44.9,72.0,40.4,,0.8,14.2
D,119,2022-08-23,16:50:00,台北標準時間,-36.9,-53.0,-44.9,72.0,40.3,,1.2,14.2
D,119,2022-08-23,16:51:00,台北標準時間,-36.9,-53.0,-44.9,72.0,40.3,,1.1,14.2
D,119,2022-08-23,16:52:00,台北標準時間,-36.9,-52.9,-44.9,72.0,40.3,,0.8,14.2
D,119,2022-08-23,16:53:00,台北標準時間,-36.9,-52.9,-44.9,72.0,40.3,,0.7,14.2
D,119,2022-08-23,16:54:00,台北標準時間,-36.9,-53.0,-44.9,72.0,40.2,,0.9,14.2
D,119,2022-08-23,16:55:00,台北標準時間,-36.9,-53.0,-44.9,72.0,40.2,,0.8,14.2
D,119,2022-08-23,16:56:00,台北標準時間,-36.8,-52.9,-44.9,72.0,40.3,,0.9,14.2
D,119,2022-08-23,16:57:00,台北標準時間,-36.8,-52.9,-44.9,72.0,40.3,,0.9,14.7
D,119,2022-08-23,16:58:00,台北標準時間,-36.9,-53.0,-44.9,72.0,40.3,,0.9,14.4
D,119,2022-08-23,16:59:00,台北標準時間,-36.9,-53.0,-44.9,72.0,40.2,,0.9,14.3
D,119,2022-08-23,17:00:00,台北標準時間,-36.9,-52.8,-44.8,72.0,40.4,,1.0,14.3
D,119,2022-08-23,17:01:00,台北標準時間,-36.9,-52.9,-44.9,72.0,40.3,,1.0,14.2
D,119,2022-08-23,17:02:00,台北標準時間,-36.9,-52.9,-44.9,72.0,40.3,,1.0,14.2
D,119,2022-08-23,17:03:00,台北標準時間,-36.9,-53.0,-44.9,72.0,40.3,,0.8,14.2
D,119,2022-08-23,17:04:00,台北標準時間,-36.8,-53.0,-44.9,72.0,40.3,,1.0,14.3
D,119,2022-08-23,17:05:00,台北標準時間,-36.8,-52.9,-44.9,72.0,40.3,,1.0,14.3
D,119,2022-08-23,17:06:00,台北標準時間,-36.8,-53.0,-44.9,72.0,39.7,,1.1,14.2
D,119,2022-08-23,17:07:00,台北標準時間,-36.8,-53.0,-44.9,72.0,39.8,,0.8,14.2
D,119,2022-08-23,17:08:00,台北標準時間,-36.8,-53.0,-44.9,72.0,39.9,,0.8,14.2
D,119,2022-08-23,17:09:00,台北標準時間,-36.8,-52.9,-44.9,72.0,40.3,,0.9,14.3
D,119,2022-08-23,17:10:00,台北標準時間,-36.8,-53.0,-44.9,72.0,40.3,,0.9,14.6
D,119,2022-08-23,17:11:00,台北標準時間,-36.9,-53.0,-44.9,72.0,40.2,,0.8,14.2
D,119,2022-08-23,17:12:00,台北標準時間,-36.9,-53.0,-44.9,72.0,40.3,,1.0,14.2
D,119,2022-08-23,17:13:00,台北標準時間,-36.8,-52.9,-44.9,72.0,40.3,,0.8,14.2
D,119,2022-08-23,17:14:00,台北標準時間,-36.9,-52.9,-44.9,72.0,40.3,,0.8,14.2
D,119,2022-08-23,17:15:00,台北標準時間,-36.9,-53.0,-44.9,72.0,40.1,,0.7,14.4
D,119,2022-08-23,17:16:00,台北標準時間,-36.8,-53.0,-44.9,72.0,40.1,,0.9,14.2
D,119,2022-08-23,17:17:00,台北標準時間,-36.8,-53.0,-44.9,72.0,40.3,,1.1,14.3
D,119,2022-08-23,17:18:00,台北標準時間,-36.8,-53.0,-44.9,72.0,40.1,,0.8,14.3
D,119,2022-08-23,17:19:00,台北標準時間,-36.8,-53.0,-44.9,72.0,39.6,,0.8,14.4
D,119,2022-08-23,17:20:00,台北標準時間,-36.8,-53.1,-44.9,72.0,39.6,,0.8,14.2
D,119,2022-08-23,17:21:00,台北標準時間,-36.8,-53.0,-44.9,72.0,40.1,,0.8,14.3
D,119,2022-08-23,17:22:00,台北標準時間,-36.8,-52.9,-44.9,72.0,40.0,,0.8,14.2
D,119,2022-08-23,17:23:00,台北標準時間,-36.8,-53.0,-44.9,72.0,40.1,,0.8,14.4
D,119,2022-08-23,17:24:00,台北標準時間,-36.8,-52.9,-44.9,72.0,40.2,,0.8,14.4
D,119,2022-08-23,17:25:00,台北標準時間,-36.8,-52.9,-44.9,72.0,40.3,,1.0,14.2
D,119,2022-08-23,17:26:00,台北標準時間,-36.8,-52.9,-44.8,72.0,40.3,,1.0,14.2
D,119,2022-08-23,17:27:00,台北標準時間,-36.9,-52.9,-44.9,72.0,40.3,,0.8,14.2
D,119,2022-08-23,17:28:00,台北標準時間,-36.8,-52.9,-44.9,72.0,40.3,,0.7,14.2
D,119,2022-08-23,17:29:00,台北標準時間,-36.8,-53.0,-44.9,72.0,40.3,,1.1,14.6
D,119,2022-08-23,17:30:00,台北標準時間,-36.8,-52.9,-44.9,72.0,40.3,,0.8,14.3
D,119,2022-08-23,17:31:00,台北標準時間,-36.9,-52.9,-44.9,72.0,40.2,,0.9,14.7
D,119,2022-08-23,17:32:00,台北標準時間,-36.9,-53.0,-44.9,72.0,40.2,,0.7,14.2
D,119,2022-08-23,17:33:00,台北標準時間,-36.9,-53.0,-44.9,72.0,40.3,,0.9,14.3
D,119,2022-08-23,17:34:00,台北標準時間,-36.8,-52.9,-44.9,72.0,40.3,,0.7,14.2
D,119,2022-08-23,17:35:00,台北標準時間,-36.9,-52.9,-44.9,72.0,40.3,,0.8,14.2
D,119,2022-08-23,17:36:00,台北標準時間,-36.9,-52.9,-44.9,72.0,40.3,,0.8,14.2
D,119,2022-08-23,17:37:00,台北標準時間,-36.9,-52.9,-44.9,72.0,40.3,,0.7,14.2
D,119,2022-08-23,17:38:00,台北標準時間,-36.9,-52.9,-44.9,72.0,40.3,,0.9,14.3
D,119,2022-08-23,17:39:00,台北標準時間,-36.8,-52.8,-44.8,72.0,40.3,,0.8,14.5
D,119,2022-08-23,17:40:00,台北標準時間,-36.9,-53.0,-44.9,72.0,40.3,,0.7,14.7
D,119,2022-08-23,17:41:00,台北標準時間,-36.9,-53.0,-44.9,72.0,40.3,,0.8,14.8
D,119,2022-08-23,17:42:00,台北標準時間,-36.8,-52.9,-44.9,72.0,40.3,,0.9,14.2
D,119,2022-08-23,17:43:00,台北標準時間,-36.8,-52.9,-44.9,72.0,40.3,,0.8,14.2
D,119,2022-08-23,17:44:00,台北標準時間,-36.9,-53.0,-44.9,72.0,40.3,,0.7,14.2
D,119,2022-08-23,17:45:00,台北標準時間,-36.9,-53.0,-44.9,72.0,40.2,,0.8,14.6
D,119,2022-08-23,17:46:00,台北標準時間,-36.8,-52.9,-44.9,72.0,40.3,,0.8,14.2
D,119,2022-08-23,17:47:00,台北標準時間,-36.8,-52.8,-44.8,72.0,40.4,,0.9,14.2
D,119,2022-08-23,17:48:00,台北標準時間,-36.9,-52.9,-44.9,72.0,40.3,,0.7,14.2
D,119,2022-08-23,17:49:00,台北標準時間,-36.9,-52.9,-44.9,72.0,40.3,,0.7,14.3
D,119,2022-08-23,17:50:00,台北標準時間,-36.9,-52.9,-44.9,72.0,40.3,,0.8,14.4
D,119,2022-08-23,17:51:00,台北標準時間,-36.9,-52.8,-44.8,72.0,40.4,,0.8,14.2
D,119,2022-08-23,17:52:00,台北標準時間,-36.9,-52.9,-44.9,72.0,40.3,,0.7,14.2
D,119,2022-08-23,17:53:00,台北標準時間,-36.9,-52.9,-44.9,72.0,40.3,,0.7,14.2
D,119,2022-08-23,17:54:00,台北標準時間,-36.9,-52.9,-44.9,72.0,40.3,,0.7,14.2
D,119,2022-08-23,17:55:00,台北標準時間,-36.8,-52.8,-44.8,72.0,40.3,,0.8,14.3
D,119,2022-08-23,17:56:00,台北標準時間,-36.8,-52.9,-44.9,72.0,40.3,,0.7,14.2
D,119,2022-08-23,17:57:00,台北標準時間,-36.9,-52.9,-44.9,72.0,40.3,,0.7,14.3
D,119,2022-08-23,17:58:00,台北標準時間,-36.9,-52.9,-44.9,72.0,40.3,,0.7,14.3
D,119,2022-08-23,17:59:00,台北標準時間,-36.9,-52.9,-44.9,72.0,40.3,,0.9,14.2
D,119,2022-08-23,18:00:00,台北標準時間,-36.8,-52.8,-44.8,72.0,40.4,,0.8,14.2
D,119,2022-08-23,18:01:00,台北標準時間,-36.9,-52.9,-44.9,72.0,40.3,,0.7,14.2
D,119,2022-08-23,18:02:00,台北標準時間,-36.9,-53.0,-44.9,72.0,40.3,,0.7,14.2
D,119,2022-08-23,18:03:00,台北標準時間,-36.9,-52.9,-44.9,72.0,40.3,,0.9,14.3
D,119,2022-08-23,18:04:00,台北標準時間,-36.8,-52.9,-44.9,72.0,40.3,,1.0,14.3
D,119,2022-08-23,18:05:00,台北標準時間,-36.9,-53.0,-44.9,72.0,39.8,,0.7,14.3
D,119,2022-08-23,18:06:00,台北標準時間,-36.9,-53.0,-44.9,72.0,40.0,,0.8,14.2
D,119,2022-08-23,18:07:00,台北標準時間,-36.9,-52.9,-44.9,72.0,40.3,,0.9,14.2
D,119,2022-08-23,18:08:00,台北標準時間,-36.8,-52.9,-44.9,72.0,40.3,,0.7,14.2
D,119,2022-08-23,18:09:00,台北標準時間,-36.9,-53.0,-44.9,72.0,40.3,,0.9,14.2
D,119,2022-08-23,18:10:00,台北標準時間,-36.9,-53.0,-44.9,72.0,39.8,,0.7,14.2
D,119,2022-08-23,18:11:00,台北標準時間,-36.9,-53.0,-44.9,72.0,40.2,,0.7,14.2
D,119,2022-08-23,18:12:00,台北標準時間,-36.8,-52.9,-44.9,72.0,40.3,,1.2,14.5
D,119,2022-08-23,18:13:00,台北標準時間,-36.8,-53.0,-44.9,72.0,40.1,,0.8,14.2
D,119,2022-08-23,18:14:00,台北標準時間,-36.9,-53.1,-45.0,72.0,39.6,,0.7,14.2
D,119,2022-08-23,18:15:00,台北標準時間,-36.9,-53.0,-44.9,72.0,39.6,,0.8,14.2
D,119,2022-08-23,18:16:00,台北標準時間,-11.5,-14.5,-13.0,50.0,61.5,,1.7,9.4
D,119,2022-08-23,18:17:00,台北標準時間,-7.7,-9.1,-8.4,50.0,44.9,,2.6,15.2
D,119,2022-08-23,18:18:00,台北標準時間,-7.6,-9.1,-8.3,50.0,44.2,,2.6,15.2
D,119,2022-08-23,18:19:00,台北標準時間,-7.7,-9.1,-8.4,50.0,44.7,,2.4,15.4
D,119,2022-08-23,18:20:00,台北標準時間,-7.6,-9.1,-8.4,50.0,44.8,,2.5,15.8
D,119,2022-08-23,18:21:00,台北標準時間,-7.6,-9.1,-8.4,50.0,44.9,,2.5,15.2
D,119,2022-08-23,18:22:00,台北標準時間,-7.7,-9.2,-8.4,50.0,44.9,,2.5,15.5
D,119,2022-08-23,18:23:00,台北標準時間,0.0,-0.8,-0.4,50.0,0.4,,0.8,11.3
D,119,2022-08-23,18:24:00,台北標準時間,0.3,-0.4,-0.0,50.0,0.4,,1.0,10.2
D,119,2022-08-23,18:25:00,台北標準時間,0.3,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,18:26:00,台北標準時間,0.3,-0.4,-0.0,50.0,0.4,,0.6,1.2
D,119,2022-08-23,18:27:00,台北標準時間,0.3,-0.4,-0.0,50.0,0.4,,0.6,1.2
