D,121,2022-08-23,14:58:00,台北標準時間,-46.2,,-46.2,100.0,87.9,,12.3,2.5
D,121,2022-08-23,14:59:00,台北標準時間,-46.1,,-46.1,100.0,87.8,,12.3,2.5
D,121,2022-08-23,15:00:00,台北標準時間,-46.1,,-46.1,100.0,87.7,,12.2,2.6
D,121,2022-08-23,15:01:00,台北標準時間,-46.1,,-46.1,100.0,87.8,,12.3,2.5
D,121,2022-08-23,15:02:00,台北標準時間,-46.1,,-46.1,100.0,88.0,,12.3,2.5
D,121,2022-08-23,15:03:00,台北標準時間,-46.2,,-46.2,100.0,87.9,,12.3,2.5
D,121,2022-08-23,15:04:00,台北標準時間,-46.1,,-46.1,100.0,87.7,,12.3,2.5
D,121,2022-08-23,15:05:00,台北標準時間,-46.1,,-46.1,100.0,87.4,,12.3,2.5
D,121,2022-08-23,15:06:00,台北標準時間,-46.1,,-46.1,100.0,87.5,,12.3,2.5
D,121,2022-08-23,15:07:00,台北標準時間,-46.2,,-46.2,100.0,87.8,,12.3,2.5
D,121,2022-08-23,15:08:00,台北標準時間,-46.1,,-46.1,100.0,88.0,,12.3,2.6
D,121,2022-08-23,15:09:00,台北標準時間,-46.1,,-46.1,100.0,87.6,,12.3,2.7
D,121,2022-08-23,15:10:00,台北標準時間,-46.1,,-46.1,100.0,88.1,,12.3,2.6
D,121,2022-08-23,15:11:00,台北標準時間,-46.1,,-46.1,100.0,87.7,,12.3,2.5
D,121,2022-08-23,15:12:00,台北標準時間,-46.1,,-46.1,100.0,87.5,,12.3,2.5
D,121,2022-08-23,15:13:00,台北標準時間,-46.0,,-46.0,100.0,87.6,,12.3,2.5
D,121,2022-08-23,15:14:00,台北標準時間,-46.1,,-46.1,100.0,88.3,,12.3,2.6
D,121,2022-08-23,15:15:00,台北標準時間,-46.1,,-46.1,100.0,87.8,,12.3,2.5
D,121,2022-08-23,15:16:00,台北標準時間,-46.1,,-46.1,100.0,87.8,,12.3,2.5
D,121,2022-08-23,15:17:00,台北標準時間,-46.0,,-46.0,100.0,87.9,,12.3,2.5
D,121,2022-08-23,15:18:00,台北標準時間,-46.1,,-46.1,100.0,88.1,,12.3,2.5
D,121,2022-08-23,15:19:00,台北標準時間,-46.0,,-46.0,100.0,88.3,,12.3,2.5
D,121,2022-08-23,15:20:00,台北標準時間,-46.0,,-46.0,100.0,87.9,,12.3,2.6
D,121,2022-08-23,15:21:00,台北標準時間,-46.0,,-46.0,100.0,88.1,,12.3,2.6
D,121,2022-08-23,15:22:00,台北標準時間,-46.1,,-46.1,100.0,88.0,,12.3,2.6
D,121,2022-08-23,15:23:00,台北標準時間,-46.1,,-46.1,100.0,88.0,,12.3,2.5
D,121,2022-08-23,15:24:00,台北標準時間,-46.1,,-46.1,100.0,88.1,,12.3,2.5
D,121,2022-08-23,15:25:00,台北標準時間,-46.0,,-46.0,100.0,87.8,,12.3,2.5
D,121,2022-08-23,15:26:00,台北標準時間,-46.0,,-46.0,100.0,88.1,,12.3,2.5
D,121,2022-08-23,15:27:00,台北標準時間,-46.0,,-46.0,100.0,87.9,,12.3,2.6
D,121,2022-08-23,15:28:00,台北標準時間,-46.0,,-46.0,100.0,87.9,,12.3,2.5
D,121,2022-08-23,15:29:00,台北標準時間,-46.0,,-46.0,100.0,87.8,,12.3,2.5
D,121,2022-08-23,15:30:00,台北標準時間,-46.0,,-46.0,100.0,87.8,,12.3,2.5
D,121,2022-08-23,15:31:00,台北標準時間,-46.0,,-46.0,100.0,88.0,,12.3,2.5
D,121,2022-08-23,15:32:00,台北標準時間,-46.0,,-46.0,100.0,88.1,,12.3,2.5
D,121,2022-08-23,15:33:00,台北標準時間,-46.0,,-46.0,100.0,87.9,,12.2,2.5
D,121,2022-08-23,15:34:00,台北標準時間,-46.0,,-46.0,100.0,87.9,,12.3,2.5
D,121,2022-08-23,15:35:00,台北標準時間,-46.0,,-46.0,100.0,88.1,,12.3,2.5
D,121,2022-08-23,15:36:00,台北標準時間,-46.0,,-46.0,100.0,88.3,,12.2,2.5
D,121,2022-08-23,15:37:00,台北標準時間,-46.0,,-46.0,100.0,88.1,,12.3,2.6
D,121,2022-08-23,15:38:00,台北標準時間,-46.0,,-46.0,100.0,87.4,,12.3,2.6
D,121,2022-08-23,15:39:00,台北標準時間,-46.0,,-46.0,100.0,87.5,,12.2,2.5
D,121,2022-08-23,15:40:00,台北標準時間,-46.0,,-46.0,100.0,87.4,,12.3,2.9
D,121,2022-08-23,15:41:00,台北標準時間,-46.1,,-46.1,100.0,87.5,,12.3,3.0
D,121,2022-08-23,15:42:00,台北標準時間,-46.1,,-46.1,100.0,87.4,,12.3,2.6
D,121,2022-08-23,15:43:00,台北標準時間,-46.0,,-46.0,100.0,87.5,,12.3,2.5
D,121,2022-08-23,15:44:00,台北標準時間,-46.1,,-46.1,100.0,87.7,,12.3,2.5
D,121,2022-08-23,15:45:00,台北標準時間,-46.0,,-46.0,100.0,87.4,,12.3,2.6
D,121,2022-08-23,15:46:00,台北標準時間,-46.0,,-46.0,100.0,87.4,,12.3,2.5
D,121,2022-08-23,15:47:00,台北標準時間,-46.0,,-46.0,100.0,87.3,,12.3,2.7
D,121,2022-08-23,15:48:00,台北標準時間,-46.0,,-46.0,100.0,87.5,,12.3,2.5
D,121,2022-08-23,15:49:00,台北標準時間,-46.1,,-46.1,100.0,87.5,,12.3,2.5
D,121,2022-08-23,15:50:00,台北標準時間,-46.0,,-46.0,100.0,87.7,,12.3,2.5
D,121,2022-08-23,15:51:00,台北標準時間,-46.0,,-46.0,100.0,87.3,,12.3,2.5
D,121,2022-08-23,15:52:00,台北標準時間,-46.1,,-46.1,100.0,87.6,,12.3,2.6
D,121,2022-08-23,15:53:00,台北標準時間,-46.1,,-46.1,100.0,87.6,,12.3,2.6
D,121,2022-08-23,15:54:00,台北標準時間,-46.1,,-46.1,100.0,87.3,,12.3,2.8
D,121,2022-08-23,15:55:00,台北標準時間,-46.0,,-46.0,100.0,87.3,,12.3,2.5
D,121,2022-08-23,15:56:00,台北標準時間,-46.0,,-46.0,100.0,87.5,,12.3,2.6
D,121,2022-08-23,15:57:00,台北標準時間,-46.0,,-46.0,100.0,87.6,,12.3,2.5
D,121,2022-08-23,15:58:00,台北標準時間,-46.0,,-46.0,100.0,87.8,,12.3,2.5
D,121,2022-08-23,15:59:00,台北標準時間,-46.0,,-46.0,100.0,87.6,,12.3,2.5
D,121,2022-08-23,16:00:00,台北標準時間,-46.1,,-46.1,100.0,87.5,,12.3,2.5
D,121,2022-08-23,16:01:00,台北標準時間,-46.0,,-46.0,100.0,87.5,,12.3,2.5
D,121,2022-08-23,16:02:00,台北標準時間,-46.0,,-46.0,100.0,87.4,,12.3,2.5
D,121,2022-08-23,16:03:00,台北標準時間,-46.1,,-46.1,100.0,87.3,,12.3,2.6
D,121,2022-08-23,16:04:00,台北標準時間,-46.1,,-46.1,100.0,87.3,,12.3,2.9
D,121,2022-08-23,16:05:00,台北標準時間,-46.1,,-46.1,100.0,87.0,,12.3,2.5
D,121,2022-08-23,16:06:00,台北標準時間,-46.0,,-46.0,100.0,87.3,,12.3,2.5
D,121,2022-08-23,16:07:00,台北標準時間,-46.0,,-46.0,100.0,87.1,,12.3,2.5
D,121,2022-08-23,16:08:00,台北標準時間,-46.0,,-46.0,100.0,87.0,,12.3,2.5
D,121,2022-08-23,16:09:00,台北標準時間,-46.0,,-46.0,100.0,87.1,,12.3,2.5
D,121,2022-08-23,16:10:00,台北標準時間,-46.0,,-46.0,100.0,87.4,,12.3,2.5
D,121,2022-08-23,16:11:00,台北標準時間,-46.0,,-46.0,100.0,87.3,,12.3,2.5
D,121,2022-08-23,16:12:00,台北標準時間,-46.0,,-46.0,100.0,87.1,,12.3,2.5
D,121,2022-08-23,16:13:00,台北標準時間,-46.1,,-46.1,100.0,87.2,,12.3,2.5
D,121,2022-08-23,16:14:00,台北標準時間,-46.0,,-46.0,100.0,87.1,,12.3,2.5
D,121,2022-08-23,16:15:00,台北標準時間,-46.0,,-46.0,100.0,87.0,,12.3,2.5
D,121,2022-08-23,16:16:00,台北標準時間,-46.0,,-46.0,100.0,87.2,,12.3,2.5
D,121,2022-08-23,16:17:00,台北標準時間,-46.0,,-46.0,100.0,87.3,,12.3,2.5
D,121,2022-08-23,16:18:00,台北標準時間,-45.9,,-45.9,100.0,87.2,,12.3,2.5
D,121,2022-08-23,16:19:00,台北標準時間,-46.0,,-46.0,100.0,87.3,,12.3,2.5
D,121,2022-08-23,16:20:00,台北標準時間,-45.8,,-45.8,100.0,87.4,,12.3,2.6
D,121,2022-08-23,16:21:00,台北標準時間,-45.9,,-45.9,100.0,87.3,,12.3,2.5
D,121,2022-08-23,16:22:00,台北標準時間,-46.0,,-46.0,100.0,86.9,,12.2,2.5
D,121,2022-08-23,16:23:00,台北標準時間,-46.0,,-46.0,100.0,87.1,,12.3,2.5
D,121,2022-08-23,16:24:00,台北標準時間,-46.0,,-46.0,100.0,86.8,,12.3,2.5
D,121,2022-08-23,16:25:00,台北標準時間,-46.0,,-46.0,100.0,86.9,,12.3,2.5
D,121,2022-08-23,16:26:00,台北標準時間,-46.0,,-46.0,100.0,87.0,,12.3,2.5
D,121,2022-08-23,16:27:00,台北標準時間,-46.0,,-46.0,100.0,86.5,,12.3,2.5
D,121,2022-08-23,16:28:00,台北標準時間,-46.0,,-46.0,100.0,86.6,,12.3,2.5
D,121,2022-08-23,16:29:00,台北標準時間,-46.0,,-46.0,100.0,86.8,,12.3,2.5
D,121,2022-08-23,16:30:00,台北標準時間,-46.0,,-46.0,100.0,87.3,,12.3,2.5
D,121,2022-08-23,16:31:00,台北標準時間,-46.0,,-46.0,100.0,87.5,,12.3,2.5
D,121,2022-08-23,16:32:00,台北標準時間,-46.0,,-46.0,100.0,87.5,,12.3,2.5
D,121,2022-08-23,16:33:00,台北標準時間,-46.1,,-46.1,100.0,87.6,,12.3,2.6
D,121,2022-08-23,16:34:00,台北標準時間,-46.0,,-46.0,100.0,87.7,,12.3,2.6
D,121,2022-08-23,16:35:00,台北標準時間,-46.1,,-46.1,100.0,87.8,,12.3,2.5
D,121,2022-08-23,16:36:00,台北標準時間,-46.0,,-46.0,100.0,87.6,,12.3,2.5
D,121,2022-08-23,16:37:00,台北標準時間,-46.0,,-46.0,100.0,87.5,,12.3,2.5
D,121,2022-08-23,16:38:00,台北標準時間,-46.0,,-46.0,100.0,87.5,,12.3,2.5
D,121,2022-08-23,16:39:00,台北標準時間,-45.9,,-45.9,100.0,87.6,,12.3,2.5
D,121,2022-08-23,16:40:00,台北標準時間,-45.9,,-45.9,100.0,88.1,,12.3,2.5
D,121,2022-08-23,16:41:00,台北標準時間,-45.9,,-45.9,100.0,87.5,,12.3,2.5
D,121,2022-08-23,16:42:00,台北標準時間,-45.9,,-45.9,100.0,88.3,,12.3,2.6
D,121,2022-08-23,16:43:00,台北標準時間,-46.0,,-46.0,100.0,87.6,,12.3,2.5
D,121,2022-08-23,16:44:00,台北標準時間,-46.0,,-46.0,100.0,87.8,,12.3,2.6
D,121,2022-08-23,16:45:00,台北標準時間,-45.9,,-45.9,100.0,87.3,,12.3,2.5
D,121,2022-08-23,16:46:00,台北標準時間,-46.0,,-46.0,100.0,87.7,,12.3,2.5
D,121,2022-08-23,16:47:00,台北標準時間,-45.9,,-45.9,100.0,87.4,,12.3,2.5
D,121,2022-08-23,16:48:00,台北標準時間,-45.9,,-45.9,100.0,87.6,,12.3,2.5
D,121,2022-08-23,16:49:00,台北標準時間,-45.9,,-45.9,100.0,87.9,,12.3,2.5
D,121,2022-08-23,16:50:00,台北標準時間,-45.9,,-45.9,100.0,87.6,,12.3,2.6
D,121,2022-08-23,16:51:00,台北標準時間,-45.9,,-45.9,100.0,87.4,,12.3,2.5
D,121,2022-08-23,16:52:00,台北標準時間,-45.9,,-45.9,100.0,87.6,,12.3,2.5
D,121,2022-08-23,16:53:00,台北標準時間,-45.9,,-45.9,100.0,87.4,,12.3,2.5
D,121,2022-08-23,16:54:00,台北標準時間,-45.9,,-45.9,100.0,87.6,,12.3,2.6
D,121,2022-08-23,16:55:00,台北標準時間,-45.9,,-45.9,100.0,87.2,,12.3,2.5
D,121,2022-08-23,16:56:00,台北標準時間,-45.9,,-45.9,100.0,87.3,,12.3,2.5
D,121,2022-08-23,16:57:00,台北標準時間,-45.9,,-45.9,100.0,87.9,,12.3,2.5
D,121,2022-08-23,16:58:00,台北標準時間,-45.9,,-45.9,100.0,88.4,,12.3,2.5
D,121,2022-08-23,16:59:00,台北標準時間,-45.9,,-45.9,100.0,88.0,,12.3,2.5
D,121,2022-08-23,17:00:00,台北標準時間,-45.9,,-45.9,100.0,87.7,,12.3,2.5
D,121,2022-08-23,17:01:00,台北標準時間,-45.9,,-45.9,100.0,87.5,,12.3,2.5
D,121,2022-08-23,17:02:00,台北標準時間,-45.8,,-45.8,100.0,87.9,,12.3,2.5
D,121,2022-08-23,17:03:00,台北標準時間,-45.9,,-45.9,100.0,87.5,,12.3,2.5
D,121,2022-08-23,17:04:00,台北標準時間,-45.9,,-45.9,100.0,87.8,,12.3,2.5
D,121,2022-08-23,17:05:00,台北標準時間,-45.9,,-45.9,100.0,87.7,,12.3,2.5
D,121,2022-08-23,17:06:00,台北標準時間,-45.9,,-45.9,100.0,87.6,,12.3,2.5
D,121,2022-08-23,17:07:00,台北標準時間,-45.9,,-45.9,100.0,88.0,,12.3,2.6
D,121,2022-08-23,17:08:00,台北標準時間,-45.9,,-45.9,100.0,88.2,,12.3,2.5
D,121,2022-08-23,17:09:00,台北標準時間,-45.9,,-45.9,100.0,88.4,,12.3,2.6
D,121,2022-08-23,17:10:00,台北標準時間,-45.9,,-45.9,100.0,88.5,,12.3,2.6
D,121,2022-08-23,17:11:00,台北標準時間,-45.9,,-45.9,100.0,88.3,,12.3,2.5
D,121,2022-08-23,17:12:00,台北標準時間,-45.9,,-45.9,100.0,88.1,,12.3,2.5
D,121,2022-08-23,17:13:00,台北標準時間,-45.9,,-45.9,100.0,88.0,,12.3,2.5
D,121,2022-08-23,17:14:00,台北標準時間,-45.9,,-45.9,100.0,88.0,,12.3,2.5
D,121,2022-08-23,17:15:00,台北標準時間,-45.9,,-45.9,100.0,88.1,,12.3,2.5
D,121,2022-08-23,17:16:00,台北標準時間,-45.9,,-45.9,100.0,88.2,,12.3,2.6
D,121,2022-08-23,17:17:00,台北標準時間,-46.0,,-46.0,100.0,88.4,,12.3,2.5
D,121,2022-08-23,17:18:00,台北標準時間,-45.9,,-45.9,100.0,88.2,,12.3,2.5
D,121,2022-08-23,17:19:00,台北標準時間,-46.0,,-46.0,100.0,87.4,,12.3,2.5
D,121,2022-08-23,17:20:00,台北標準時間,-45.9,,-45.9,100.0,87.4,,12.3,2.8
D,121,2022-08-23,17:21:00,台北標準時間,-45.9,,-45.9,100.0,87.2,,12.3,2.8
D,121,2022-08-23,17:22:00,台北標準時間,-45.9,,-45.9,100.0,87.4,,12.3,2.5
D,121,2022-08-23,17:23:00,台北標準時間,-45.9,,-45.9,100.0,87.4,,12.3,2.5
D,121,2022-08-23,17:24:00,台北標準時間,-45.9,,-45.9,100.0,87.8,,12.3,2.5
D,121,2022-08-23,17:25:00,台北標準時間,-45.9,,-45.9,100.0,87.6,,12.3,2.5
D,121,2022-08-23,17:26:00,台北標準時間,-45.9,,-45.9,100.0,87.6,,12.3,2.7
D,121,2022-08-23,17:27:00,台北標準時間,-45.9,,-45.9,100.0,88.1,,12.3,2.5
D,121,2022-08-23,17:28:00,台北標準時間,-45.9,,-45.9,100.0,87.8,,12.3,2.5
D,121,2022-08-23,17:29:00,台北標準時間,-45.9,,-45.9,100.0,87.7,,12.3,2.5
D,121,2022-08-23,17:30:00,台北標準時間,-45.9,,-45.9,100.0,87.3,,12.3,2.6
D,121,2022-08-23,17:31:00,台北標準時間,-45.9,,-45.9,100.0,87.6,,12.3,2.5
D,121,2022-08-23,17:32:00,台北標準時間,-45.9,,-45.9,100.0,87.5,,12.3,2.5
D,121,2022-08-23,17:33:00,台北標準時間,-45.9,,-45.9,100.0,87.6,,12.3,2.5
D,121,2022-08-23,17:34:00,台北標準時間,-46.0,,-46.0,100.0,87.3,,12.3,2.7
D,121,2022-08-23,17:35:00,台北標準時間,-45.9,,-45.9,100.0,87.6,,12.3,2.5
D,121,2022-08-23,17:36:00,台北標準時間,-45.9,,-45.9,100.0,87.8,,12.3,2.5
D,121,2022-08-23,17:37:00,台北標準時間,-45.9,,-45.9,100.0,87.4,,12.3,2.5
D,121,2022-08-23,17:38:00,台北標準時間,-45.9,,-45.9,100.0,87.5,,12.3,2.5
D,121,2022-08-23,17:39:00,台北標準時間,-46.0,,-46.0,100.0,87.7,,12.3,2.5
D,121,2022-08-23,17:40:00,台北標準時間,-46.0,,-46.0,100.0,87.7,,12.3,2.5
D,121,2022-08-23,17:41:00,台北標準時間,-45.9,,-45.9,100.0,87.7,,12.3,2.5
D,121,2022-08-23,17:42:00,台北標準時間,-45.9,,-45.9,100.0,87.8,,12.3,2.5
D,121,2022-08-23,17:43:00,台北標準時間,-45.9,,-45.9,100.0,87.5,,12.3,2.5
D,121,2022-08-23,17:44:00,台北標準時間,-45.9,,-45.9,100.0,87.8,,12.3,2.5
D,121,2022-08-23,17:45:00,台北標準時間,-46.0,,-46.0,100.0,87.7,,12.2,2.5
D,121,2022-08-23,17:46:00,台北標準時間,-46.0,,-46.0,100.0,87.8,,12.3,2.6
D,121,2022-08-23,17:47:00,台北標準時間,-45.9,,-45.9,100.0,87.9,,12.3,2.5
D,121,2022-08-23,17:48:00,台北標準時間,-45.9,,-45.9,100.0,88.0,,12.3,2.5
D,121,2022-08-23,17:49:00,台北標準時間,-45.9,,-45.9,100.0,87.7,,12.3,2.5
D,121,2022-08-23,17:50:00,台北標準時間,-45.9,,-45.9,100.0,87.9,,12.3,2.6
D,121,2022-08-23,17:51:00,台北標準時間,-45.9,,-45.9,100.0,88.1,,12.3,2.9
D,121,2022-08-23,17:52:00,台北標準時間,-45.9,,-45.9,100.0,88.1,,12.3,2.5
D,121,2022-08-23,17:53:00,台北標準時間,-45.9,,-45.9,100.0,87.6,,12.3,2.5
D,121,2022-08-23,17:54:00,台北標準時間,-45.9,,-45.9,100.0,87.9,,12.3,2.6
D,121,2022-08-23,17:55:00,台北標準時間,-46.0,,-46.0,100.0,88.0,,12.3,2.5
D,121,2022-08-23,17:56:00,台北標準時間,-45.9,,-45.9,100.0,87.3,,12.3,2.5
D,121,2022-08-23,17:57:00,台北標準時間,-45.9,,-45.9,100.0,87.4,,12.3,2.5
D,121,2022-08-23,17:58:00,台北標準時間,-45.9,,-45.9,100.0,87.7,,12.3,2.5
D,121,2022-08-23,17:59:00,台北標準時間,-45.9,,-45.9,100.0,87.5,,12.3,2.5
D,121,2022-08-23,18:00:00,台北標準時間,-45.9,,-45.9,100.0,87.1,,12.3,2.6
D,121,2022-08-23,18:01:00,台北標準時間,-45.9,,-45.9,100.0,87.6,,12.3,2.6
D,121,2022-08-23,18:02:00,台北標準時間,-46.0,,-46.0,100.0,86.9,,12.3,2.5
D,121,2022-08-23,18:03:00,台北標準時間,-45.9,,-45.9,100.0,86.6,,12.3,2.5
D,121,2022-08-23,18:04:00,台北標準時間,-45.9,,-45.9,100.0,86.5,,12.3,2.5
D,121,2022-08-23,18:05:00,台北標準時間,-46.0,,-46.0,100.0,86.6,,12.2,2.5
D,121,2022-08-23,18:06:00,台北標準時間,-45.9,,-45.9,100.0,86.6,,12.3,2.5
D,121,2022-08-23,18:07:00,台北標準時間,-45.9,,-45.9,100.0,86.5,,12.2,2.5
D,121,2022-08-23,18:08:00,台北標準時間,-45.9,,-45.9,100.0,86.4,,12.3,2.5
D,121,2022-08-23,18:09:00,台北標準時間,-45.9,,-45.9,100.0,87.0,,12.3,2.5
D,121,2022-08-23,18:10:00,台北標準時間,-46.0,,-46.0,100.0,87.4,,12.3,2.6
D,121,2022-08-23,18:11:00,台北標準時間,-46.0,,-46.0,100.0,87.2,,12.3,2.5
D,121,2022-08-23,18:12:00,台北標準時間,-46.0,,-46.0,100.0,87.0,,12.3,2.5
D,121,2022-08-23,18:13:00,台北標準時間,-45.9,,-45.9,100.0,87.2,,12.2,2.5
D,121,2022-08-23,18:14:00,台北標準時間,-46.0,,-46.0,100.0,86.9,,12.3,2.5
D,121,2022-08-23,18:15:00,台北標準時間,-45.9,,-45.9,100.0,87.2,,12.3,2.5
D,121,2022-08-23,18:16:00,台北標準時間,-27.0,,-27.0,60.0,94.6,,13.6,4.0
D,121,2022-08-23,18:17:00,台北標準時間,-23.4,,-23.4,60.0,72.0,,13.3,4.5
D,121,2022-08-23,18:18:00,台北標準時間,-17.3,,-17.3,60.0,49.8,,14.0,6.1
D,121,2022-08-23,18:19:00,台北標準時間,-17.0,,-17.0,60.0,48.6,,13.4,4.8
D,121,2022-08-23,18:20:00,台北標準時間,-16.4,,-16.4,60.0,49.0,,13.5,5.5
D,121,2022-08-23,18:21:00,台北標準時間,-15.5,,-15.5,60.0,49.6,,14.1,5.6
D,121,2022-08-23,18:22:00,台北標準時間,-12.8,,-12.8,60.0,51.1,,14.0,5.5
D,121,2022-08-23,18:23:00,台北標準時間,-0.2,,-0.2,60.0,0.3,,15.4,2.9
D,121,2022-08-23,18:24:00,台北標準時間,0.1,,0.1,60.0,0.3,,14.6,2.7
D,121,2022-08-23,18:25:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,18:26:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,18:27:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,18:28:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,18:29:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,18:30:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,18:31:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,18:32:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,18:33:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,18:34:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,18:35:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,18:36:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,18:37:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,18:38:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,18:39:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,18:40:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,18:41:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,18:42:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,18:43:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,18:44:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,18:45:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,18:46:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,18:47:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,18:48:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,18:49:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,18:50:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,18:51:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,18:52:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,18:53:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,18:54:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,18:55:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,18:56:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,18:57:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,18:58:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,18:59:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,19:00:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,19:01:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,19:02:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,19:03:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,19:04:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,19:05:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,19:06:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,19:07:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,19:08:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,19:09:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,19:10:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,19:11:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,19:12:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,19:13:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,19:14:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,19:15:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,19:16:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,19:17:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,19:18:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,19:19:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,19:20:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,19:21:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,19:22:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,19:23:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,19:24:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,19:25:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,19:26:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,19:27:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
D,121,2022-08-23,19:28:00,台北標準時間,0.1,,0.1,60.0,0.3,,1.3,0.5
